id,question_fr,sql,difficulty,tags,tables_used,valid_sql,validation_error,generation_model,generated_at_utc,batch_index
cand_000018,Quelles règles d'extraction (safir_field_id) n'ont jamais produit d'erreur sur les documents validés ?,SELECT fr.safir_field_id FROM field_rules fr WHERE NOT EXISTS (SELECT 1 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id JOIN states s ON d.state_id = s.state_id WHERE er.safir_field_id = fr.safir_field_id AND s.code = 'VALIDATED' AND (er.message_error IS NOT NULL AND er.message_error != ''));,hard,"[""subquery"", ""data_validation"", ""rules_analysis""]","[""field_rules"", ""extraction_results"", ""documents"", ""states""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:27:33.837367+00:00,1
cand_000019,Quels ensembles de règles (ruleset_id) incluent à la fois des règles d'extraction et des règles de validation pour le masque M57_CA ?,SELECT DISTINCT fr.ruleset_id FROM field_rules fr JOIN validation_rules vr ON fr.ruleset_id = vr.ruleset_id WHERE fr.mask = 'M57_CA' AND vr.mask = 'M57_CA';,hard,"[""rules_analysis"", ""join""]","[""field_rules"", ""validation_rules""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:27:33.838364+00:00,1
cand_000020,Quel est le montant total de la dette (indicateur D001) pour toutes les communes en 2024 ?,SELECT SUM(CAST(er.value AS REAL)) AS dette_totale_2024 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024';,easy,"[""dette"", ""agregation""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000021,Combien de documents ont été traités avec succès pour le budget principal (BP) en 2023 ?,SELECT COUNT(*) FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.budget_type = 'BP' AND d.document_year = '2023';,easy,"[""succes_traitement"", ""budget_principal""]","[""documents"", ""states""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000022,Quelle est la valeur moyenne des dépenses d'investissement (indicateur DF011) pour les communes de plus de 100 000 habitants en 2024 ?,"SELECT AVG(CAST(er.value AS REAL)) AS depenses_moyennes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' AND d.city_name IN ('Paris', 'Marseille', 'Lyon', 'Toulouse');",easy,"[""investissement"", ""moyenne""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000023,Liste des communes ayant soumis des documents au format PDF en 2024.,SELECT DISTINCT city_name FROM documents WHERE format = 'pdf' AND document_year = '2024';,easy,"[""format_document"", ""communes""]","[""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000024,Quel est le nombre total de pages traitées pour les documents M57_CA en 2023 ?,SELECT SUM(nb_pages) AS total_pages FROM documents WHERE mask = 'M57_CA' AND document_year = '2023';,easy,"[""volume_traitement"", ""pages""]","[""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000025,Combien de documents présentent des avertissements lors de l'extraction pour l'année 2024 ?,SELECT COUNT(*) FROM documents WHERE warning_message != '' AND document_year = '2024';,easy,"[""qualite_donnees"", ""avertissements""]","[""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000026,Quelle est la valeur maximale de recettes de fonctionnement (indicateur RF01) extraite en 2024 ?,SELECT MAX(CAST(er.value AS REAL)) AS recettes_max FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RF01' AND d.document_year = '2024';,easy,"[""recettes"", ""valeur_max""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000027,Pourcentage de documents avec budget annexe (BA) parmi les documents 2024.,SELECT (COUNT(*) FILTER (WHERE budget_type = 'BA') * 100.0 / COUNT(*)) AS pourcentage_ba FROM documents WHERE document_year = '2024';,easy,"[""repartition_budget"", ""budget_annexe""]","[""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000028,Classement des 5 communes avec les plus hautes dettes (D001) en 2024.,"SELECT d.city_name, CAST(er.value AS REAL) AS dette FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' ORDER BY dette DESC LIMIT 5;",medium,"[""classement"", ""dette""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000029,Évolution du nombre de documents traités entre 2023 et 2024 par type de masque.,"SELECT mask, COUNT(*) FILTER (WHERE document_year = '2023') AS count_2023, COUNT(*) FILTER (WHERE document_year = '2024') AS count_2024 FROM documents GROUP BY mask;",medium,"[""evolution_temporelle"", ""volume_documents""]","[""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000030,Quelles communes ont une dette (D001) supérieure à la moyenne nationale en 2024 ?,"SELECT d.city_name, CAST(er.value AS REAL) AS dette FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' AND CAST(er.value AS REAL) > (SELECT AVG(CAST(value AS REAL)) FROM extraction_results WHERE safir_field_id = 'D001' AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2024'));",medium,"[""comparaison"", ""dette""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000031,Répartition des indicateurs financiers les plus fréquemment extraits en 2024.,"SELECT safir_field_id, COUNT(*) AS nombre_extractions FROM extraction_results WHERE document_id IN (SELECT document_id FROM documents WHERE document_year = '2024') GROUP BY safir_field_id ORDER BY nombre_extractions DESC LIMIT 10;",medium,"[""frequence_indicateurs"", ""extraction""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000032,Taux d'échec d'extraction par type de document (mask) en 2024.,"SELECT d.mask, (COUNT(*) FILTER (WHERE s.code = 'ERROR') * 100.0 / COUNT(*)) AS taux_echec FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024' GROUP BY d.mask;",medium,"[""taux_echec"", ""qualite_extraction""]","[""documents"", ""states""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000033,Montant total des investissements (DF011) par région (groupement de communes) en 2024.,"SELECT CASE WHEN d.city_name LIKE '%AGGLOMERATION%' THEN 'Agglomération' WHEN d.city_name LIKE '%METROPOLE%' THEN 'Métropole' ELSE 'Commune' END AS type_entite, SUM(CAST(er.value AS REAL)) AS total_investissement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY type_entite;",medium,"[""investissement"", ""agregation_geographique""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000034,Quels indicateurs financiers n'ont jamais été extraits avec erreur en 2024 ?,SELECT DISTINCT safir_field_id FROM extraction_results WHERE safir_field_id NOT IN (SELECT safir_field_id FROM extraction_results WHERE message_error != '' AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2024');,medium,"[""fiabilite_indicateurs"", ""erreurs_extraction""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000035,Comparaison des dépenses de fonctionnement (DF01) entre budgets principaux (BP) et annexes (BA) en 2024.,"SELECT d.budget_type, AVG(CAST(er.value AS REAL)) AS depenses_moyennes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024' GROUP BY d.budget_type;",medium,"[""depenses"", ""comparaison_budget""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000036,Quelles communes ont vu leur dette (D001) augmenter de plus de 10% entre 2023 et 2024 ?,"WITH dette_2023 AS (SELECT d.siret, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2023'), dette_2024 AS (SELECT d.siret, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024') SELECT d2024.siret, d2023.valeur AS dette_2023, d2024.valeur AS dette_2024 FROM dette_2024 d2024 JOIN dette_2023 d2023 ON d2024.siret = d2023.siret WHERE (d2024.valeur - d2023.valeur) / d2023.valeur > 0.1;",hard,"[""evolution_dette"", ""analyse_comparative""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000037,Quels ensembles de règles (ruleset) incluent des validations pour la dette (D001) et les investissements (DF011) ?,SELECT DISTINCT vr.ruleset_id FROM validation_rules vr WHERE vr.safir_field_id_list LIKE '%D001%' AND vr.safir_field_id_list LIKE '%DF011%';,hard,"[""regles_validation"", ""couverture_indicateurs""]","[""validation_rules""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000038,Taux de complétude par indicateur financier (pourcentage de valeurs non vides) en 2024.,"SELECT safir_field_id, (COUNT(*) FILTER (WHERE value != '') * 100.0 / COUNT(*)) AS taux_remplissage FROM extraction_results WHERE document_id IN (SELECT document_id FROM documents WHERE document_year = '2024') GROUP BY safir_field_id ORDER BY taux_remplissage DESC;",hard,"[""qualite_donnees"", ""completude""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000039,Détection des anomalies : communes où les dépenses (DF01) dépassent 150% des recettes (RF01) en 2024.,"SELECT dep.document_id, dep.value AS depenses, rec.value AS recettes FROM (SELECT er.document_id, CAST(er.value AS REAL) AS value FROM extraction_results er WHERE er.safir_field_id = 'DF01' AND er.document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) dep JOIN (SELECT er.document_id, CAST(er.value AS REAL) AS value FROM extraction_results er WHERE er.safir_field_id = 'RF01' AND er.document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) rec ON dep.document_id = rec.document_id WHERE dep.value > rec.value * 1.5;",hard,"[""anomalie_financiere"", ""ratio_depenses_recettes""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:35:33.357803+00:00,2
cand_000040,Quel est le montant total des dépenses de fonctionnement (DF01) pour toutes les communes en 2024 ?,SELECT SUM(CAST(er.value AS REAL)) AS total_depenses_fonctionnement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024';,easy,"[""aggregation"", ""filter""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:36:51.424971+00:00,3
cand_000041,Combien de communes ont déclaré des recettes d'investissement (RI01) supérieures à 500 000 € en 2023 ?,SELECT COUNT(DISTINCT d.siret) FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RI01' AND d.document_year = '2023' AND CAST(er.value AS REAL) > 500000;,easy,"[""count"", ""filter""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:36:51.424971+00:00,3
cand_000042,Quelle est la dette moyenne (D001) des communes de plus de 100 000 habitants en 2024 ?,SELECT AVG(CAST(er.value AS REAL)) AS dette_moyenne FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024';,easy,"[""aggregation"", ""filter""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:36:51.424971+00:00,3
cand_000043,Répartition des documents par type de budget (BP/BA) pour l'année 2024.,"SELECT budget_type, COUNT(*) AS nombre_documents FROM documents WHERE document_year = '2024' GROUP BY budget_type;",easy,"[""group_by"", ""count""]","[""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:36:51.424971+00:00,3
cand_000044,Quel est le ratio moyen dépenses/investissements par commune en 2023 ?,"SELECT d.siret, AVG(CAST(er1.value AS REAL) / NULLIF(CAST(er2.value AS REAL), 0)) AS ratio FROM extraction_results er1 JOIN extraction_results er2 ON er1.document_id = er2.document_id JOIN documents d ON er1.document_id = d.document_id WHERE er1.safir_field_id = 'DF01' AND er2.safir_field_id = 'DF011' AND d.document_year = '2023' GROUP BY d.siret;",medium,"[""join"", ""aggregation""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:36:51.426984+00:00,3
cand_000045,Top 5 des communes avec les plus hautes recettes de fonctionnement (RF01) en 2024.,"SELECT d.city_name, CAST(er.value AS REAL) AS recettes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RF01' AND d.document_year = '2024' ORDER BY recettes DESC LIMIT 5;",medium,"[""ordering"", ""limit""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:36:51.426984+00:00,3
cand_000046,Comparaison du total des investissements (DF011) entre budgets principaux et annexes en 2024.,"SELECT d.budget_type, SUM(CAST(er.value AS REAL)) AS total_investissements FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY d.budget_type;",medium,"[""group_by"", ""aggregation""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:36:51.426984+00:00,3
cand_000047,Quelles communes ont un ratio dette/recettes supérieur à 1.5 en 2024 ?,SELECT d.city_name FROM extraction_results er1 JOIN extraction_results er2 ON er1.document_id = er2.document_id JOIN documents d ON er1.document_id = d.document_id WHERE er1.safir_field_id = 'D001' AND er2.safir_field_id = 'RF01' AND d.document_year = '2024' AND (CAST(er1.value AS REAL) / CAST(er2.value AS REAL)) > 1.5;,medium,"[""join"", ""filter""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:36:51.426984+00:00,3
cand_000048,Évolution de la dette moyenne (D001) entre 2023 et 2024 par type de document.,"SELECT d.mask, d.document_year, AVG(CAST(er.value AS REAL)) AS dette_moyenne FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year IN ('2023','2024') GROUP BY d.mask, d.document_year ORDER BY d.mask, d.document_year;",medium,"[""group_by"", ""trend""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:36:51.426984+00:00,3
cand_000049,Quel pourcentage des documents présente des anomalies de validation pour les indicateurs clés ?,SELECT (COUNT(DISTINCT CASE WHEN er.message_error IS NOT NULL THEN d.document_id END) * 100.0 / COUNT(DISTINCT d.document_id)) AS pourcentage_anomalies FROM documents d LEFT JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024';,medium,"[""left_join"", ""aggregation""]","[""documents"", ""extraction_results""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:36:51.426984+00:00,3
cand_000050,Quelles règles de validation sont les plus fréquemment déclenchées pour les documents M57_CA en 2024 ?,"SELECT vr.definition, COUNT(*) AS occurrences FROM extraction_results er JOIN documents d ON er.document_id = d.document_id JOIN validation_rules vr ON er.message_error LIKE '%' || vr.validation_rule_id || '%' WHERE d.mask = 'M57_CA' AND d.document_year = '2024' GROUP BY vr.definition ORDER BY occurrences DESC LIMIT 5;",hard,"[""join"", ""pattern_matching""]","[""extraction_results"", ""documents"", ""validation_rules""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:36:51.426984+00:00,3
cand_000051,Détecter les communes où les dépenses de fonctionnement (DF01) dépassent de 20% la moyenne départementale en 2024.,"WITH moyenne_dep AS (SELECT AVG(CAST(er.value AS REAL)) AS avg_df01 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024') SELECT d.city_name, CAST(er.value AS REAL) AS depenses FROM extraction_results er JOIN documents d ON er.document_id = d.document_id, moyenne_dep WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024' AND CAST(er.value AS REAL) > moyenne_dep.avg_df01 * 1.2;",hard,"[""cte"", ""anomaly""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:36:51.426984+00:00,3
cand_000052,Analyse de la corrélation entre le nombre de pages des documents et le taux d'erreur d'extraction par commune en 2024.,"SELECT d.city_name, d.nb_pages, (COUNT(CASE WHEN er.message_error IS NOT NULL THEN 1 END) * 100.0 / COUNT(*)) AS taux_erreur FROM documents d LEFT JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' GROUP BY d.city_name, d.nb_pages ORDER BY taux_erreur DESC;",hard,"[""left_join"", ""aggregation""]","[""documents"", ""extraction_results""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:36:51.426984+00:00,3
cand_000053,Quel est le montant total des recettes de fonctionnement (RF01) pour toutes les communes en 2024 ?,SELECT SUM(CAST(er.value AS REAL)) AS total_recettes_fonctionnement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RF01' AND d.document_year = '2024';,easy,"[""revenue_analysis"", ""aggregation""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:48:15.218567+00:00,7
cand_000054,Combien de communes ont déclaré des dépenses d'investissement (DF011) supérieures à 1 million d'euros en 2023 ?,SELECT COUNT(DISTINCT d.siret) AS nombre_communes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2023' AND CAST(er.value AS REAL) > 1000000;,easy,"[""investment_analysis"", ""threshold""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:48:15.219623+00:00,7
cand_000055,Quelle est la dette moyenne (D001) des communes ayant publié des documents M57_CA en 2024 ?,SELECT AVG(CAST(er.value AS REAL)) AS dette_moyenne FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.mask = 'M57_CA' AND d.document_year = '2024';,easy,"[""debt_analysis"", ""average""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:48:15.219623+00:00,7
cand_000056,Liste des communes dont le ratio dette/recettes (D001/RF01) dépasse 1.2 en 2024.,"SELECT d.city_name, CAST(er_d.value AS REAL) / CAST(er_r.value AS REAL) AS ratio FROM documents d JOIN extraction_results er_d ON d.document_id = er_d.document_id AND er_d.safir_field_id = 'D001' JOIN extraction_results er_r ON d.document_id = er_r.document_id AND er_r.safir_field_id = 'RF01' WHERE d.document_year = '2024' AND ratio > 1.2;",medium,"[""financial_health"", ""ratio_calculation""]","[""documents"", ""extraction_results""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:48:15.220274+00:00,7
cand_000057,Top 5 des communes avec les plus hautes recettes d'investissement (RI01) en 2023.,"SELECT d.city_name, CAST(er.value AS REAL) AS recettes_investissement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RI01' AND d.document_year = '2023' ORDER BY recettes_investissement DESC LIMIT 5;",easy,"[""ranking"", ""revenue_analysis""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:48:15.220274+00:00,7
cand_000058,Évolution du montant total des investissements (DF011) entre 2023 et 2024 par type de budget.,"SELECT d.budget_type, d.document_year, SUM(CAST(er.value AS REAL)) AS total_investissements FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year IN ('2023','2024') GROUP BY d.budget_type, d.document_year ORDER BY d.document_year;",medium,"[""trend_analysis"", ""year_comparison""]","[""extraction_results"", ""documents""]",True,,deepseek-ai/DeepSeek-R1,2026-03-09T21:48:15.220274+00:00,7
