id,question_fr,sql,difficulty,tables_used,runtime_ok,runtime_error,result_row_count,judge_score,judge_verdict,judge_reason,judge_pass,judge_fix_sql,judge_dimension_scores,judge_flags,judge_model,judged_at_utc
cand_000011,"Pour chaque type de document (mask), quel est le taux d'échec d'extraction (documents en état ERROR) ?","SELECT d.mask, ROUND(100.0 * SUM(CASE WHEN s.code = 'ERROR' THEN 1 ELSE 0 END) / COUNT(*), 2) AS taux_echec FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY d.mask;",medium,"[""documents"", ""states""]",True,,3,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear analytical result for financial analysts.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:05.481544+00:00
cand_000012,Top 5 des indicateurs financiers les plus fréquemment extraits (safir_field_id) en 2024.,"SELECT safir_field_id, COUNT(*) AS occurrences FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.document_year = '2024' GROUP BY safir_field_id ORDER BY occurrences DESC LIMIT 5;",medium,"[""extraction_results"", ""documents""]",True,,5,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear, business-relevant result for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:08.717998+00:00
cand_000013,Quelles communes ont des documents avec des valeurs manquantes pour le champ 'DF011' (dépenses d'investissement) ?,SELECT DISTINCT d.city_name FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id = 'DF011' AND (er.value IS NULL OR er.value = '');,medium,"[""documents"", ""extraction_results""]",True,,4,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema with valid joins, and produces a clear, business-relevant result for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:12.366490+00:00
cand_000014,Comparaison du nombre de documents entre 2023 et 2024 par type de budget.,"SELECT budget_type, SUM(CASE WHEN document_year = '2023' THEN 1 ELSE 0 END) AS annee_2023, SUM(CASE WHEN document_year = '2024' THEN 1 ELSE 0 END) AS annee_2024 FROM documents GROUP BY budget_type;",medium,"[""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces clear, analyst-friendly results.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:15.594709+00:00
cand_000015,Durée moyenne d'exécution des extractions (différence entre start_time et created_at des résultats) pour les documents M57_CA.,SELECT AVG(JULIANDAY(er.created_at) - JULIANDAY(r.start_time)) * 86400 AS duree_moyenne_sec FROM extraction_runs r JOIN extraction_results er ON r.run_id = er.run_id JOIN documents d ON r.document_id = d.document_id WHERE d.mask = 'M57_CA';,medium,"[""extraction_runs"", ""extraction_results"", ""documents""]",True,,1,4.0,needs_fix,SQL mostly aligns with intent but has minor issues in calculation accuracy and clarity; question is business-realistic.,False,SELECT AVG(JULIANDAY(er.created_at) - JULIANDAY(r.start_time)) * 86400.0 AS duree_moyenne_sec FROM extraction_runs r JOIN extraction_results er ON r.run_id = er.run_id JOIN documents d ON r.document_id = d.document_id WHERE d.mask = 'M57_CA';,"{""intent_alignment"": 4.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}","[""time_calculation_issue""]",deepseek-chat,2026-03-11T00:59:20.899074+00:00
cand_000016,Quels indicateurs financiers présentent plus de 10% de valeurs nulles ou vides ?,"SELECT safir_field_id, ROUND(100.0 * SUM(CASE WHEN value IS NULL OR value = '' THEN 1 ELSE 0 END) / COUNT(*), 2) AS taux_vides FROM extraction_results GROUP BY safir_field_id HAVING taux_vides > 10;",medium,"[""extraction_results""]",True,,41,5.0,pass,"SQL perfectly matches the French question intent, uses valid schema, and produces a clear, analyst-grade result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:23.867105+00:00
cand_000017,Identifier les communes où la dette (champ 'D001') a augmenté de plus de 10% entre 2023 et 2024.,"WITH dette_2023 AS (SELECT d.city_name, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2023'), dette_2024 AS (SELECT d.city_name, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024') SELECT d23.city_name, d23.valeur AS dette_2023, d24.valeur AS dette_2024, ROUND((d24.valeur - d23.valeur) * 100.0 / d23.valeur, 2) AS evolution_pct FROM dette_2023 d23 JOIN dette_2024 d24 ON d23.city_name = d24.city_name WHERE d24.valeur > d23.valeur * 1.10;",hard,"[""extraction_results"", ""documents""]",True,,0,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces meaningful financial analysis output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:27.307577+00:00
cand_000019,Quels ensembles de règles (ruleset_id) incluent à la fois des règles d'extraction et des règles de validation pour le masque M57_CA ?,SELECT DISTINCT fr.ruleset_id FROM field_rules fr JOIN validation_rules vr ON fr.ruleset_id = vr.ruleset_id WHERE fr.mask = 'M57_CA' AND vr.mask = 'M57_CA';,hard,"[""field_rules"", ""validation_rules""]",True,,0,2.0,fail,"The SQL query is technically correct but fails business realism: the question explicitly mentions database schema elements (ruleset_id, mask, extraction rules, validation rules) which a financial analyst would not ask about. This sounds like a technical database administrator question, not a financial analysis task.",False,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 4.0}","[""business_realism_violation""]",deepseek-chat,2026-03-11T00:59:31.739283+00:00
cand_000020,Quel est le montant total de la dette (indicateur D001) pour toutes les communes en 2024 ?,SELECT SUM(CAST(er.value AS REAL)) AS dette_totale_2024 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024';,easy,"[""extraction_results"", ""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and is clear and efficient for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:35.096650+00:00
cand_000021,Combien de documents ont été traités avec succès pour le budget principal (BP) en 2023 ?,SELECT COUNT(*) FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.budget_type = 'BP' AND d.document_year = '2023';,easy,"[""documents"", ""states""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:38.309199+00:00
cand_000022,Quelle est la valeur moyenne des dépenses d'investissement (indicateur DF011) pour les communes de plus de 100 000 habitants en 2024 ?,"SELECT AVG(CAST(er.value AS REAL)) AS depenses_moyennes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' AND d.city_name IN ('Paris', 'Marseille', 'Lyon', 'Toulouse');",easy,"[""extraction_results"", ""documents""]",True,,1,3.0,needs_fix,"SQL partially matches intent but incorrectly filters cities by name instead of population size, and uses an inappropriate population filter method.",False,SELECT AVG(CAST(er.value AS REAL)) AS depenses_moyennes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' AND d.city_name IN (SELECT city_name FROM documents WHERE document_year = '2024' AND CAST(value AS REAL) > 100000 AND safir_field_id = 'POPULATION_INDICATOR');,"{""intent_alignment"": 2.0, ""schema_correctness"": 5.0, ""query_quality"": 2.0}","[""incorrect_filter_logic""]",deepseek-chat,2026-03-11T00:59:43.508579+00:00
cand_000023,Liste des communes ayant soumis des documents au format PDF en 2024.,SELECT DISTINCT city_name FROM documents WHERE format = 'pdf' AND document_year = '2024';,easy,"[""documents""]",True,,13,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:47.223278+00:00
cand_000024,Quel est le nombre total de pages traitées pour les documents M57_CA en 2023 ?,SELECT SUM(nb_pages) AS total_pages FROM documents WHERE mask = 'M57_CA' AND document_year = '2023';,easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:50.501624+00:00
cand_000025,Combien de documents présentent des avertissements lors de l'extraction pour l'année 2024 ?,SELECT COUNT(*) FROM documents WHERE warning_message != '' AND document_year = '2024';,easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:53.687743+00:00
cand_000026,Quelle est la valeur maximale de recettes de fonctionnement (indicateur RF01) extraite en 2024 ?,SELECT MAX(CAST(er.value AS REAL)) AS recettes_max FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RF01' AND d.document_year = '2024';,easy,"[""extraction_results"", ""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear, business-relevant result for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:56.806613+00:00
cand_000027,Pourcentage de documents avec budget annexe (BA) parmi les documents 2024.,SELECT (COUNT(*) FILTER (WHERE budget_type = 'BA') * 100.0 / COUNT(*)) AS pourcentage_ba FROM documents WHERE document_year = '2024';,easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is clear and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:59.709633+00:00
cand_000028,Classement des 5 communes avec les plus hautes dettes (D001) en 2024.,"SELECT d.city_name, CAST(er.value AS REAL) AS dette FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' ORDER BY dette DESC LIMIT 5;",medium,"[""extraction_results"", ""documents""]",True,,5,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema with valid joins, and produces a clear, business-relevant output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T01:00:04.902144+00:00
cand_000029,Évolution du nombre de documents traités entre 2023 et 2024 par type de masque.,"SELECT mask, COUNT(*) FILTER (WHERE document_year = '2023') AS count_2023, COUNT(*) FILTER (WHERE document_year = '2024') AS count_2024 FROM documents GROUP BY mask;",medium,"[""documents""]",True,,3,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces clear, analyst-grade results.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T01:00:15.107096+00:00
cand_000030,Quelles communes ont une dette (D001) supérieure à la moyenne nationale en 2024 ?,"SELECT d.city_name, CAST(er.value AS REAL) AS dette FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' AND CAST(er.value AS REAL) > (SELECT AVG(CAST(value AS REAL)) FROM extraction_results WHERE safir_field_id = 'D001' AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2024'));",medium,"[""extraction_results"", ""documents""]",True,,24,4.0,pass,"SQL correctly identifies municipalities with debt above national average for 2024, using appropriate joins and subqueries. Minor improvements possible for clarity and performance.",True,"WITH national_avg AS (SELECT AVG(CAST(er.value AS REAL)) AS avg_debt FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024') SELECT d.city_name, CAST(er.value AS REAL) AS dette FROM extraction_results er JOIN documents d ON er.document_id = d.document_id CROSS JOIN national_avg WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' AND CAST(er.value AS REAL) > national_avg.avg_debt;","{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}","[""suboptimal_performance""]",deepseek-chat,2026-03-11T01:00:22.829008+00:00
cand_000031,Répartition des indicateurs financiers les plus fréquemment extraits en 2024.,"SELECT safir_field_id, COUNT(*) AS nombre_extractions FROM extraction_results WHERE document_id IN (SELECT document_id FROM documents WHERE document_year = '2024') GROUP BY safir_field_id ORDER BY nombre_extractions DESC LIMIT 10;",medium,"[""extraction_results"", ""documents""]",True,,10,4.0,pass,"SQL correctly identifies frequently extracted financial indicators in 2024 with proper filtering and ranking, though it could be slightly improved for clarity.",True,"SELECT safir_field_id, COUNT(*) AS nombre_extractions FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.document_year = '2024' GROUP BY safir_field_id ORDER BY nombre_extractions DESC LIMIT 10;","{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}",[],deepseek-chat,2026-03-11T01:00:27.130563+00:00
cand_000032,Taux d'échec d'extraction par type de document (mask) en 2024.,"SELECT d.mask, (COUNT(*) FILTER (WHERE s.code = 'ERROR') * 100.0 / COUNT(*)) AS taux_echec FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024' GROUP BY d.mask;",medium,"[""documents"", ""states""]",True,,2,3.0,needs_fix,"The SQL query incorrectly calculates extraction failure rate by using document state instead of extraction result state, misinterpreting the business intent. It also lacks proper handling of extraction runs and results, leading to inaccurate analysis.",False,"SELECT d.mask, (COUNT(DISTINCT er.document_id) FILTER (WHERE s.code = 'ERROR') * 100.0 / COUNT(DISTINCT er.document_id)) AS taux_echec FROM documents d JOIN extraction_runs er ON d.document_id = er.document_id JOIN states s ON er.state_id = s.state_id WHERE d.document_year = '2024' GROUP BY d.mask;","{""intent_alignment"": 2.0, ""schema_correctness"": 4.0, ""query_quality"": 3.0}","[""misaligned_business_logic""]",deepseek-chat,2026-03-11T01:00:32.322366+00:00
cand_000033,Montant total des investissements (DF011) par région (groupement de communes) en 2024.,"SELECT CASE WHEN d.city_name LIKE '%AGGLOMERATION%' THEN 'Agglomération' WHEN d.city_name LIKE '%METROPOLE%' THEN 'Métropole' ELSE 'Commune' END AS type_entite, SUM(CAST(er.value AS REAL)) AS total_investissement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY type_entite;",medium,"[""extraction_results"", ""documents""]",True,,3,2.0,needs_fix,"SQL does not correctly answer the question about investments by region (groupement de communes) in 2024. It incorrectly groups by entity type derived from city_name patterns instead of using actual region data, and the schema lacks a direct region column, requiring a different approach.",False,"SELECT d.city_name AS region, SUM(CAST(er.value AS REAL)) AS total_investissement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY d.city_name;","{""intent_alignment"": 1.0, ""schema_correctness"": 4.0, ""query_quality"": 2.0}","[""misinterpreted_grouping"", ""missing_region_data""]",deepseek-chat,2026-03-11T01:00:38.457700+00:00
cand_000034,Quels indicateurs financiers n'ont jamais été extraits avec erreur en 2024 ?,SELECT DISTINCT safir_field_id FROM extraction_results WHERE safir_field_id NOT IN (SELECT safir_field_id FROM extraction_results WHERE message_error != '' AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2024');,medium,"[""extraction_results"", ""documents""]",True,,0,3.0,needs_fix,"The SQL query attempts to answer the question but has logical flaws and schema issues. It incorrectly filters for indicators never extracted with error in 2024 by using message_error != '', but message_error is TEXT and may be NULL or empty strings, leading to incomplete results. The query also unnecessarily uses DISTINCT and nested subqueries, making it less efficient and clear. The intent is partially aligned, but the execution is flawed.",False,SELECT DISTINCT er.safir_field_id FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.document_year = '2024' AND er.safir_field_id NOT IN (SELECT safir_field_id FROM extraction_results WHERE (message_error IS NOT NULL AND message_error != '') AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2024'));,"{""intent_alignment"": 3.0, ""schema_correctness"": 3.0, ""query_quality"": 2.0}","[""logical_error"", ""inefficient_structure""]",deepseek-chat,2026-03-11T01:00:45.227124+00:00
cand_000035,Comparaison des dépenses de fonctionnement (DF01) entre budgets principaux (BP) et annexes (BA) en 2024.,"SELECT d.budget_type, AVG(CAST(er.value AS REAL)) AS depenses_moyennes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024' GROUP BY d.budget_type;",medium,"[""extraction_results"", ""documents""]",True,,0,4.0,needs_fix,"SQL correctly identifies average operating expenses (DF01) for 2024 grouped by budget type, aligning with the business question. However, it lacks filtering for only 'BP' and 'BA' budget types, includes potential non-numeric values without handling, and uses a non-business-friendly column alias.",False,"SELECT d.budget_type, AVG(CAST(er.value AS REAL)) AS depenses_moyennes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024' AND d.budget_type IN ('BP', 'BA') GROUP BY d.budget_type;","{""intent_alignment"": 5.0, ""schema_correctness"": 4.0, ""query_quality"": 3.0}","[""missing_filter_for_budget_types"", ""potential_data_type_issue""]",deepseek-chat,2026-03-11T01:00:51.739123+00:00
cand_000036,Quelles communes ont vu leur dette (D001) augmenter de plus de 10% entre 2023 et 2024 ?,"WITH dette_2023 AS (SELECT d.siret, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2023'), dette_2024 AS (SELECT d.siret, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024') SELECT d2024.siret, d2023.valeur AS dette_2023, d2024.valeur AS dette_2024 FROM dette_2024 d2024 JOIN dette_2023 d2023 ON d2024.siret = d2023.siret WHERE (d2024.valeur - d2023.valeur) / d2023.valeur > 0.1;",hard,"[""extraction_results"", ""documents""]",True,,0,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema with proper joins, and produces a clear analytical result for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T01:00:55.621294+00:00
cand_000037,Quels ensembles de règles (ruleset) incluent des validations pour la dette (D001) et les investissements (DF011) ?,SELECT DISTINCT vr.ruleset_id FROM validation_rules vr WHERE vr.safir_field_id_list LIKE '%D001%' AND vr.safir_field_id_list LIKE '%DF011%';,hard,"[""validation_rules""]",True,,0,2.0,needs_fix,"The SQL query technically addresses the question but has significant issues: it incorrectly assumes safir_field_id_list contains field IDs directly, lacks proper table joins to link validation rules to rulesets, and returns only ruleset IDs without descriptive information needed for business analysis.",False,"SELECT DISTINCT rs.ruleset_id, rs.description FROM validation_rules vr JOIN rulesets rs ON vr.ruleset_id = rs.ruleset_id WHERE vr.safir_field_id_list LIKE '%D001%' AND vr.safir_field_id_list LIKE '%DF011%';","{""intent_alignment"": 3.0, ""schema_correctness"": 1.0, ""query_quality"": 2.0}","[""missing_joins"", ""incomplete_output"", ""assumes_field_format""]",deepseek-chat,2026-03-11T01:01:01.309656+00:00
cand_000038,Taux de complétude par indicateur financier (pourcentage de valeurs non vides) en 2024.,"SELECT safir_field_id, (COUNT(*) FILTER (WHERE value != '') * 100.0 / COUNT(*)) AS taux_remplissage FROM extraction_results WHERE document_id IN (SELECT document_id FROM documents WHERE document_year = '2024') GROUP BY safir_field_id ORDER BY taux_remplissage DESC;",hard,"[""extraction_results"", ""documents""]",True,,126,4.0,pass,"SQL correctly calculates completeness rates per financial indicator for 2024 with proper filtering and grouping, though it could be slightly improved for clarity and robustness.",True,"SELECT safir_field_id, (COUNT(CASE WHEN value IS NOT NULL AND value != '' THEN 1 END) * 100.0 / COUNT(*)) AS taux_remplissage FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.document_year = '2024' GROUP BY safir_field_id ORDER BY taux_remplissage DESC;","{""intent_alignment"": 5.0, ""schema_correctness"": 4.0, ""query_quality"": 4.0}",[],deepseek-chat,2026-03-11T01:01:06.777533+00:00
cand_000039,Détection des anomalies : communes où les dépenses (DF01) dépassent 150% des recettes (RF01) en 2024.,"SELECT dep.document_id, dep.value AS depenses, rec.value AS recettes FROM (SELECT er.document_id, CAST(er.value AS REAL) AS value FROM extraction_results er WHERE er.safir_field_id = 'DF01' AND er.document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) dep JOIN (SELECT er.document_id, CAST(er.value AS REAL) AS value FROM extraction_results er WHERE er.safir_field_id = 'RF01' AND er.document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) rec ON dep.document_id = rec.document_id WHERE dep.value > rec.value * 1.5;",hard,"[""extraction_results"", ""documents""]",True,,0,4.0,pass,"SQL correctly identifies municipalities where expenses exceed 150% of revenues in 2024, aligning with business intent. Schema usage is valid, though query could be simplified for clarity.",True,"SELECT d.document_id, d.city_name, dep.value AS depenses, rec.value AS recettes FROM documents d JOIN extraction_results dep ON d.document_id = dep.document_id AND dep.safir_field_id = 'DF01' JOIN extraction_results rec ON d.document_id = rec.document_id AND rec.safir_field_id = 'RF01' WHERE d.document_year = '2024' AND CAST(dep.value AS REAL) > CAST(rec.value AS REAL) * 1.5;","{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}","[""complex_subqueries""]",deepseek-chat,2026-03-11T01:01:12.894824+00:00
cand_000040,Quel est le montant total des dépenses de fonctionnement (DF01) pour toutes les communes en 2024 ?,SELECT SUM(CAST(er.value AS REAL)) AS total_depenses_fonctionnement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024';,easy,"[""extraction_results"", ""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and is clear and efficient for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T01:01:16.568712+00:00
