id,question_fr,sql,difficulty,tables_used,runtime_ok,runtime_error,result_row_count,judge_score,judge_verdict,judge_reason,judge_pass,judge_fix_sql,judge_dimension_scores,judge_flags,judge_model,judged_at_utc
cand_000011,"Pour chaque type de document (mask), quel est le taux d'échec d'extraction (documents en état ERROR) ?","SELECT d.mask, ROUND(100.0 * SUM(CASE WHEN s.code = 'ERROR' THEN 1 ELSE 0 END) / COUNT(*), 2) AS taux_echec FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY d.mask;",medium,"[""documents"", ""states""]",True,,3,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear analytical result for financial analysts.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:05.481544+00:00
cand_000012,Top 5 des indicateurs financiers les plus fréquemment extraits (safir_field_id) en 2024.,"SELECT safir_field_id, COUNT(*) AS occurrences FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.document_year = '2024' GROUP BY safir_field_id ORDER BY occurrences DESC LIMIT 5;",medium,"[""extraction_results"", ""documents""]",True,,5,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear, business-relevant result for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:08.717998+00:00
cand_000013,Quelles communes ont des documents avec des valeurs manquantes pour le champ 'DF011' (dépenses d'investissement) ?,SELECT DISTINCT d.city_name FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id = 'DF011' AND (er.value IS NULL OR er.value = '');,medium,"[""documents"", ""extraction_results""]",True,,4,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema with valid joins, and produces a clear, business-relevant result for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:12.366490+00:00
cand_000014,Comparaison du nombre de documents entre 2023 et 2024 par type de budget.,"SELECT budget_type, SUM(CASE WHEN document_year = '2023' THEN 1 ELSE 0 END) AS annee_2023, SUM(CASE WHEN document_year = '2024' THEN 1 ELSE 0 END) AS annee_2024 FROM documents GROUP BY budget_type;",medium,"[""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces clear, analyst-friendly results.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:15.594709+00:00
cand_000016,Quels indicateurs financiers présentent plus de 10% de valeurs nulles ou vides ?,"SELECT safir_field_id, ROUND(100.0 * SUM(CASE WHEN value IS NULL OR value = '' THEN 1 ELSE 0 END) / COUNT(*), 2) AS taux_vides FROM extraction_results GROUP BY safir_field_id HAVING taux_vides > 10;",medium,"[""extraction_results""]",True,,41,5.0,pass,"SQL perfectly matches the French question intent, uses valid schema, and produces a clear, analyst-grade result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:23.867105+00:00
cand_000017,Identifier les communes où la dette (champ 'D001') a augmenté de plus de 10% entre 2023 et 2024.,"WITH dette_2023 AS (SELECT d.city_name, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2023'), dette_2024 AS (SELECT d.city_name, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024') SELECT d23.city_name, d23.valeur AS dette_2023, d24.valeur AS dette_2024, ROUND((d24.valeur - d23.valeur) * 100.0 / d23.valeur, 2) AS evolution_pct FROM dette_2023 d23 JOIN dette_2024 d24 ON d23.city_name = d24.city_name WHERE d24.valeur > d23.valeur * 1.10;",hard,"[""extraction_results"", ""documents""]",True,,0,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces meaningful financial analysis output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:27.307577+00:00
cand_000020,Quel est le montant total de la dette (indicateur D001) pour toutes les communes en 2024 ?,SELECT SUM(CAST(er.value AS REAL)) AS dette_totale_2024 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024';,easy,"[""extraction_results"", ""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and is clear and efficient for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:35.096650+00:00
cand_000021,Combien de documents ont été traités avec succès pour le budget principal (BP) en 2023 ?,SELECT COUNT(*) FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.budget_type = 'BP' AND d.document_year = '2023';,easy,"[""documents"", ""states""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:38.309199+00:00
cand_000023,Liste des communes ayant soumis des documents au format PDF en 2024.,SELECT DISTINCT city_name FROM documents WHERE format = 'pdf' AND document_year = '2024';,easy,"[""documents""]",True,,13,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:47.223278+00:00
cand_000024,Quel est le nombre total de pages traitées pour les documents M57_CA en 2023 ?,SELECT SUM(nb_pages) AS total_pages FROM documents WHERE mask = 'M57_CA' AND document_year = '2023';,easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:50.501624+00:00
cand_000025,Combien de documents présentent des avertissements lors de l'extraction pour l'année 2024 ?,SELECT COUNT(*) FROM documents WHERE warning_message != '' AND document_year = '2024';,easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:53.687743+00:00
cand_000026,Quelle est la valeur maximale de recettes de fonctionnement (indicateur RF01) extraite en 2024 ?,SELECT MAX(CAST(er.value AS REAL)) AS recettes_max FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RF01' AND d.document_year = '2024';,easy,"[""extraction_results"", ""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear, business-relevant result for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:56.806613+00:00
cand_000027,Pourcentage de documents avec budget annexe (BA) parmi les documents 2024.,SELECT (COUNT(*) FILTER (WHERE budget_type = 'BA') * 100.0 / COUNT(*)) AS pourcentage_ba FROM documents WHERE document_year = '2024';,easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is clear and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T00:59:59.709633+00:00
cand_000028,Classement des 5 communes avec les plus hautes dettes (D001) en 2024.,"SELECT d.city_name, CAST(er.value AS REAL) AS dette FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' ORDER BY dette DESC LIMIT 5;",medium,"[""extraction_results"", ""documents""]",True,,5,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema with valid joins, and produces a clear, business-relevant output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T01:00:04.902144+00:00
cand_000029,Évolution du nombre de documents traités entre 2023 et 2024 par type de masque.,"SELECT mask, COUNT(*) FILTER (WHERE document_year = '2023') AS count_2023, COUNT(*) FILTER (WHERE document_year = '2024') AS count_2024 FROM documents GROUP BY mask;",medium,"[""documents""]",True,,3,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces clear, analyst-grade results.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T01:00:15.107096+00:00
cand_000030,Quelles communes ont une dette (D001) supérieure à la moyenne nationale en 2024 ?,"SELECT d.city_name, CAST(er.value AS REAL) AS dette FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' AND CAST(er.value AS REAL) > (SELECT AVG(CAST(value AS REAL)) FROM extraction_results WHERE safir_field_id = 'D001' AND document_id IN (SELECT document_id FROM documents WHERE document_year = '2024'));",medium,"[""extraction_results"", ""documents""]",True,,24,4.0,pass,"SQL correctly identifies municipalities with debt above national average for 2024, using appropriate joins and subqueries. Minor improvements possible for clarity and performance.",True,"WITH national_avg AS (SELECT AVG(CAST(er.value AS REAL)) AS avg_debt FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024') SELECT d.city_name, CAST(er.value AS REAL) AS dette FROM extraction_results er JOIN documents d ON er.document_id = d.document_id CROSS JOIN national_avg WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' AND CAST(er.value AS REAL) > national_avg.avg_debt;","{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}","[""suboptimal_performance""]",deepseek-chat,2026-03-11T01:00:22.829008+00:00
cand_000031,Répartition des indicateurs financiers les plus fréquemment extraits en 2024.,"SELECT safir_field_id, COUNT(*) AS nombre_extractions FROM extraction_results WHERE document_id IN (SELECT document_id FROM documents WHERE document_year = '2024') GROUP BY safir_field_id ORDER BY nombre_extractions DESC LIMIT 10;",medium,"[""extraction_results"", ""documents""]",True,,10,4.0,pass,"SQL correctly identifies frequently extracted financial indicators in 2024 with proper filtering and ranking, though it could be slightly improved for clarity.",True,"SELECT safir_field_id, COUNT(*) AS nombre_extractions FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.document_year = '2024' GROUP BY safir_field_id ORDER BY nombre_extractions DESC LIMIT 10;","{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}",[],deepseek-chat,2026-03-11T01:00:27.130563+00:00
cand_000036,Quelles communes ont vu leur dette (D001) augmenter de plus de 10% entre 2023 et 2024 ?,"WITH dette_2023 AS (SELECT d.siret, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2023'), dette_2024 AS (SELECT d.siret, CAST(er.value AS REAL) AS valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024') SELECT d2024.siret, d2023.valeur AS dette_2023, d2024.valeur AS dette_2024 FROM dette_2024 d2024 JOIN dette_2023 d2023 ON d2024.siret = d2023.siret WHERE (d2024.valeur - d2023.valeur) / d2023.valeur > 0.1;",hard,"[""extraction_results"", ""documents""]",True,,0,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema with proper joins, and produces a clear analytical result for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T01:00:55.621294+00:00
cand_000038,Taux de complétude par indicateur financier (pourcentage de valeurs non vides) en 2024.,"SELECT safir_field_id, (COUNT(*) FILTER (WHERE value != '') * 100.0 / COUNT(*)) AS taux_remplissage FROM extraction_results WHERE document_id IN (SELECT document_id FROM documents WHERE document_year = '2024') GROUP BY safir_field_id ORDER BY taux_remplissage DESC;",hard,"[""extraction_results"", ""documents""]",True,,126,4.0,pass,"SQL correctly calculates completeness rates per financial indicator for 2024 with proper filtering and grouping, though it could be slightly improved for clarity and robustness.",True,"SELECT safir_field_id, (COUNT(CASE WHEN value IS NOT NULL AND value != '' THEN 1 END) * 100.0 / COUNT(*)) AS taux_remplissage FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.document_year = '2024' GROUP BY safir_field_id ORDER BY taux_remplissage DESC;","{""intent_alignment"": 5.0, ""schema_correctness"": 4.0, ""query_quality"": 4.0}",[],deepseek-chat,2026-03-11T01:01:06.777533+00:00
cand_000039,Détection des anomalies : communes où les dépenses (DF01) dépassent 150% des recettes (RF01) en 2024.,"SELECT dep.document_id, dep.value AS depenses, rec.value AS recettes FROM (SELECT er.document_id, CAST(er.value AS REAL) AS value FROM extraction_results er WHERE er.safir_field_id = 'DF01' AND er.document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) dep JOIN (SELECT er.document_id, CAST(er.value AS REAL) AS value FROM extraction_results er WHERE er.safir_field_id = 'RF01' AND er.document_id IN (SELECT document_id FROM documents WHERE document_year = '2024')) rec ON dep.document_id = rec.document_id WHERE dep.value > rec.value * 1.5;",hard,"[""extraction_results"", ""documents""]",True,,0,4.0,pass,"SQL correctly identifies municipalities where expenses exceed 150% of revenues in 2024, aligning with business intent. Schema usage is valid, though query could be simplified for clarity.",True,"SELECT d.document_id, d.city_name, dep.value AS depenses, rec.value AS recettes FROM documents d JOIN extraction_results dep ON d.document_id = dep.document_id AND dep.safir_field_id = 'DF01' JOIN extraction_results rec ON d.document_id = rec.document_id AND rec.safir_field_id = 'RF01' WHERE d.document_year = '2024' AND CAST(dep.value AS REAL) > CAST(rec.value AS REAL) * 1.5;","{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}","[""complex_subqueries""]",deepseek-chat,2026-03-11T01:01:12.894824+00:00
cand_000040,Quel est le montant total des dépenses de fonctionnement (DF01) pour toutes les communes en 2024 ?,SELECT SUM(CAST(er.value AS REAL)) AS total_depenses_fonctionnement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF01' AND d.document_year = '2024';,easy,"[""extraction_results"", ""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and is clear and efficient for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T01:01:16.568712+00:00
cand_000041,Combien de communes ont déclaré des recettes d'investissement (RI01) supérieures à 500 000 € en 2023 ?,SELECT COUNT(DISTINCT d.siret) FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RI01' AND d.document_year = '2023' AND CAST(er.value AS REAL) > 500000;,easy,"[""extraction_results"", ""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear, business-relevant result for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T01:01:20.567803+00:00
cand_000043,Répartition des documents par type de budget (BP/BA) pour l'année 2024.,"SELECT budget_type, COUNT(*) AS nombre_documents FROM documents WHERE document_year = '2024' GROUP BY budget_type;",easy,"[""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T01:01:30.062204+00:00
cand_000045,Top 5 des communes avec les plus hautes recettes de fonctionnement (RF01) en 2024.,"SELECT d.city_name, CAST(er.value AS REAL) AS recettes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RF01' AND d.document_year = '2024' ORDER BY recettes DESC LIMIT 5;",medium,"[""extraction_results"", ""documents""]",True,,0,4.0,pass,"SQL correctly identifies top 5 municipalities by operating revenues (RF01) in 2024 with proper joins and filtering, though it lacks handling for potential NULL values and data type issues.",True,"SELECT d.city_name, CAST(er.value AS REAL) AS recettes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RF01' AND d.document_year = '2024' AND er.value IS NOT NULL AND er.value != '' ORDER BY recettes DESC LIMIT 5;","{""intent_alignment"": 5.0, ""schema_correctness"": 4.0, ""query_quality"": 3.0}","[""potential_null_handling"", ""data_type_assumption""]",deepseek-chat,2026-03-11T01:01:42.111490+00:00
cand_000046,Comparaison du total des investissements (DF011) entre budgets principaux et annexes en 2024.,"SELECT d.budget_type, SUM(CAST(er.value AS REAL)) AS total_investissements FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2024' GROUP BY d.budget_type;",medium,"[""extraction_results"", ""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema with proper joins, and produces clear, analyst-grade results.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T01:01:45.767838+00:00
cand_000053,Quel est le montant total des recettes de fonctionnement (RF01) pour toutes les communes en 2024 ?,SELECT SUM(CAST(er.value AS REAL)) AS total_recettes_fonctionnement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RF01' AND d.document_year = '2024';,easy,"[""extraction_results"", ""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear financial analysis result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T01:02:25.002132+00:00
cand_000054,Combien de communes ont déclaré des dépenses d'investissement (DF011) supérieures à 1 million d'euros en 2023 ?,SELECT COUNT(DISTINCT d.siret) AS nombre_communes FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2023' AND CAST(er.value AS REAL) > 1000000;,easy,"[""extraction_results"", ""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear financial analysis result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T01:02:28.682395+00:00
cand_000055,Quelle est la dette moyenne (D001) des communes ayant publié des documents M57_CA en 2024 ?,SELECT AVG(CAST(er.value AS REAL)) AS dette_moyenne FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.mask = 'M57_CA' AND d.document_year = '2024';,easy,"[""extraction_results"", ""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema relationships, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T01:02:31.980915+00:00
cand_000057,Top 5 des communes avec les plus hautes recettes d'investissement (RI01) en 2023.,"SELECT d.city_name, CAST(er.value AS REAL) AS recettes_investissement FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'RI01' AND d.document_year = '2023' ORDER BY recettes_investissement DESC LIMIT 5;",easy,"[""extraction_results"", ""documents""]",True,,0,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema relationships, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T01:02:42.875228+00:00
cand_000058,Évolution du montant total des investissements (DF011) entre 2023 et 2024 par type de budget.,"SELECT d.budget_type, d.document_year, SUM(CAST(er.value AS REAL)) AS total_investissements FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year IN ('2023','2024') GROUP BY d.budget_type, d.document_year ORDER BY d.document_year;",medium,"[""extraction_results"", ""documents""]",True,,4,4.0,pass,"SQL correctly answers the question about investment evolution by budget type from 2023 to 2024, with proper schema usage and clear output. Minor improvements possible for robustness.",True,"SELECT d.budget_type, d.document_year, SUM(CASE WHEN CAST(er.value AS REAL) IS NOT NULL THEN CAST(er.value AS REAL) ELSE 0 END) AS total_investissements FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year IN ('2023','2024') GROUP BY d.budget_type, d.document_year ORDER BY d.document_year;","{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}","[""cast may fail on non-numeric values""]",deepseek-chat,2026-03-11T01:02:48.659348+00:00
cand_000060,Répartition du nombre de documents par type de masque et par année.,"SELECT mask, document_year, COUNT(*) AS nombre_documents FROM documents GROUP BY mask, document_year ORDER BY document_year;",easy,"[""documents""]",True,,5,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant output for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T01:02:58.678251+00:00
cand_000062,Détecter les communes où les recettes de fonctionnement (RF01) sont inférieures à 80% des dépenses de fonctionnement (DF01) en 2024.,"SELECT d.city_name, CAST(er_rf.value AS REAL) AS recettes, CAST(er_df.value AS REAL) AS depenses FROM documents d JOIN extraction_results er_rf ON d.document_id = er_rf.document_id AND er_rf.safir_field_id = 'RF01' JOIN extraction_results er_df ON d.document_id = er_df.document_id AND er_df.safir_field_id = 'DF01' WHERE d.document_year = '2024' AND CAST(er_rf.value AS REAL) < 0.8 * CAST(er_df.value AS REAL);",medium,"[""documents"", ""extraction_results""]",True,,0,4.0,pass,"SQL correctly answers the business question about detecting municipalities with operating revenues below 80% of operating expenses in 2024, using valid schema joins and appropriate filters. Minor improvements could enhance clarity and robustness.",True,"SELECT d.city_name, CAST(er_rf.value AS REAL) AS recettes, CAST(er_df.value AS REAL) AS depenses FROM documents d JOIN extraction_results er_rf ON d.document_id = er_rf.document_id AND er_rf.safir_field_id = 'RF01' JOIN extraction_results er_df ON d.document_id = er_df.document_id AND er_df.safir_field_id = 'DF01' WHERE d.document_year = '2024' AND er_rf.value IS NOT NULL AND er_df.value IS NOT NULL AND CAST(er_rf.value AS REAL) < 0.8 * CAST(er_df.value AS REAL);","{""intent_alignment"": 5.0, ""schema_correctness"": 4.0, ""query_quality"": 3.0}","[""potential_null_values"", ""no_handling_for_missing_data""]",deepseek-chat,2026-03-11T01:03:11.299548+00:00
