id,question_fr,sql,difficulty,tables_used,runtime_ok,runtime_error,result_row_count,judge_score,judge_verdict,judge_reason,judge_pass,judge_fix_sql,judge_dimension_scores,judge_flags,judge_model,judged_at_utc
cand_000016,Quelle est la valeur totale du champ D002 pour les documents en 2023 ?,SELECT SUM(CAST(value AS REAL)) AS total_d002 FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE safir_field_id = 'D002' AND documents.document_year = '2023';,medium,"[""extraction_results"", ""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a meaningful financial analysis result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:24:38.603239+00:00
cand_000017,Quels sont les documents avec des avertissements mais pas d'erreurs en 2024 ?,"SELECT document_id, city_name, warning_message FROM documents WHERE document_year = '2024' AND warning_message IS NOT NULL AND error_message IS NULL;",medium,"[""documents""]",True,,0,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:24:42.902776+00:00
cand_000018,Quel est le nombre de documents par type de masque et par année ?,"SELECT mask, document_year, COUNT(*) AS count FROM documents GROUP BY mask, document_year;",medium,"[""documents""]",True,,5,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant output for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:24:47.095979+00:00
cand_000021,Quelle est la moyenne du nombre de pages par document pour les documents en 2023 ?,SELECT AVG(nb_pages) FROM documents WHERE document_year = '2023';,easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:25:06.537660+00:00
cand_000022,Quels sont les 5 communes avec le plus de documents en format scan en 2024 ?,"SELECT city_name, COUNT(*) AS count FROM documents WHERE format = 'scan' AND document_year = '2024' GROUP BY city_name ORDER BY count DESC LIMIT 5;",medium,"[""documents""]",True,,5,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:25:10.723591+00:00
cand_000023,Quel est le pourcentage de documents avec succès en 2023 par commune ?,"SELECT city_name, (COUNT(CASE WHEN state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') THEN 1 END) * 100.0 / COUNT(*)) AS success_rate FROM documents WHERE document_year = '2023' GROUP BY city_name;",medium,"[""documents"", ""states""]",True,,6,4.0,pass,"SQL correctly calculates success rate per municipality for 2023 using valid schema and business logic, though minor improvements in clarity and robustness are possible.",True,"SELECT city_name, (COUNT(CASE WHEN s.code = 'SUCCESS' THEN 1 END) * 100.0 / COUNT(*)) AS success_rate FROM documents d LEFT JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2023' GROUP BY city_name;","{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}","[""minor_optimization_possible""]",deepseek-chat,2026-03-11T16:25:16.884270+00:00
cand_000024,Quelle est la valeur totale du champ D001 pour les documents en 2023 ?,SELECT SUM(CAST(value AS REAL)) AS total_D001 FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE safir_field_id = 'D001' AND documents.document_year = '2023';,medium,"[""extraction_results"", ""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a meaningful financial analysis result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:25:20.831500+00:00
cand_000025,Quel est le nombre de documents avec des avertissements mais pas d'erreurs en 2024 ?,SELECT COUNT(*) FROM documents WHERE document_year = '2024' AND warning_message IS NOT NULL AND error_message IS NULL;,easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:25:25.013852+00:00
cand_000026,Quels sont les types de budget (BP/BA) les plus courants en 2023 ?,"SELECT budget_type, COUNT(*) AS count FROM documents WHERE document_year = '2023' GROUP BY budget_type ORDER BY count DESC;",easy,"[""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is clear and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:25:29.249304+00:00
cand_000028,Quel est le top 5 des communes avec le plus de documents en 2023 ?,"SELECT city_name, COUNT(*) AS count FROM documents WHERE document_year = '2023' GROUP BY city_name ORDER BY count DESC LIMIT 5;",easy,"[""documents""]",True,,5,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is clear and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:25:40.160854+00:00
cand_000029,Quelle est la moyenne du nombre de pages par document pour les documents en 2024 ?,SELECT AVG(nb_pages) FROM documents WHERE document_year = '2024',easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:25:44.239273+00:00
cand_000030,Quel est le nombre total de documents en 2023 ?,SELECT COUNT(*) FROM documents WHERE document_year = '2023',easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:25:48.818826+00:00
cand_000031,Quels sont les 5 types de masque les plus courants ?,"SELECT mask, COUNT(*) AS count FROM documents GROUP BY mask ORDER BY count DESC LIMIT 5",easy,"[""documents""]",True,,3,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is clear and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:25:53.093993+00:00
cand_000032,Quel est le nombre de documents avec succès en 2024 par commune ?,"SELECT d.city_name, COUNT(*) AS success_count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.document_year = '2024' GROUP BY d.city_name",medium,"[""documents"", ""states""]",True,,18,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema with valid joins, and produces a clear, analyst-friendly output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:25:57.192006+00:00
cand_000033,Quelle est la distribution des documents par année et par type de budget (BP/BA) ?,"SELECT document_year, budget_type, COUNT(*) AS count FROM documents GROUP BY document_year, budget_type",medium,"[""documents""]",True,,4,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is clear and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:26:01.443792+00:00
cand_000034,Quels sont les documents avec des avertissements mais pas d'erreurs en 2023 ?,SELECT * FROM documents WHERE document_year = '2023' AND warning_message IS NOT NULL AND error_message IS NULL,medium,"[""documents""]",True,,0,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:26:05.378479+00:00
cand_000036,Quels sont les documents où l'extraction du champ DF011 a échoué en 2023 ?,SELECT d.document_id FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2023' AND er.message_error IS NOT NULL,hard,"[""extraction_results"", ""documents""]",True,,16,4.0,pass,"SQL correctly identifies documents with failed extractions for field DF011 in 2023, aligning with business intent. It uses valid schema joins and filters appropriately. Minor improvements possible for clarity and robustness.",True,"SELECT d.document_id, d.city_name, d.document_year, er.message_error FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2023' AND er.message_error IS NOT NULL ORDER BY d.city_name;","{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}","[""business_realism_ok""]",deepseek-chat,2026-03-11T16:26:18.389302+00:00
cand_000037,Quelle est la moyenne du nombre de pages par document pour les documents en format scan en 2024 ?,SELECT AVG(nb_pages) FROM documents WHERE format = 'scan' AND document_year = '2024',easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:26:22.634496+00:00
cand_000038,Quel est le nombre moyen de pages par document pour les documents en 2023 ?,SELECT AVG(nb_pages) FROM documents WHERE document_year = '2023',easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:26:26.908286+00:00
cand_000041,Quel est le nombre total de documents en 2024 ?,SELECT COUNT(*) FROM documents WHERE document_year = '2024';,easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:26:46.084656+00:00
cand_000043,"Quel est le taux de documents avec succès en 2024, par commune, trié par nombre de documents décroissant ?","SELECT d.city_name, COUNT(*) AS total_documents, SUM(CASE WHEN s.code = 'SUCCESS' THEN 1 ELSE 0 END) AS success_count, ROUND((SUM(CASE WHEN s.code = 'SUCCESS' THEN 1 ELSE 0 END) * 100.0 / COUNT(*)), 2) AS success_rate FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024' GROUP BY d.city_name ORDER BY total_documents DESC;",hard,"[""documents"", ""states""]",True,,18,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear, analyst-friendly output with proper aggregation and ordering.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:26:59.570556+00:00
cand_000044,Quels sont les 5 types de masque les plus courants en 2024 ?,"SELECT mask, COUNT(*) AS count FROM documents WHERE document_year = '2024' GROUP BY mask ORDER BY count DESC LIMIT 5;",easy,"[""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is well-structured for business analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:27:03.697639+00:00
cand_000046,"Quelle est la valeur totale du champ D001 pour les documents en 2024, en excluant les documents avec erreurs ?",SELECT SUM(CAST(value AS REAL)) AS total_D001 FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE d.document_year = '2024' AND e.safir_field_id = 'D001' AND e.message_error IS NULL;,hard,"[""documents"", ""extraction_results""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a meaningful financial analysis result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:27:16.540160+00:00
cand_000047,Quel est le pourcentage de documents avec succès en 2024 par type de masque ?,"SELECT mask, ROUND((COUNT(CASE WHEN s.code = 'SUCCESS' THEN 1 END) * 100.0 / COUNT(*)), 2) AS success_rate FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024' GROUP BY mask;",hard,"[""documents"", ""states""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear, analyst-friendly output with proper aggregation and formatting.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:27:21.099727+00:00
cand_000049,Quel est le nombre moyen de pages par document pour les documents en format scan en 2024 ?,SELECT AVG(nb_pages) FROM documents WHERE document_year = '2024' AND format = 'scan';,medium,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:27:31.613200+00:00
cand_000051,Quel est le nombre de documents avec des avertissements mais pas d'erreurs en 2023 ?,SELECT COUNT(*) FROM documents WHERE document_year = '2023' AND warning_message IS NOT NULL AND error_message IS NULL;,medium,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:27:43.653123+00:00
cand_000052,Quel est le nombre de documents avec succès en 2024 par type de budget (BP/BA) ?,"SELECT budget_type, COUNT(*) AS success_count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024' AND s.code = 'SUCCESS' GROUP BY budget_type;",medium,"[""documents"", ""states""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema with valid joins, and produces clear, analyst-grade results.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:27:47.968142+00:00
cand_000053,Quelle est la commune avec le plus grand nombre de documents en 2024 ?,"SELECT city_name, COUNT(*) AS nb_docs FROM documents WHERE document_year = '2024' GROUP BY city_name ORDER BY nb_docs DESC LIMIT 1",easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is clear and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:27:52.240137+00:00
cand_000054,Quels sont les 5 types de masque les plus courants en 2023 ?,"SELECT mask, COUNT(*) AS count FROM documents WHERE document_year = '2023' GROUP BY mask ORDER BY count DESC LIMIT 5",easy,"[""documents""]",True,,3,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is well-structured for business analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:27:56.324467+00:00
cand_000055,"Quel est le nombre de documents avec succès en 2024 par commune, trié par nombre de documents décroissant ?","SELECT city_name, COUNT(*) AS success_count FROM documents WHERE document_year = '2024' AND state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY city_name ORDER BY success_count DESC",medium,"[""documents"", ""states""]",True,,18,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema with valid joins, and produces a clear, business-relevant output for financial analysts.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:28:00.892267+00:00
cand_000056,"Quelle est la valeur totale du champ D002 pour les documents en 2023, en excluant les documents avec erreurs ?",SELECT SUM(CAST(value AS REAL)) AS total_D002 FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE documents.document_year = '2023' AND documents.state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') AND safir_field_id = 'D002',medium,"[""extraction_results"", ""documents"", ""states""]",True,,1,4.0,pass,"SQL correctly answers the question about total D002 value for 2023 documents excluding errors, with proper joins and filtering. Minor improvements possible for clarity and robustness.",True,"SELECT COALESCE(SUM(CAST(value AS REAL)), 0) AS total_D002 FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE documents.document_year = '2023' AND documents.state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') AND safir_field_id = 'D002' AND value IS NOT NULL AND value != ''","{""intent_alignment"": 5.0, ""schema_correctness"": 4.0, ""query_quality"": 3.0}","[""assumes_state_code_mapping"", ""potential_null_values""]",deepseek-chat,2026-03-11T16:28:08.189525+00:00
cand_000058,Quel est le pourcentage de documents avec succès en 2024 ?,SELECT (COUNT(CASE WHEN s.code = 'SUCCESS' THEN 1 END) * 100.0 / COUNT(*)) AS success_rate FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024';,medium,"[""documents"", ""states""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear percentage result for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:28:20.460354+00:00
cand_000059,Quels sont les 5 communes avec le plus de documents en 2024 ?,"SELECT city_name, COUNT(*) AS document_count FROM documents WHERE document_year = '2024' GROUP BY city_name ORDER BY document_count DESC LIMIT 5;",medium,"[""documents""]",True,,5,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, actionable result for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:28:24.643156+00:00
cand_000060,Quel est le nombre moyen de pages par document en 2023 ?,SELECT AVG(nb_pages) AS avg_pages FROM documents WHERE document_year = '2023';,easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:28:28.800167+00:00
cand_000061,Quelle est la distribution des types de budget (BP/BA) en 2023 ?,"SELECT budget_type, COUNT(*) AS count FROM documents WHERE document_year = '2023' GROUP BY budget_type;",easy,"[""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is clear and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:28:32.532235+00:00
cand_000062,Quel est le taux de documents en erreur par commune en 2024 ?,"SELECT city_name, (COUNT(CASE WHEN s.code = 'ERROR' THEN 1 END) * 100.0 / COUNT(*)) AS error_rate FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024' GROUP BY city_name;",hard,"[""documents"", ""states""]",True,,18,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema with valid joins, and produces a clear, analyst-grade result for error rate calculation.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:28:37.265048+00:00
cand_000067,"Quels sont les documents avec des avertissements mais pas d'erreurs en 2023, triés par nombre de pages décroissant ?","SELECT d.document_id, d.city_name, d.nb_pages FROM documents d WHERE d.document_year = '2023' AND d.warning_message IS NOT NULL AND d.error_message IS NULL ORDER BY d.nb_pages DESC;",medium,"[""documents""]",True,,0,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:29:13.716585+00:00
cand_000068,Quel est le nombre total de documents en 2023 avec un état de succès ?,SELECT COUNT(*) FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.document_year = '2023',easy,"[""documents"", ""states""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:29:18.101969+00:00
cand_000069,Quelle est la commune avec le plus de documents en 2024 ayant un état de succès ?,"SELECT d.city_name, COUNT(*) AS count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.document_year = '2024' GROUP BY d.city_name ORDER BY count DESC LIMIT 1",medium,"[""documents"", ""states""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear, actionable result for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:29:22.485312+00:00
cand_000070,"Quelle est la répartition des formats de documents (pdf, scan, image) en 2023 ?","SELECT format, COUNT(*) FROM documents WHERE document_year = '2023' GROUP BY format",easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:29:26.748998+00:00
cand_000075,"Quelle est la valeur totale du champ DF011 pour les documents en 2023, en excluant les documents avec erreurs ?",SELECT SUM(CAST(value AS REAL)) FROM extraction_results r JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'DF011' AND d.document_year = '2023' AND r.message_error IS NULL,medium,"[""extraction_results"", ""documents""]",True,,1,4.0,pass,"SQL correctly answers the business question about total DF011 values for 2023 documents excluding errors, with proper joins and filters. Minor improvements possible for clarity and robustness.",True,"SELECT COALESCE(SUM(CAST(value AS REAL)), 0) AS total_df011_2023 FROM extraction_results r INNER JOIN documents d ON r.document_id = d.document_id WHERE r.safir_field_id = 'DF011' AND d.document_year = '2023' AND (r.message_error IS NULL OR r.message_error = '')","{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}","[""potential_null_handling""]",deepseek-chat,2026-03-11T16:30:02.510968+00:00
