id,question_fr,sql,difficulty,tags,tables_used,valid_sql,validation_error,generation_model,generated_at_utc,batch_index
cand_000011,Quelle est la distribution des documents par année et par type de budget ?,"SELECT document_year, budget_type, COUNT(*) AS count FROM documents GROUP BY document_year, budget_type ORDER BY document_year, count DESC;",medium,"[""budget_analysis"", ""time_series""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:38:58.477611+00:00,1
cand_000012,Quel est le nombre moyen de pages par document par année ?,"SELECT document_year, AVG(nb_pages) AS avg_pages FROM documents GROUP BY document_year;",easy,"[""document_analysis"", ""statistical_summary""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:38:58.477611+00:00,1
cand_000013,Quels sont les documents avec des avertissements sur les sections annexes ?,"SELECT documents.document_id, documents.city_name, documents.warning_message FROM documents WHERE warning_message LIKE '%sections annexes%';",medium,"[""document_analysis"", ""warning_analysis""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:38:58.477611+00:00,1
cand_000014,Quel est le pourcentage de documents avec succès en 2024 par commune ?,"SELECT city_name, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = '2024') AS success_rate_percent FROM documents JOIN states ON documents.state_id = states.state_id WHERE states.code = 'SUCCESS' AND documents.document_year = '2024' GROUP BY city_name;",hard,"[""city_comparison"", ""success_rate""]","[""documents"", ""states""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:38:58.478617+00:00,1
cand_000015,Quels sont les documents avec des erreurs dans les champs de recettes ?,"SELECT documents.document_id, documents.city_name, extraction_results.safir_field_id, extraction_results.message_error FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE extraction_results.safir_field_id LIKE 'RI%' AND extraction_results.message_error IS NOT NULL;",medium,"[""error_analysis"", ""financial_metric""]","[""extraction_results"", ""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:38:58.479605+00:00,1
cand_000016,Quelle est la valeur totale du champ D002 pour les documents en 2023 ?,SELECT SUM(CAST(value AS REAL)) AS total_d002 FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE safir_field_id = 'D002' AND documents.document_year = '2023';,medium,"[""financial_metric"", ""aggregation""]","[""extraction_results"", ""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:38:58.479605+00:00,1
cand_000017,Quels sont les documents avec des avertissements mais pas d'erreurs en 2024 ?,"SELECT document_id, city_name, warning_message FROM documents WHERE document_year = '2024' AND warning_message IS NOT NULL AND error_message IS NULL;",medium,"[""document_quality"", ""warning_analysis""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:38:58.480596+00:00,1
cand_000018,Quel est le nombre de documents par type de masque et par année ?,"SELECT mask, document_year, COUNT(*) AS count FROM documents GROUP BY mask, document_year;",medium,"[""document_analysis"", ""mask_distribution""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:38:58.480596+00:00,1
cand_000019,Quelle est la commune avec le plus grand nombre de documents en erreur en 2023 ?,"SELECT city_name, COUNT(*) AS error_count FROM documents JOIN states ON documents.state_id = states.state_id WHERE states.code = 'ERROR' AND document_year = '2023' GROUP BY city_name ORDER BY error_count DESC LIMIT 1;",hard,"[""city_comparison"", ""error_analysis""]","[""documents"", ""states""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:38:58.480596+00:00,1
cand_000020,Quels sont les documents avec des erreurs dans les champs de dépenses en 2024 ?,"SELECT documents.document_id, documents.city_name, extraction_results.safir_field_id, extraction_results.message_error FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE extraction_results.safir_field_id LIKE 'DF%' AND extraction_results.message_error IS NOT NULL AND documents.document_year = '2024';",medium,"[""error_analysis"", ""financial_metric""]","[""extraction_results"", ""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:38:58.481606+00:00,1
cand_000021,Quelle est la moyenne du nombre de pages par document pour les documents en 2023 ?,SELECT AVG(nb_pages) FROM documents WHERE document_year = '2023';,easy,"[""financial_analysis"", ""document_stats""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:39:39.318120+00:00,2
cand_000022,Quels sont les 5 communes avec le plus de documents en format scan en 2024 ?,"SELECT city_name, COUNT(*) AS count FROM documents WHERE format = 'scan' AND document_year = '2024' GROUP BY city_name ORDER BY count DESC LIMIT 5;",medium,"[""document_analysis"", ""format_distribution""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:39:39.318120+00:00,2
cand_000023,Quel est le pourcentage de documents avec succès en 2023 par commune ?,"SELECT city_name, (COUNT(CASE WHEN state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') THEN 1 END) * 100.0 / COUNT(*)) AS success_rate FROM documents WHERE document_year = '2023' GROUP BY city_name;",medium,"[""success_rate"", ""commune_analysis""]","[""documents"", ""states""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:39:39.318120+00:00,2
cand_000024,Quelle est la valeur totale du champ D001 pour les documents en 2023 ?,SELECT SUM(CAST(value AS REAL)) AS total_D001 FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE safir_field_id = 'D001' AND documents.document_year = '2023';,medium,"[""financial_aggregation"", ""field_analysis""]","[""extraction_results"", ""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:39:39.318120+00:00,2
cand_000025,Quel est le nombre de documents avec des avertissements mais pas d'erreurs en 2024 ?,SELECT COUNT(*) FROM documents WHERE document_year = '2024' AND warning_message IS NOT NULL AND error_message IS NULL;,easy,"[""warning_analysis"", ""document_stats""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:39:39.318120+00:00,2
cand_000026,Quels sont les types de budget (BP/BA) les plus courants en 2023 ?,"SELECT budget_type, COUNT(*) AS count FROM documents WHERE document_year = '2023' GROUP BY budget_type ORDER BY count DESC;",easy,"[""budget_type"", ""document_stats""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:39:39.318120+00:00,2
cand_000027,Quels sont les documents avec des erreurs d'extraction dans les champs de recettes ?,"SELECT documents.document_id, documents.city_name FROM documents JOIN extraction_results ON documents.document_id = extraction_results.document_id WHERE extraction_results.message_error LIKE '%recettes%';",medium,"[""error_analysis"", ""revenue_fields""]","[""documents"", ""extraction_results""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:39:39.318120+00:00,2
cand_000028,Quel est le top 5 des communes avec le plus de documents en 2023 ?,"SELECT city_name, COUNT(*) AS count FROM documents WHERE document_year = '2023' GROUP BY city_name ORDER BY count DESC LIMIT 5;",easy,"[""commune_analysis"", ""document_stats""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:39:39.318120+00:00,2
cand_000029,Quelle est la moyenne du nombre de pages par document pour les documents en 2024 ?,SELECT AVG(nb_pages) FROM documents WHERE document_year = '2024',easy,"[""financial_analysis"", ""document_stats""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:40:29.631272+00:00,3
cand_000030,Quel est le nombre total de documents en 2023 ?,SELECT COUNT(*) FROM documents WHERE document_year = '2023',easy,"[""document_stats"", ""yearly_analysis""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:40:29.631272+00:00,3
cand_000031,Quels sont les 5 types de masque les plus courants ?,"SELECT mask, COUNT(*) AS count FROM documents GROUP BY mask ORDER BY count DESC LIMIT 5",easy,"[""document_stats"", ""mask_analysis""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:40:29.631272+00:00,3
cand_000032,Quel est le nombre de documents avec succès en 2024 par commune ?,"SELECT d.city_name, COUNT(*) AS success_count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.document_year = '2024' GROUP BY d.city_name",medium,"[""budget_comparison"", ""success_rate""]","[""documents"", ""states""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:40:29.641962+00:00,3
cand_000033,Quelle est la distribution des documents par année et par type de budget (BP/BA) ?,"SELECT document_year, budget_type, COUNT(*) AS count FROM documents GROUP BY document_year, budget_type",medium,"[""budget_structure"", ""yearly_analysis""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:40:29.641962+00:00,3
cand_000034,Quels sont les documents avec des avertissements mais pas d'erreurs en 2023 ?,SELECT * FROM documents WHERE document_year = '2023' AND warning_message IS NOT NULL AND error_message IS NULL,medium,"[""error_analysis"", ""document_quality""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:40:29.641962+00:00,3
cand_000035,"Quel est le total des valeurs du champ D001 pour les documents en 2024, en excluant les documents avec erreurs ?",SELECT SUM(CAST(value AS REAL)) AS total_D001 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' AND d.state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS'),hard,"[""financial_aggregates"", ""error_filtering""]","[""extraction_results"", ""documents"", ""states""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:40:29.643343+00:00,3
cand_000036,Quels sont les documents où l'extraction du champ DF011 a échoué en 2023 ?,SELECT d.document_id FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND d.document_year = '2023' AND er.message_error IS NOT NULL,hard,"[""error_analysis"", ""field_validation""]","[""extraction_results"", ""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:40:29.643343+00:00,3
cand_000037,Quelle est la moyenne du nombre de pages par document pour les documents en format scan en 2024 ?,SELECT AVG(nb_pages) FROM documents WHERE format = 'scan' AND document_year = '2024',easy,"[""document_stats"", ""format_analysis""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:40:29.643343+00:00,3
cand_000038,Quel est le nombre moyen de pages par document pour les documents en 2023 ?,SELECT AVG(nb_pages) FROM documents WHERE document_year = '2023',easy,"[""document_stats"", ""yearly_analysis""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:40:29.643343+00:00,3
cand_000039,Quels sont les documents avec des erreurs dans les champs de recettes en 2024 ?,SELECT * FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.message_error LIKE '%recettes%' AND d.document_year = '2024',medium,"[""error_analysis"", ""revenue_fields""]","[""extraction_results"", ""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:40:29.643343+00:00,3
cand_000040,Quel est le nombre de documents avec des erreurs d'extraction dans les champs de dépenses en 2024 ?,SELECT COUNT(*) FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.message_error LIKE '%dépenses%' AND d.document_year = '2024',hard,"[""error_analysis"", ""expense_fields""]","[""extraction_results"", ""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:40:29.643343+00:00,3
cand_000041,Quel est le nombre total de documents en 2024 ?,SELECT COUNT(*) FROM documents WHERE document_year = '2024';,easy,"[""document_stats"", ""year_filter""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:41:16.871556+00:00,4
cand_000042,Quels sont les documents avec des erreurs d'extraction dans les champs de recettes en 2024 ?,"SELECT d.document_id, d.city_name, e.safir_field_id, e.value FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE d.document_year = '2024' AND e.safir_field_id LIKE 'R%' AND e.message_error IS NOT NULL;",medium,"[""error_analysis"", ""field_filter"", ""year_filter""]","[""documents"", ""extraction_results""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:41:16.871556+00:00,4
cand_000043,"Quel est le taux de documents avec succès en 2024, par commune, trié par nombre de documents décroissant ?","SELECT d.city_name, COUNT(*) AS total_documents, SUM(CASE WHEN s.code = 'SUCCESS' THEN 1 ELSE 0 END) AS success_count, ROUND((SUM(CASE WHEN s.code = 'SUCCESS' THEN 1 ELSE 0 END) * 100.0 / COUNT(*)), 2) AS success_rate FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024' GROUP BY d.city_name ORDER BY total_documents DESC;",hard,"[""success_rate"", ""group_by"", ""join""]","[""documents"", ""states""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:41:16.872594+00:00,4
cand_000044,Quels sont les 5 types de masque les plus courants en 2024 ?,"SELECT mask, COUNT(*) AS count FROM documents WHERE document_year = '2024' GROUP BY mask ORDER BY count DESC LIMIT 5;",easy,"[""mask_distribution"", ""group_by""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:41:16.872594+00:00,4
cand_000045,Quel est le nombre de documents avec des erreurs liées à la dette en 2024 ?,SELECT COUNT(*) FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE d.document_year = '2024' AND e.safir_field_id LIKE 'D%' AND e.message_error IS NOT NULL;,medium,"[""error_analysis"", ""field_filter"", ""year_filter""]","[""documents"", ""extraction_results""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:41:16.872594+00:00,4
cand_000046,"Quelle est la valeur totale du champ D001 pour les documents en 2024, en excluant les documents avec erreurs ?",SELECT SUM(CAST(value AS REAL)) AS total_D001 FROM extraction_results e JOIN documents d ON e.document_id = d.document_id WHERE d.document_year = '2024' AND e.safir_field_id = 'D001' AND e.message_error IS NULL;,hard,"[""value_aggregation"", ""field_filter"", ""error_filter""]","[""documents"", ""extraction_results""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:41:16.873561+00:00,4
cand_000047,Quel est le pourcentage de documents avec succès en 2024 par type de masque ?,"SELECT mask, ROUND((COUNT(CASE WHEN s.code = 'SUCCESS' THEN 1 END) * 100.0 / COUNT(*)), 2) AS success_rate FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024' GROUP BY mask;",hard,"[""success_rate"", ""mask_filter"", ""join""]","[""documents"", ""states""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:41:16.873561+00:00,4
cand_000048,Quels sont les documents avec des avertissements sur les sections annexes en 2024 ?,"SELECT document_id, warning_message FROM documents WHERE document_year = '2024' AND warning_message LIKE '%annexes%';",medium,"[""warning_analysis"", ""text_filter"", ""year_filter""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:41:16.873561+00:00,4
cand_000049,Quel est le nombre moyen de pages par document pour les documents en format scan en 2024 ?,SELECT AVG(nb_pages) FROM documents WHERE document_year = '2024' AND format = 'scan';,medium,"[""avg_calculation"", ""format_filter"", ""year_filter""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:41:16.873561+00:00,4
cand_000050,Quels sont les documents avec des erreurs d'extraction dans les champs de recettes en 2023 ?,"SELECT d.document_id, d.city_name, e.safir_field_id, e.value FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE d.document_year = '2023' AND e.safir_field_id LIKE 'R%' AND e.message_error IS NOT NULL;",medium,"[""error_analysis"", ""field_filter"", ""year_filter""]","[""documents"", ""extraction_results""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:41:16.874558+00:00,4
cand_000051,Quel est le nombre de documents avec des avertissements mais pas d'erreurs en 2023 ?,SELECT COUNT(*) FROM documents WHERE document_year = '2023' AND warning_message IS NOT NULL AND error_message IS NULL;,medium,"[""warning_analysis"", ""filter_combination"", ""year_filter""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:41:16.874558+00:00,4
cand_000052,Quel est le nombre de documents avec succès en 2024 par type de budget (BP/BA) ?,"SELECT budget_type, COUNT(*) AS success_count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024' AND s.code = 'SUCCESS' GROUP BY budget_type;",medium,"[""success_count"", ""budget_type"", ""join""]","[""documents"", ""states""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:41:16.874558+00:00,4
cand_000053,Quelle est la commune avec le plus grand nombre de documents en 2024 ?,"SELECT city_name, COUNT(*) AS nb_docs FROM documents WHERE document_year = '2024' GROUP BY city_name ORDER BY nb_docs DESC LIMIT 1",easy,"[""city_analysis"", ""top_entity""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:41:57.215837+00:00,5
cand_000054,Quels sont les 5 types de masque les plus courants en 2023 ?,"SELECT mask, COUNT(*) AS count FROM documents WHERE document_year = '2023' GROUP BY mask ORDER BY count DESC LIMIT 5",easy,"[""mask_distribution"", ""year_filter""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:41:57.215837+00:00,5
cand_000055,"Quel est le nombre de documents avec succès en 2024 par commune, trié par nombre de documents décroissant ?","SELECT city_name, COUNT(*) AS success_count FROM documents WHERE document_year = '2024' AND state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY city_name ORDER BY success_count DESC",medium,"[""success_rate"", ""city_analysis""]","[""documents"", ""states""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:41:57.215837+00:00,5
cand_000056,"Quelle est la valeur totale du champ D002 pour les documents en 2023, en excluant les documents avec erreurs ?",SELECT SUM(CAST(value AS REAL)) AS total_D002 FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE documents.document_year = '2023' AND documents.state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') AND safir_field_id = 'D002',medium,"[""financial_aggregation"", ""error_exclusion""]","[""extraction_results"", ""documents"", ""states""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:41:57.218827+00:00,5
cand_000057,Quel est le pourcentage de documents avec succès en 2023 par type de masque ?,"SELECT mask, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = '2023') AS success_rate FROM documents WHERE document_year = '2023' AND state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY mask",medium,"[""success_rate"", ""mask_filter""]","[""documents"", ""states""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:41:57.219400+00:00,5
cand_000058,Quel est le pourcentage de documents avec succès en 2024 ?,SELECT (COUNT(CASE WHEN s.code = 'SUCCESS' THEN 1 END) * 100.0 / COUNT(*)) AS success_rate FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024';,medium,"[""percentage"", ""state_filter"", ""year_filter""]","[""documents"", ""states""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:42:45.803936+00:00,6
cand_000059,Quels sont les 5 communes avec le plus de documents en 2024 ?,"SELECT city_name, COUNT(*) AS document_count FROM documents WHERE document_year = '2024' GROUP BY city_name ORDER BY document_count DESC LIMIT 5;",medium,"[""top_n"", ""group_by"", ""year_filter""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:42:45.803936+00:00,6
cand_000060,Quel est le nombre moyen de pages par document en 2023 ?,SELECT AVG(nb_pages) AS avg_pages FROM documents WHERE document_year = '2023';,easy,"[""average"", ""year_filter""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:42:45.803936+00:00,6
cand_000061,Quelle est la distribution des types de budget (BP/BA) en 2023 ?,"SELECT budget_type, COUNT(*) AS count FROM documents WHERE document_year = '2023' GROUP BY budget_type;",easy,"[""group_by"", ""year_filter""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:42:45.803936+00:00,6
cand_000062,Quel est le taux de documents en erreur par commune en 2024 ?,"SELECT city_name, (COUNT(CASE WHEN s.code = 'ERROR' THEN 1 END) * 100.0 / COUNT(*)) AS error_rate FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.document_year = '2024' GROUP BY city_name;",hard,"[""percentage"", ""group_by"", ""state_filter"", ""year_filter""]","[""documents"", ""states""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:42:45.805949+00:00,6
cand_000063,"Quelle est la valeur totale du champ D001 pour les documents en 2023, en excluant les documents avec erreurs ?",SELECT SUM(CAST(value AS REAL)) AS total_D001 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2023' AND d.state_id NOT IN (SELECT state_id FROM states WHERE code = 'ERROR');,hard,"[""sum"", ""field_filter"", ""year_filter"", ""state_filter""]","[""extraction_results"", ""documents"", ""states""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:42:45.805949+00:00,6
cand_000064,Quel est le nombre de documents avec des erreurs dans les champs de recettes en 2024 ?,SELECT COUNT(*) FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id LIKE 'R%' AND er.message_error IS NOT NULL AND d.document_year = '2024';,medium,"[""count"", ""field_pattern"", ""error_filter"", ""year_filter""]","[""extraction_results"", ""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:42:45.805949+00:00,6
cand_000065,Quels sont les documents avec des erreurs d'extraction dans les champs de dépenses en 2024 ?,"SELECT d.document_id, d.city_name FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.safir_field_id LIKE 'D%' AND er.message_error IS NOT NULL AND d.document_year = '2024';",medium,"[""error_filter"", ""field_pattern"", ""year_filter""]","[""documents"", ""extraction_results""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:42:45.805949+00:00,6
cand_000066,Quels sont les documents avec des erreurs liées à la dette en 2024 et un nombre de pages supérieur à 100 ?,"SELECT d.document_id, d.city_name, d.nb_pages FROM documents d WHERE d.document_year = '2024' AND d.error_message LIKE '%dette%' AND d.nb_pages > 100;",medium,"[""text_search"", ""numeric_filter"", ""year_filter"", ""error_filter""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:42:45.805949+00:00,6
cand_000067,"Quels sont les documents avec des avertissements mais pas d'erreurs en 2023, triés par nombre de pages décroissant ?","SELECT d.document_id, d.city_name, d.nb_pages FROM documents d WHERE d.document_year = '2023' AND d.warning_message IS NOT NULL AND d.error_message IS NULL ORDER BY d.nb_pages DESC;",medium,"[""filter_combination"", ""year_filter"", ""sort""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:42:45.805949+00:00,6
cand_000068,Quel est le nombre total de documents en 2023 avec un état de succès ?,SELECT COUNT(*) FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.document_year = '2023',easy,"[""financial_analysis"", ""document_stats""]","[""documents"", ""states""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:43:51.243341+00:00,7
cand_000069,Quelle est la commune avec le plus de documents en 2024 ayant un état de succès ?,"SELECT d.city_name, COUNT(*) AS count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'SUCCESS' AND d.document_year = '2024' GROUP BY d.city_name ORDER BY count DESC LIMIT 1",medium,"[""financial_analysis"", ""commune_stats""]","[""documents"", ""states""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:43:51.243341+00:00,7
cand_000070,"Quelle est la répartition des formats de documents (pdf, scan, image) en 2023 ?","SELECT format, COUNT(*) FROM documents WHERE document_year = '2023' GROUP BY format",easy,"[""document_stats"", ""format_analysis""]","[""documents""]",True,,Qwen/Qwen2.5-7B-Instruct,2026-03-09T23:43:51.244903+00:00,7
