id,question_fr,sql,difficulty,tags,tables_used,valid_sql,validation_error,generation_model,generated_at_utc,batch_index
cand_000018,Comparer les agrégats financiers entre les types de budget BP et BA pour un champ spécifique comme 'D001'.,"SELECT d.budget_type, AVG(CAST(er.value AS REAL)) AS avg_value FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND er.value != '' AND er.value IS NOT NULL AND d.budget_type IN ('BP', 'BA') GROUP BY d.budget_type;",hard,"[""budget_comparison"", ""financial_aggregate""]","[""extraction_results"", ""documents""]",True,,deepseek-reasoner,2026-03-05T14:29:33.825837+00:00,1
cand_000019,"Détecter les résultats d'extraction qui ont été corrigés via les feedbacks, et afficher les valeurs avant et après correction.","SELECT er.safir_field_id, er.value AS original_value, rf.corrected_value, d.city_name FROM extraction_results er LEFT JOIN resultfeedbacks rf ON er.result_id = rf.result_id JOIN documents d ON er.document_id = d.document_id WHERE rf.corrected_value IS NOT NULL;",hard,"[""corrections"", ""quality_control""]","[""extraction_results"", ""resultfeedbacks"", ""documents""]",True,,deepseek-reasoner,2026-03-05T14:29:33.826177+00:00,1
cand_000020,"Calculer pour chaque commune le ratio entre deux indicateurs financiers, par exemple entre 'D001' et 'DF011', pour évaluer la structure de la dette.","WITH financial_data AS (SELECT d.city_name, er.safir_field_id, CAST(er.value AS REAL) AS numeric_value FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id IN ('D001', 'DF011') AND er.value != '' AND er.value IS NOT NULL) SELECT city_name, SUM(CASE WHEN safir_field_id = 'D001' THEN numeric_value ELSE 0 END) AS total_debt, SUM(CASE WHEN safir_field_id = 'DF011' THEN numeric_value ELSE 0 END) AS other_indicator, CASE WHEN SUM(CASE WHEN safir_field_id = 'DF011' THEN numeric_value ELSE 0 END) > 0 THEN SUM(CASE WHEN safir_field_id = 'D001' THEN numeric_value ELSE 0 END) / SUM(CASE WHEN safir_field_id = 'DF011' THEN numeric_value ELSE 0 END) ELSE NULL END AS debt_ratio FROM financial_data GROUP BY city_name HAVING debt_ratio IS NOT NULL;",hard,"[""financial_ratio"", ""debt_analysis""]","[""extraction_results"", ""documents""]",True,,deepseek-reasoner,2026-03-05T14:29:33.826822+00:00,1
cand_000021,Quels types de format de document (mask) ont été utilisés pour les budgets de l'année 2023 ?,SELECT DISTINCT mask FROM documents WHERE document_year = '2023';,easy,"[""filtering"", ""distinct""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:32:57.326639+00:00,2
cand_000022,Combien de documents sont de type budget principal (BP) par rapport aux budgets annexes (BA) ?,"SELECT budget_type, COUNT(*) AS nombre_documents FROM documents GROUP BY budget_type;",easy,"[""grouping"", ""aggregation""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:32:57.327781+00:00,2
cand_000023,Listez toutes les communes distinctes qui ont soumis des documents financiers.,SELECT DISTINCT city_name FROM documents WHERE city_name IS NOT NULL ORDER BY city_name;,easy,"[""filtering"", ""distinct"", ""ordering""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:32:57.327781+00:00,2
cand_000024,"Affichez les documents qui ont plus de 200 pages, avec leur nom de commune et année.","SELECT city_name, document_year, nb_pages FROM documents WHERE nb_pages > 200 ORDER BY nb_pages DESC;",easy,"[""filtering"", ""ordering""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:32:57.327781+00:00,2
cand_000025,Quel est le nombre moyen de pages par type de document (mask) ?,"SELECT mask, AVG(nb_pages) AS moyenne_pages FROM documents WHERE nb_pages IS NOT NULL GROUP BY mask;",easy,"[""grouping"", ""aggregation""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:32:57.328386+00:00,2
cand_000026,"Quels sont les formats de fichier (pdf, scan, image) utilisés pour les documents de 2024 ?",SELECT DISTINCT format FROM documents WHERE document_year = '2024' AND format IS NOT NULL;,easy,"[""filtering"", ""distinct""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:32:57.328386+00:00,2
cand_000027,Combien de documents n'ont aucun message d'erreur enregistré ?,SELECT COUNT(*) AS documents_sans_erreur FROM documents WHERE error_message IS NULL OR error_message = '';,easy,"[""filtering"", ""aggregation""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:32:57.328386+00:00,2
cand_000028,Listez les années pour lesquelles nous avons des documents financiers traités.,SELECT DISTINCT document_year FROM documents WHERE document_year IS NOT NULL ORDER BY document_year;,easy,"[""filtering"", ""distinct"", ""ordering""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:32:57.328386+00:00,2
cand_000029,"Pour chaque commune, combien de documents ont été soumis en 2024 ?","SELECT city_name, COUNT(*) AS nombre_documents FROM documents WHERE document_year = '2024' GROUP BY city_name ORDER BY nombre_documents DESC;",medium,"[""grouping"", ""aggregation"", ""ordering""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:32:57.328386+00:00,2
cand_000030,Quelle est la valeur moyenne extraite pour l'indicateur 'Conso' par année budgétaire ?,"SELECT d.document_year, AVG(CAST(e.value AS REAL)) AS valeur_moyenne FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.safir_field_id = 'Conso' AND e.value != '' GROUP BY d.document_year;",medium,"[""join"", ""grouping"", ""aggregation""]","[""documents"", ""extraction_results""]",True,,deepseek-reasoner,2026-03-05T14:32:57.329554+00:00,2
cand_000031,Quels documents ont des résultats d'extraction avec des messages d'erreur spécifiques ? Affichez le nom de la commune et l'année.,"SELECT DISTINCT d.city_name, d.document_year FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.message_error IS NOT NULL AND e.message_error != '';",medium,"[""join"", ""filtering""]","[""documents"", ""extraction_results""]",True,,deepseek-reasoner,2026-03-05T14:32:57.329554+00:00,2
cand_000032,Comparez le nombre total de pages entre les documents de type budget principal (BP) et budget annexe (BA) pour l'année 2024.,"SELECT budget_type, SUM(nb_pages) AS total_pages FROM documents WHERE document_year = '2024' AND nb_pages IS NOT NULL GROUP BY budget_type;",medium,"[""grouping"", ""aggregation""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:32:57.329554+00:00,2
cand_000033,"Affichez les valeurs extraites pour l'indicateur 'D001' avec le nom de la commune correspondante, triées par valeur décroissante.","SELECT d.city_name, e.value FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.safir_field_id = 'D001' AND e.value != '' ORDER BY CAST(e.value AS REAL) DESC;",medium,"[""join"", ""ordering""]","[""documents"", ""extraction_results""]",True,,deepseek-reasoner,2026-03-05T14:32:57.329554+00:00,2
cand_000034,"Quels sont les agrégats financiers (safir_field_id) les plus fréquemment extraits, avec leur nombre d'occurrences ?","SELECT safir_field_id, COUNT(*) AS frequence FROM extraction_results GROUP BY safir_field_id ORDER BY frequence DESC LIMIT 10;",medium,"[""grouping"", ""aggregation"", ""ordering""]","[""extraction_results""]",True,,deepseek-reasoner,2026-03-05T14:32:57.330561+00:00,2
cand_000035,Affichez les exécutions d'extraction (extraction_runs) avec leur date de début et l'état correspondant pour les documents de 2023.,"SELECT er.start_time, s.code AS etat FROM extraction_runs er JOIN documents d ON er.document_id = d.document_id JOIN states s ON er.state_id = s.state_id WHERE d.document_year = '2023' ORDER BY er.start_time;",medium,"[""join"", ""ordering""]","[""extraction_runs"", ""documents"", ""states""]",True,,deepseek-reasoner,2026-03-05T14:32:57.330561+00:00,2
cand_000036,Identifiez les communes où la valeur extraite pour l'indicateur 'D001' est supérieure à la moyenne de toutes les valeurs de 'D001'.,"WITH moyenne_d001 AS (SELECT AVG(CAST(value AS REAL)) AS moyenne FROM extraction_results WHERE safir_field_id = 'D001' AND value != '') SELECT d.city_name, CAST(e.value AS REAL) AS valeur FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.safir_field_id = 'D001' AND CAST(e.value AS REAL) > (SELECT moyenne FROM moyenne_d001) ORDER BY valeur DESC;",hard,"[""subquery"", ""join"", ""aggregation""]","[""documents"", ""extraction_results""]",True,,deepseek-reasoner,2026-03-05T14:32:57.330561+00:00,2
cand_000037,"Calculez le ratio entre les indicateurs 'D001' et 'DF011' pour chaque commune, en utilisant les valeurs extraites de 2024.","WITH valeurs AS (SELECT d.city_name, MAX(CASE WHEN e.safir_field_id = 'D001' THEN CAST(e.value AS REAL) END) AS d001, MAX(CASE WHEN e.safir_field_id = 'DF011' THEN CAST(e.value AS REAL) END) AS df011 FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE d.document_year = '2024' AND e.safir_field_id IN ('D001', 'DF011') AND e.value != '' GROUP BY d.city_name, e.document_id) SELECT city_name, d001 / NULLIF(df011, 0) AS ratio FROM valeurs WHERE d001 IS NOT NULL AND df011 IS NOT NULL ORDER BY ratio DESC;",hard,"[""subquery"", ""join"", ""aggregation"", ""conditional""]","[""documents"", ""extraction_results""]",True,,deepseek-reasoner,2026-03-05T14:32:57.331562+00:00,2
cand_000038,Analysez la tendance annuelle des valeurs de 'D001' en calculant la variation en pourcentage entre 2023 et 2024 pour chaque commune.,"WITH valeurs_par_annee AS (SELECT d.city_name, d.document_year, AVG(CAST(e.value AS REAL)) AS moyenne FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.safir_field_id = 'D001' AND e.value != '' AND d.document_year IN ('2023', '2024') GROUP BY d.city_name, d.document_year), pivot AS (SELECT city_name, MAX(CASE WHEN document_year = '2023' THEN moyenne END) AS valeur_2023, MAX(CASE WHEN document_year = '2024' THEN moyenne END) AS valeur_2024 FROM valeurs_par_annee GROUP BY city_name) SELECT city_name, valeur_2023, valeur_2024, ((valeur_2024 - valeur_2023) / NULLIF(valeur_2023, 0)) * 100 AS variation_pourcentage FROM pivot WHERE valeur_2023 IS NOT NULL AND valeur_2024 IS NOT NULL ORDER BY variation_pourcentage DESC;",hard,"[""subquery"", ""join"", ""aggregation"", ""trend_analysis""]","[""documents"", ""extraction_results""]",True,,deepseek-reasoner,2026-03-05T14:32:57.332564+00:00,2
cand_000039,Quel est le nombre total de documents par type de masque (mask) ?,"SELECT mask, COUNT(*) AS nombre_documents FROM documents GROUP BY mask;",easy,"[""aggregation"", ""group_by""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:40:24.258029+00:00,3
cand_000040,Affichez les communes qui ont des documents avec un budget_type 'BA' pour l'année 2023.,SELECT DISTINCT city_name FROM documents WHERE budget_type = 'BA' AND document_year = '2023';,easy,"[""filtering"", ""distinct""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:40:24.258935+00:00,3
cand_000041,Combien de documents ont un nombre de pages inférieur à 100 ?,SELECT COUNT(*) AS nombre_documents FROM documents WHERE nb_pages < 100;,easy,"[""filtering"", ""aggregation""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:40:24.258935+00:00,3
cand_000042,Quel est le SIRET le plus fréquent parmi les documents ?,"SELECT siret, COUNT(*) AS count FROM documents GROUP BY siret ORDER BY count DESC LIMIT 1;",easy,"[""aggregation"", ""ordering""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:40:24.258935+00:00,3
cand_000043,Listez les années où il y a des documents avec le format 'image'.,SELECT DISTINCT document_year FROM documents WHERE format = 'image';,easy,"[""filtering"", ""distinct""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:40:24.259936+00:00,3
cand_000044,"Pour chaque état (code de states), combien de documents sont dans cet état ?","SELECT s.code, COUNT(d.document_id) AS nombre_documents FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY s.code;",easy,"[""join"", ""aggregation"", ""group_by""]","[""documents"", ""states""]",True,,deepseek-reasoner,2026-03-05T14:40:24.259936+00:00,3
cand_000045,Affichez les documents qui n'ont pas de warning_message.,SELECT * FROM documents WHERE warning_message IS NULL OR warning_message = '';,easy,"[""filtering""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:40:24.259936+00:00,3
cand_000046,Quelle est la commune avec le plus petit nombre de documents ?,"SELECT city_name, COUNT(*) AS count FROM documents GROUP BY city_name ORDER BY count ASC LIMIT 1;",easy,"[""aggregation"", ""ordering""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:40:24.261029+00:00,3
cand_000047,"Pour chaque indicateur financier (safir_field_id), calculer le nombre de fois où il a été extrait avec succès (état SUCCESS).","SELECT er.safir_field_id, COUNT(*) AS nombre_succes FROM extraction_results er JOIN states s ON er.state_id = s.state_id WHERE s.code = 'SUCCESS' GROUP BY er.safir_field_id;",medium,"[""join"", ""aggregation"", ""group_by"", ""filtering""]","[""extraction_results"", ""states""]",True,,deepseek-reasoner,2026-03-05T14:40:24.261029+00:00,3
cand_000048,Comparez la moyenne des valeurs numériques de 'D001' entre les années 2023 et 2024.,"SELECT d.document_year, AVG(CAST(er.value AS REAL)) AS moyenne_valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND er.value IS NOT NULL AND er.value != '' AND d.document_year IN ('2023', '2024') GROUP BY d.document_year;",medium,"[""join"", ""aggregation"", ""casting"", ""filtering""]","[""extraction_results"", ""documents""]",True,,deepseek-reasoner,2026-03-05T14:40:24.262030+00:00,3
cand_000049,Identifier les communes où la valeur de 'Conso' est la plus élevée pour chaque année.,"SELECT d.document_year, d.city_name, MAX(CAST(er.value AS REAL)) AS valeur_max FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'Conso' AND er.value IS NOT NULL AND er.value != '' GROUP BY d.document_year, d.city_name;",medium,"[""join"", ""aggregation"", ""group_by""]","[""extraction_results"", ""documents""]",True,,deepseek-reasoner,2026-03-05T14:40:24.262574+00:00,3
cand_000050,"Calculer le taux d'erreur par type de document (mask), basé sur les messages d'erreur dans extraction_results.","SELECT d.mask, COUNT(CASE WHEN er.message_error IS NOT NULL AND er.message_error != '' THEN 1 END) AS nombre_erreurs, COUNT(*) AS total_resultats, (COUNT(CASE WHEN er.message_error IS NOT NULL AND er.message_error != '' THEN 1 END) * 100.0 / COUNT(*)) AS taux_erreur_pourcent FROM extraction_results er JOIN documents d ON er.document_id = d.document_id GROUP BY d.mask;",medium,"[""join"", ""aggregation"", ""conditional_aggregation""]","[""extraction_results"", ""documents""]",True,,deepseek-reasoner,2026-03-05T14:40:24.262574+00:00,3
cand_000051,"Affichez les valeurs extraites pour tous les indicateurs d'une commune spécifique, par exemple 'COMMUNE DE BONIFACIO', pour l'année 2024.","SELECT er.safir_field_id, er.value FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.city_name = 'COMMUNE DE BONIFACIO' AND d.document_year = '2024';",medium,"[""join"", ""filtering""]","[""extraction_results"", ""documents""]",True,,deepseek-reasoner,2026-03-05T14:40:24.263674+00:00,3
cand_000052,Quel est le ratio entre le nombre de résultats d'extraction et le nombre de pages par document ?,"SELECT d.document_id, d.nb_pages, COUNT(er.result_id) AS nombre_resultats, COUNT(er.result_id) * 1.0 / NULLIF(d.nb_pages, 0) AS ratio FROM documents d LEFT JOIN extraction_results er ON d.document_id = er.document_id GROUP BY d.document_id, d.nb_pages;",medium,"[""join"", ""aggregation"", ""division""]","[""documents"", ""extraction_results""]",True,,deepseek-reasoner,2026-03-05T14:40:24.263674+00:00,3
cand_000053,Trouver les indicateurs qui n'ont jamais été extraits avec des erreurs.,SELECT DISTINCT er.safir_field_id FROM extraction_results er WHERE er.safir_field_id NOT IN (SELECT DISTINCT safir_field_id FROM extraction_results WHERE message_error IS NOT NULL AND message_error != '');,medium,"[""subquery"", ""filtering""]","[""extraction_results""]",True,,deepseek-reasoner,2026-03-05T14:40:24.264585+00:00,3
cand_000054,Analyser la distribution des valeurs de 'DF011' par type de budget.,"SELECT d.budget_type, MIN(CAST(er.value AS REAL)) AS min_valeur, AVG(CAST(er.value AS REAL)) AS avg_valeur, MAX(CAST(er.value AS REAL)) AS max_valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND er.value IS NOT NULL AND er.value != '' GROUP BY d.budget_type;",medium,"[""join"", ""aggregation"", ""group_by""]","[""extraction_results"", ""documents""]",True,,deepseek-reasoner,2026-03-05T14:40:24.264585+00:00,3
cand_000055,"Pour chaque commune, classer les années basé sur la valeur de 'D001' et identifier l'année avec la valeur maximale.","WITH ranked AS ( SELECT d.city_name, d.document_year, CAST(er.value AS REAL) AS valeur, ROW_NUMBER() OVER (PARTITION BY d.city_name ORDER BY CAST(er.value AS REAL) DESC) AS rank FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND er.value IS NOT NULL AND er.value != '' ) SELECT city_name, document_year, valeur FROM ranked WHERE rank = 1;",hard,"[""window_function"", ""join"", ""subquery""]","[""extraction_results"", ""documents""]",True,,deepseek-reasoner,2026-03-05T14:40:24.265588+00:00,3
cand_000056,Identifier les communes où la valeur de 'Conso' est supérieure à deux fois la moyenne.,"WITH avg_value AS ( SELECT AVG(CAST(er.value AS REAL)) AS avg_v FROM extraction_results er WHERE er.safir_field_id = 'Conso' AND er.value IS NOT NULL AND er.value != '' ) SELECT d.city_name, er.value FROM extraction_results er JOIN documents d ON er.document_id = d.document_id CROSS JOIN avg_value WHERE er.safir_field_id = 'Conso' AND er.value IS NOT NULL AND er.value != '' AND CAST(er.value AS REAL) > 2 * avg_value.avg_v;",hard,"[""subquery"", ""aggregation"", ""join""]","[""extraction_results"", ""documents""]",True,,deepseek-reasoner,2026-03-05T14:40:24.266578+00:00,3
cand_000057,"Afficher le top 5 des communes avec la plus forte augmentation de la valeur 'D001' entre 2023 et 2024, en pourcentage.","WITH values_2023 AS ( SELECT d.city_name, CAST(er.value AS REAL) AS valeur_2023 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2023' AND er.value IS NOT NULL AND er.value != '' ), values_2024 AS ( SELECT d.city_name, CAST(er.value AS REAL) AS valeur_2024 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' AND er.value IS NOT NULL AND er.value != '' ) SELECT v2023.city_name, ((v2024.valeur_2024 - v2023.valeur_2023) / NULLIF(v2023.valeur_2023, 0)) * 100 AS pourcentage_augmentation FROM values_2023 v2023 JOIN values_2024 v2024 ON v2023.city_name = v2024.city_name ORDER BY pourcentage_augmentation DESC LIMIT 5;",hard,"[""subquery"", ""join"", ""percentage_calculation"", ""ordering""]","[""extraction_results"", ""documents""]",True,,deepseek-reasoner,2026-03-05T14:40:24.268124+00:00,3
cand_000058,"Pour chaque règle d'extraction (field_rules), trouver les documents où elle a été appliquée et compter les succès et échecs.","SELECT fr.safir_field_id, d.document_id, s.code AS etat, COUNT(*) AS count FROM field_rules fr LEFT JOIN extraction_results er ON fr.safir_field_id = er.safir_field_id LEFT JOIN documents d ON er.document_id = d.document_id LEFT JOIN states s ON er.state_id = s.state_id GROUP BY fr.safir_field_id, d.document_id, s.code;",hard,"[""join"", ""aggregation"", ""group_by""]","[""field_rules"", ""extraction_results"", ""documents"", ""states""]",True,,deepseek-reasoner,2026-03-05T14:40:24.269132+00:00,3
cand_000059,Combien de documents budgétaires avons-nous traités pour l'année 2024 ?,SELECT COUNT(*) AS nombre_documents FROM documents WHERE document_year = '2024';,easy,"[""count"", ""filter""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:43:07.416538+00:00,4
cand_000060,Quelles sont les communes distinctes qui ont soumis des documents en 2023 ?,SELECT DISTINCT city_name FROM documents WHERE document_year = '2023' ORDER BY city_name;,easy,"[""distinct"", ""filter""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:43:07.416538+00:00,4
cand_000061,Listez tous les indicateurs financiers (champs) que nous avons extraits pour le document de la commune 'COMMUNAUTE AGGLOMERATION LUNEL AGGLO' en 2024.,SELECT DISTINCT er.safir_field_id FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.city_name = 'COMMUNAUTE AGGLOMERATION LUNEL AGGLO' AND d.document_year = '2024';,easy,"[""distinct"", ""join"", ""filter""]","[""extraction_results"", ""documents""]",True,,deepseek-reasoner,2026-03-05T14:43:07.416538+00:00,4
cand_000062,Combien de pages en moyenne ont les documents de type budget principal (BP) ?,SELECT AVG(nb_pages) AS moyenne_pages FROM documents WHERE budget_type = 'BP';,easy,"[""aggregation"", ""average""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:43:07.416538+00:00,4
cand_000063,Quels sont les types de masque de document utilisés pour les budgets de 2024 ?,SELECT DISTINCT mask FROM documents WHERE document_year = '2024' ORDER BY mask;,easy,"[""distinct"", ""filter""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:43:07.416538+00:00,4
cand_000064,Combien de documents n'ont aucun message d'avertissement ?,SELECT COUNT(*) AS documents_sans_avertissement FROM documents WHERE warning_message = '' OR warning_message IS NULL;,easy,"[""count"", ""filter"", ""null_check""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:43:07.416538+00:00,4
cand_000065,"Affichez les années pour lesquelles nous avons traité des documents, avec le nombre de documents par année.","SELECT document_year, COUNT(*) AS nombre_documents FROM documents GROUP BY document_year ORDER BY document_year;",easy,"[""aggregation"", ""group_by""]","[""documents""]",True,,deepseek-reasoner,2026-03-05T14:43:07.416538+00:00,4
cand_000066,Quelle est la valeur extraite pour l'indicateur 'D001' dans le document de la commune 'Ville de Concarneau' pour 2024 ?,SELECT er.value FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.city_name = 'Ville de Concarneau' AND d.document_year = '2024' AND er.safir_field_id = 'D001';,easy,"[""filter"", ""join""]","[""extraction_results"", ""documents""]",True,,deepseek-reasoner,2026-03-05T14:43:07.416538+00:00,4
cand_000067,Quel est le taux de documents en succès (état SUCCESS) par année budgétaire ?,"SELECT d.document_year, COUNT(CASE WHEN s.code = 'SUCCESS' THEN 1 END) * 100.0 / COUNT(*) AS taux_succes_pourcent FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY d.document_year ORDER BY d.document_year;",medium,"[""aggregation"", ""join"", ""percentage"", ""case_when""]","[""documents"", ""states""]",True,,deepseek-reasoner,2026-03-05T14:43:07.416538+00:00,4
