id,question_fr,sql,difficulty,tables_used,runtime_ok,runtime_error,result_row_count,judge_score,judge_verdict,judge_reason,judge_pass,judge_fix_sql,judge_dimension_scores,judge_flags,judge_model,judged_at_utc
cand_000011,Lister les valeurs extraites pour le champ financier 'D001' pour toutes les communes.,"SELECT er.value, d.city_name FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001';",medium,"[""extraction_results"", ""documents""]",True,,109,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema with valid joins, and is clear and efficient for business analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:26:53.485172+00:00
cand_000012,Calculer le taux de réussite d'extraction par année (basé sur l'état des documents).,"WITH doc_status AS (SELECT d.document_year, s.code FROM documents d JOIN states s ON d.state_id = s.state_id) SELECT document_year, COUNT(CASE WHEN code = 'SUCCESS' THEN 1 END) * 100.0 / COUNT(*) AS success_rate FROM doc_status GROUP BY document_year;",medium,"[""documents"", ""states""]",True,,2,4.0,pass,"SQL correctly calculates extraction success rate per year based on document states, aligning with business intent and schema constraints. Minor improvements possible for clarity and robustness.",True,"WITH doc_status AS (SELECT d.document_year, s.code FROM documents d JOIN states s ON d.state_id = s.state_id) SELECT document_year, ROUND(COUNT(CASE WHEN code = 'SUCCESS' THEN 1 END) * 100.0 / COUNT(*), 2) AS success_rate_percent FROM doc_status WHERE document_year IS NOT NULL GROUP BY document_year ORDER BY document_year;","{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}","[""assumes_state_code_meaning""]",deepseek-chat,2026-03-05T15:27:03.728253+00:00
cand_000013,Trouver les communes avec le plus grand nombre total de pages de documents.,"SELECT city_name, SUM(nb_pages) AS total_pages FROM documents GROUP BY city_name ORDER BY total_pages DESC;",medium,"[""documents""]",True,,24,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:27:10.077303+00:00
cand_000014,Afficher les documents qui ont des résultats d'extraction avec des messages d'avertissement.,SELECT DISTINCT d.* FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.message_warning IS NOT NULL AND er.message_warning != '';,medium,"[""documents"", ""extraction_results""]",True,,109,4.0,pass,"SQL correctly identifies documents with extraction warnings, aligning with business intent and schema constraints, though it could be slightly more concise.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}",[],deepseek-chat,2026-03-05T15:27:16.326340+00:00
cand_000015,Compter le nombre de champs financiers distincts extraits par document.,"SELECT document_id, COUNT(DISTINCT safir_field_id) AS distinct_fields FROM extraction_results GROUP BY document_id;",medium,"[""extraction_results""]",True,,109,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is clear and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:27:22.362144+00:00
cand_000017,"Analyser la tendance des valeurs numériques pour le champ 'Conso' sur les années, en calculant la moyenne par année.","SELECT d.document_year, AVG(CAST(er.value AS REAL)) AS avg_conso FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'Conso' AND er.value != '' AND er.value IS NOT NULL GROUP BY d.document_year ORDER BY d.document_year;",hard,"[""extraction_results"", ""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces meaningful financial analysis output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:27:42.316787+00:00
cand_000018,Comparer les agrégats financiers entre les types de budget BP et BA pour un champ spécifique comme 'D001'.,"SELECT d.budget_type, AVG(CAST(er.value AS REAL)) AS avg_value FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND er.value != '' AND er.value IS NOT NULL AND d.budget_type IN ('BP', 'BA') GROUP BY d.budget_type;",hard,"[""extraction_results"", ""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema with valid joins, and produces clear, analyst-grade results comparing financial aggregates between BP and BA budget types for field D001.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:27:50.010339+00:00
cand_000021,Quels types de format de document (mask) ont été utilisés pour les budgets de l'année 2023 ?,SELECT DISTINCT mask FROM documents WHERE document_year = '2023';,easy,"[""documents""]",True,,3,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:28:27.488974+00:00
cand_000022,Combien de documents sont de type budget principal (BP) par rapport aux budgets annexes (BA) ?,"SELECT budget_type, COUNT(*) AS nombre_documents FROM documents GROUP BY budget_type;",easy,"[""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces clear, analyst-grade results.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:28:33.529605+00:00
cand_000023,Listez toutes les communes distinctes qui ont soumis des documents financiers.,SELECT DISTINCT city_name FROM documents WHERE city_name IS NOT NULL ORDER BY city_name;,easy,"[""documents""]",True,,24,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:28:39.569733+00:00
cand_000024,"Affichez les documents qui ont plus de 200 pages, avec leur nom de commune et année.","SELECT city_name, document_year, nb_pages FROM documents WHERE nb_pages > 200 ORDER BY nb_pages DESC;",easy,"[""documents""]",True,,64,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is well-structured for business analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:28:45.507057+00:00
cand_000025,Quel est le nombre moyen de pages par type de document (mask) ?,"SELECT mask, AVG(nb_pages) AS moyenne_pages FROM documents WHERE nb_pages IS NOT NULL GROUP BY mask;",easy,"[""documents""]",True,,3,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is clear and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:28:50.649454+00:00
cand_000026,"Quels sont les formats de fichier (pdf, scan, image) utilisés pour les documents de 2024 ?",SELECT DISTINCT format FROM documents WHERE document_year = '2024' AND format IS NOT NULL;,easy,"[""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:28:56.874626+00:00
cand_000027,Combien de documents n'ont aucun message d'erreur enregistré ?,SELECT COUNT(*) AS documents_sans_erreur FROM documents WHERE error_message IS NULL OR error_message = '';,easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, executable result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:29:02.610775+00:00
cand_000028,Listez les années pour lesquelles nous avons des documents financiers traités.,SELECT DISTINCT document_year FROM documents WHERE document_year IS NOT NULL ORDER BY document_year;,easy,"[""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:29:08.209522+00:00
cand_000029,"Pour chaque commune, combien de documents ont été soumis en 2024 ?","SELECT city_name, COUNT(*) AS nombre_documents FROM documents WHERE document_year = '2024' GROUP BY city_name ORDER BY nombre_documents DESC;",medium,"[""documents""]",True,,18,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is well-structured for business analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:29:14.079694+00:00
cand_000030,Quelle est la valeur moyenne extraite pour l'indicateur 'Conso' par année budgétaire ?,"SELECT d.document_year, AVG(CAST(e.value AS REAL)) AS valeur_moyenne FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.safir_field_id = 'Conso' AND e.value != '' GROUP BY d.document_year;",medium,"[""documents"", ""extraction_results""]",True,,2,4.0,pass,"SQL correctly calculates average extracted values for 'Conso' indicator per budget year with proper filtering and grouping, though minor improvements in handling non-numeric values could enhance robustness.",True,"SELECT d.document_year, AVG(CAST(e.value AS REAL)) AS valeur_moyenne FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.safir_field_id = 'Conso' AND e.value != '' AND e.value NOT NULL AND e.value GLOB '*[0-9]*' GROUP BY d.document_year;","{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}","[""potential_numeric_handling""]",deepseek-chat,2026-03-05T15:29:24.173705+00:00
cand_000031,Quels documents ont des résultats d'extraction avec des messages d'erreur spécifiques ? Affichez le nom de la commune et l'année.,"SELECT DISTINCT d.city_name, d.document_year FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.message_error IS NOT NULL AND e.message_error != '';",medium,"[""documents"", ""extraction_results""]",True,,24,4.0,pass,"SQL correctly identifies documents with error messages, aligns with business intent, uses valid schema, and produces meaningful output. Minor improvements possible for clarity.",True,"SELECT DISTINCT d.city_name, d.document_year FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.message_error IS NOT NULL AND TRIM(e.message_error) != '';","{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}",[],deepseek-chat,2026-03-05T15:29:32.713818+00:00
cand_000032,Comparez le nombre total de pages entre les documents de type budget principal (BP) et budget annexe (BA) pour l'année 2024.,"SELECT budget_type, SUM(nb_pages) AS total_pages FROM documents WHERE document_year = '2024' AND nb_pages IS NOT NULL GROUP BY budget_type;",medium,"[""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces clear, analyst-grade results.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:29:38.647133+00:00
cand_000033,"Affichez les valeurs extraites pour l'indicateur 'D001' avec le nom de la commune correspondante, triées par valeur décroissante.","SELECT d.city_name, e.value FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.safir_field_id = 'D001' AND e.value != '' ORDER BY CAST(e.value AS REAL) DESC;",medium,"[""documents"", ""extraction_results""]",True,,102,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces meaningful financial analyst output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:29:44.802773+00:00
cand_000034,"Quels sont les agrégats financiers (safir_field_id) les plus fréquemment extraits, avec leur nombre d'occurrences ?","SELECT safir_field_id, COUNT(*) AS frequence FROM extraction_results GROUP BY safir_field_id ORDER BY frequence DESC LIMIT 10;",medium,"[""extraction_results""]",True,,10,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, analyst-friendly result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:29:50.962696+00:00
cand_000035,Affichez les exécutions d'extraction (extraction_runs) avec leur date de début et l'état correspondant pour les documents de 2023.,"SELECT er.start_time, s.code AS etat FROM extraction_runs er JOIN documents d ON er.document_id = d.document_id JOIN states s ON er.state_id = s.state_id WHERE d.document_year = '2023' ORDER BY er.start_time;",medium,"[""extraction_runs"", ""documents"", ""states""]",True,,18,4.0,pass,"SQL correctly answers the question with proper joins and filtering, but the question wording is slightly technical for a business user.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}","[""question_technical""]",deepseek-chat,2026-03-05T15:29:57.715771+00:00
cand_000036,Identifiez les communes où la valeur extraite pour l'indicateur 'D001' est supérieure à la moyenne de toutes les valeurs de 'D001'.,"WITH moyenne_d001 AS (SELECT AVG(CAST(value AS REAL)) AS moyenne FROM extraction_results WHERE safir_field_id = 'D001' AND value != '') SELECT d.city_name, CAST(e.value AS REAL) AS valeur FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.safir_field_id = 'D001' AND CAST(e.value AS REAL) > (SELECT moyenne FROM moyenne_d001) ORDER BY valeur DESC;",hard,"[""documents"", ""extraction_results""]",True,,25,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema with valid joins, and produces a clear, analyst-friendly result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:30:03.437541+00:00
cand_000039,Quel est le nombre total de documents par type de masque (mask) ?,"SELECT mask, COUNT(*) AS nombre_documents FROM documents GROUP BY mask;",easy,"[""documents""]",True,,3,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:30:41.529833+00:00
cand_000040,Affichez les communes qui ont des documents avec un budget_type 'BA' pour l'année 2023.,SELECT DISTINCT city_name FROM documents WHERE budget_type = 'BA' AND document_year = '2023';,easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:30:47.880834+00:00
cand_000041,Combien de documents ont un nombre de pages inférieur à 100 ?,SELECT COUNT(*) AS nombre_documents FROM documents WHERE nb_pages < 100;,easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:30:54.027874+00:00
cand_000042,Quel est le SIRET le plus fréquent parmi les documents ?,"SELECT siret, COUNT(*) AS count FROM documents GROUP BY siret ORDER BY count DESC LIMIT 1;",easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:31:00.179555+00:00
cand_000043,Listez les années où il y a des documents avec le format 'image'.,SELECT DISTINCT document_year FROM documents WHERE format = 'image';,easy,"[""documents""]",True,,0,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:31:06.309822+00:00
cand_000044,"Pour chaque état (code de states), combien de documents sont dans cet état ?","SELECT s.code, COUNT(d.document_id) AS nombre_documents FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY s.code;",easy,"[""documents"", ""states""]",True,,3,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear, analyst-friendly output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:31:12.457125+00:00
cand_000045,Affichez les documents qui n'ont pas de warning_message.,SELECT * FROM documents WHERE warning_message IS NULL OR warning_message = '';,easy,"[""documents""]",True,,62,4.0,pass,"SQL correctly identifies documents without warnings, aligning with business intent for quality monitoring. Schema usage is valid, but query could be slightly improved for clarity.",True,"SELECT document_id, city_name, document_year, budget_type FROM documents WHERE warning_message IS NULL OR warning_message = '';","{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}","[""minor_optimization_possible""]",deepseek-chat,2026-03-05T15:31:20.447947+00:00
cand_000046,Quelle est la commune avec le plus petit nombre de documents ?,"SELECT city_name, COUNT(*) AS count FROM documents GROUP BY city_name ORDER BY count ASC LIMIT 1;",easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:31:26.833883+00:00
cand_000047,"Pour chaque indicateur financier (safir_field_id), calculer le nombre de fois où il a été extrait avec succès (état SUCCESS).","SELECT er.safir_field_id, COUNT(*) AS nombre_succes FROM extraction_results er JOIN states s ON er.state_id = s.state_id WHERE s.code = 'SUCCESS' GROUP BY er.safir_field_id;",medium,"[""extraction_results"", ""states""]",True,,119,4.0,pass,"SQL correctly answers the question about successful extractions per financial indicator, uses valid schema with proper join and grouping, and is clear and efficient. Minor improvement possible for business realism.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 4.0}",[],deepseek-chat,2026-03-05T15:31:33.758394+00:00
cand_000048,Comparez la moyenne des valeurs numériques de 'D001' entre les années 2023 et 2024.,"SELECT d.document_year, AVG(CAST(er.value AS REAL)) AS moyenne_valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND er.value IS NOT NULL AND er.value != '' AND d.document_year IN ('2023', '2024') GROUP BY d.document_year;",medium,"[""extraction_results"", ""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema relationships, and produces a clear analytical result for financial comparison.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:31:40.614021+00:00
cand_000050,"Calculer le taux d'erreur par type de document (mask), basé sur les messages d'erreur dans extraction_results.","SELECT d.mask, COUNT(CASE WHEN er.message_error IS NOT NULL AND er.message_error != '' THEN 1 END) AS nombre_erreurs, COUNT(*) AS total_resultats, (COUNT(CASE WHEN er.message_error IS NOT NULL AND er.message_error != '' THEN 1 END) * 100.0 / COUNT(*)) AS taux_erreur_pourcent FROM extraction_results er JOIN documents d ON er.document_id = d.document_id GROUP BY d.mask;",medium,"[""extraction_results"", ""documents""]",True,,3,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear, analyst-friendly output for error rate analysis by document type.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:32:02.530293+00:00
cand_000051,"Affichez les valeurs extraites pour tous les indicateurs d'une commune spécifique, par exemple 'COMMUNE DE BONIFACIO', pour l'année 2024.","SELECT er.safir_field_id, er.value FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.city_name = 'COMMUNE DE BONIFACIO' AND d.document_year = '2024';",medium,"[""extraction_results"", ""documents""]",True,,2133,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces meaningful financial analyst output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:32:08.872682+00:00
cand_000054,Analyser la distribution des valeurs de 'DF011' par type de budget.,"SELECT d.budget_type, MIN(CAST(er.value AS REAL)) AS min_valeur, AVG(CAST(er.value AS REAL)) AS avg_valeur, MAX(CAST(er.value AS REAL)) AS max_valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND er.value IS NOT NULL AND er.value != '' GROUP BY d.budget_type;",medium,"[""extraction_results"", ""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema with proper joins, and produces meaningful financial analysis output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:32:42.798433+00:00
cand_000055,"Pour chaque commune, classer les années basé sur la valeur de 'D001' et identifier l'année avec la valeur maximale.","WITH ranked AS ( SELECT d.city_name, d.document_year, CAST(er.value AS REAL) AS valeur, ROW_NUMBER() OVER (PARTITION BY d.city_name ORDER BY CAST(er.value AS REAL) DESC) AS rank FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND er.value IS NOT NULL AND er.value != '' ) SELECT city_name, document_year, valeur FROM ranked WHERE rank = 1;",hard,"[""extraction_results"", ""documents""]",True,,23,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces a clear ranking result for financial analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:32:48.920339+00:00
cand_000059,Combien de documents budgétaires avons-nous traités pour l'année 2024 ?,SELECT COUNT(*) AS nombre_documents FROM documents WHERE document_year = '2024';,easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:33:43.310874+00:00
cand_000060,Quelles sont les communes distinctes qui ont soumis des documents en 2023 ?,SELECT DISTINCT city_name FROM documents WHERE document_year = '2023' ORDER BY city_name;,easy,"[""documents""]",True,,6,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:33:49.405420+00:00
cand_000061,Listez tous les indicateurs financiers (champs) que nous avons extraits pour le document de la commune 'COMMUNAUTE AGGLOMERATION LUNEL AGGLO' en 2024.,SELECT DISTINCT er.safir_field_id FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.city_name = 'COMMUNAUTE AGGLOMERATION LUNEL AGGLO' AND d.document_year = '2024';,easy,"[""extraction_results"", ""documents""]",True,,121,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema joins, and produces meaningful financial analyst output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:33:56.031866+00:00
cand_000062,Combien de pages en moyenne ont les documents de type budget principal (BP) ?,SELECT AVG(nb_pages) AS moyenne_pages FROM documents WHERE budget_type = 'BP';,easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is simple and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:34:01.885603+00:00
cand_000063,Quels sont les types de masque de document utilisés pour les budgets de 2024 ?,SELECT DISTINCT mask FROM documents WHERE document_year = '2024' ORDER BY mask;,easy,"[""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-05T15:34:08.431978+00:00
