id,question_fr,sql,difficulty,tables_used,tags,accept_for_training,reject_reasons,runtime_ok,runtime_error,runtime_timeout,execution_ms,result_row_count,result_col_count,result_hash_sha256
cand_000012,Calculer le taux de réussite d'extraction par année (basé sur l'état des documents).,"WITH doc_status AS (SELECT d.document_year, s.code FROM documents d JOIN states s ON d.state_id = s.state_id) SELECT document_year, COUNT(CASE WHEN code = 'SUCCESS' THEN 1 END) * 100.0 / COUNT(*) AS success_rate FROM doc_status GROUP BY document_year;",medium,"[""documents"", ""states""]","[""success_rate"", ""yearly""]",True,[],True,,False,1,2,2,2bb09f2dd988dc9b72c2913d9fc66926756fbec605ef9f008954e0756a9fc596
cand_000013,Trouver les communes avec le plus grand nombre total de pages de documents.,"SELECT city_name, SUM(nb_pages) AS total_pages FROM documents GROUP BY city_name ORDER BY total_pages DESC;",medium,"[""documents""]","[""communes"", ""total_pages"", ""ranking""]",True,[],True,,False,0,24,2,84747741e42a5d2c0c86dad457c9516294f340ca82194fb6b683c565e42fe91e
cand_000014,Afficher les documents qui ont des résultats d'extraction avec des messages d'avertissement.,SELECT DISTINCT d.* FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.message_warning IS NOT NULL AND er.message_warning != '';,medium,"[""documents"", ""extraction_results""]","[""warnings"", ""documents""]",True,[],True,,False,20,109,13,bcfd485272fe3a1d38685539dbfe4e594573bd70d4d91e70e9596ba36ee19995
cand_000015,Compter le nombre de champs financiers distincts extraits par document.,"SELECT document_id, COUNT(DISTINCT safir_field_id) AS distinct_fields FROM extraction_results GROUP BY document_id;",medium,"[""extraction_results""]","[""fields"", ""count_per_document""]",True,[],True,,False,12,109,2,d310716a1be84cccfa7ade94f574050fb1a5920929b1c32bf26a2858cab8c62d
cand_000016,Identifier les années où il y a des documents avec des erreurs d'extraction.,SELECT DISTINCT d.document_year FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.message_error IS NOT NULL AND er.message_error != '';,medium,"[""documents"", ""extraction_results""]","[""extraction_errors"", ""years""]",True,[],True,,False,7,2,1,803366bb5eb2bb728221b892e7a913a3c18d4863a9299185cca2206141d52316
cand_000017,"Analyser la tendance des valeurs numériques pour le champ 'Conso' sur les années, en calculant la moyenne par année.","SELECT d.document_year, AVG(CAST(er.value AS REAL)) AS avg_conso FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'Conso' AND er.value != '' AND er.value IS NOT NULL GROUP BY d.document_year ORDER BY d.document_year;",hard,"[""extraction_results"", ""documents""]","[""trend"", ""consumption"", ""numeric_analysis""]",True,[],True,,False,4,2,2,dd83408ef05bc6e4d09015b8afb9d012d39f6957938af1ef384b66b7169d939d
cand_000018,Comparer les agrégats financiers entre les types de budget BP et BA pour un champ spécifique comme 'D001'.,"SELECT d.budget_type, AVG(CAST(er.value AS REAL)) AS avg_value FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND er.value != '' AND er.value IS NOT NULL AND d.budget_type IN ('BP', 'BA') GROUP BY d.budget_type;",hard,"[""extraction_results"", ""documents""]","[""budget_comparison"", ""financial_aggregate""]",True,[],True,,False,4,2,2,7b0b9043492cbbeeb2b0eeaf17ddfda557bfb3b91f82a490703ec9a71d50a0ab
cand_000019,"Détecter les résultats d'extraction qui ont été corrigés via les feedbacks, et afficher les valeurs avant et après correction.","SELECT er.safir_field_id, er.value AS original_value, rf.corrected_value, d.city_name FROM extraction_results er LEFT JOIN resultfeedbacks rf ON er.result_id = rf.result_id JOIN documents d ON er.document_id = d.document_id WHERE rf.corrected_value IS NOT NULL;",hard,"[""extraction_results"", ""resultfeedbacks"", ""documents""]","[""corrections"", ""quality_control""]",True,[],True,,False,0,0,4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000020,"Calculer pour chaque commune le ratio entre deux indicateurs financiers, par exemple entre 'D001' et 'DF011', pour évaluer la structure de la dette.","WITH financial_data AS (SELECT d.city_name, er.safir_field_id, CAST(er.value AS REAL) AS numeric_value FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id IN ('D001', 'DF011') AND er.value != '' AND er.value IS NOT NULL) SELECT city_name, SUM(CASE WHEN safir_field_id = 'D001' THEN numeric_value ELSE 0 END) AS total_debt, SUM(CASE WHEN safir_field_id = 'DF011' THEN numeric_value ELSE 0 END) AS other_indicator, CASE WHEN SUM(CASE WHEN safir_field_id = 'DF011' THEN numeric_value ELSE 0 END) > 0 THEN SUM(CASE WHEN safir_field_id = 'D001' THEN numeric_value ELSE 0 END) / SUM(CASE WHEN safir_field_id = 'DF011' THEN numeric_value ELSE 0 END) ELSE NULL END AS debt_ratio FROM financial_data GROUP BY city_name HAVING debt_ratio IS NOT NULL;",hard,"[""extraction_results"", ""documents""]","[""financial_ratio"", ""debt_analysis""]",True,[],True,,False,4,23,4,2ab20d07b4ef9ece1f8d773905e677b6d52fb917f46dc86ddf34f10d93bf676d
cand_000021,Quels types de format de document (mask) ont été utilisés pour les budgets de l'année 2023 ?,SELECT DISTINCT mask FROM documents WHERE document_year = '2023';,easy,"[""documents""]","[""filtering"", ""distinct""]",True,[],True,,False,0,3,1,1eb2f6864f608ddc778b2cdcdf7c9e2e7c1e6530df6b245abbcec5072f2aa3e0
cand_000022,Combien de documents sont de type budget principal (BP) par rapport aux budgets annexes (BA) ?,"SELECT budget_type, COUNT(*) AS nombre_documents FROM documents GROUP BY budget_type;",easy,"[""documents""]","[""grouping"", ""aggregation""]",True,[],True,,False,0,2,2,c949a01e46d8f9dcda35ab37de08b1e5b2888020961fe0ddc02a536d0b360293
cand_000023,Listez toutes les communes distinctes qui ont soumis des documents financiers.,SELECT DISTINCT city_name FROM documents WHERE city_name IS NOT NULL ORDER BY city_name;,easy,"[""documents""]","[""filtering"", ""distinct"", ""ordering""]",True,[],True,,False,0,24,1,986bc9c65f3e5ed483960b61a2984a46b51fc82bb196d3fa6e74ebbc376f58c4
cand_000024,"Affichez les documents qui ont plus de 200 pages, avec leur nom de commune et année.","SELECT city_name, document_year, nb_pages FROM documents WHERE nb_pages > 200 ORDER BY nb_pages DESC;",easy,"[""documents""]","[""filtering"", ""ordering""]",True,[],True,,False,0,64,3,3ad280e7bd94b5d279bd875871df53bfe92a3eeb4343693e37f1b44ccd167a31
cand_000025,Quel est le nombre moyen de pages par type de document (mask) ?,"SELECT mask, AVG(nb_pages) AS moyenne_pages FROM documents WHERE nb_pages IS NOT NULL GROUP BY mask;",easy,"[""documents""]","[""grouping"", ""aggregation""]",True,[],True,,False,0,3,2,43ac01ce1b59be8059a64c7cba2bbd20be70dedf0389bcc9944acaad30ef11e2
cand_000026,"Quels sont les formats de fichier (pdf, scan, image) utilisés pour les documents de 2024 ?",SELECT DISTINCT format FROM documents WHERE document_year = '2024' AND format IS NOT NULL;,easy,"[""documents""]","[""filtering"", ""distinct""]",True,[],True,,False,0,2,1,03d3d9e28db2469ec78dd97d883c20b30dee0aecc20d2467efc00ffab3f55b90
cand_000027,Combien de documents n'ont aucun message d'erreur enregistré ?,SELECT COUNT(*) AS documents_sans_erreur FROM documents WHERE error_message IS NULL OR error_message = '';,easy,"[""documents""]","[""filtering"", ""aggregation""]",True,[],True,,False,0,1,1,6951204436b8011068c7d67a23e9050b1f27659d11156e43da9a85de690b0c24
cand_000028,Listez les années pour lesquelles nous avons des documents financiers traités.,SELECT DISTINCT document_year FROM documents WHERE document_year IS NOT NULL ORDER BY document_year;,easy,"[""documents""]","[""filtering"", ""distinct"", ""ordering""]",True,[],True,,False,0,2,1,f02122a29921bcf67e32551ba21db64ecacc47a37cbb4e4677636929ccb45460
cand_000029,"Pour chaque commune, combien de documents ont été soumis en 2024 ?","SELECT city_name, COUNT(*) AS nombre_documents FROM documents WHERE document_year = '2024' GROUP BY city_name ORDER BY nombre_documents DESC;",medium,"[""documents""]","[""grouping"", ""aggregation"", ""ordering""]",True,[],True,,False,0,18,2,1bfc1d9e75ce17eab2f2a1c8b7a57c1cf8a53269c4eafee9f41a7fb6160fac86
cand_000030,Quelle est la valeur moyenne extraite pour l'indicateur 'Conso' par année budgétaire ?,"SELECT d.document_year, AVG(CAST(e.value AS REAL)) AS valeur_moyenne FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.safir_field_id = 'Conso' AND e.value != '' GROUP BY d.document_year;",medium,"[""documents"", ""extraction_results""]","[""join"", ""grouping"", ""aggregation""]",True,[],True,,False,4,2,2,0043dd98980220ff971246988f3a79599ec6336ed974d2dffb4c3dccad29a7aa
cand_000031,Quels documents ont des résultats d'extraction avec des messages d'erreur spécifiques ? Affichez le nom de la commune et l'année.,"SELECT DISTINCT d.city_name, d.document_year FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.message_error IS NOT NULL AND e.message_error != '';",medium,"[""documents"", ""extraction_results""]","[""join"", ""filtering""]",True,[],True,,False,10,24,2,c75ca9182250d7a51f20fc9d8dd39588f9753efbfdafba12adb3adac733c00e4
cand_000032,Comparez le nombre total de pages entre les documents de type budget principal (BP) et budget annexe (BA) pour l'année 2024.,"SELECT budget_type, SUM(nb_pages) AS total_pages FROM documents WHERE document_year = '2024' AND nb_pages IS NOT NULL GROUP BY budget_type;",medium,"[""documents""]","[""grouping"", ""aggregation""]",True,[],True,,False,0,2,2,854d133e97158e1ff593790e4bb7345628368d220c2a7dadbe155766feba1478
cand_000033,"Affichez les valeurs extraites pour l'indicateur 'D001' avec le nom de la commune correspondante, triées par valeur décroissante.","SELECT d.city_name, e.value FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.safir_field_id = 'D001' AND e.value != '' ORDER BY CAST(e.value AS REAL) DESC;",medium,"[""documents"", ""extraction_results""]","[""join"", ""ordering""]",True,[],True,,False,5,102,2,f4c8372016b4efb0b51b7de8659ddfb06288f4e9ab43efb8dcef97ceb2bf0774
cand_000034,"Quels sont les agrégats financiers (safir_field_id) les plus fréquemment extraits, avec leur nombre d'occurrences ?","SELECT safir_field_id, COUNT(*) AS frequence FROM extraction_results GROUP BY safir_field_id ORDER BY frequence DESC LIMIT 10;",medium,"[""extraction_results""]","[""grouping"", ""aggregation"", ""ordering""]",True,[],True,,False,12,10,2,78e13ea90d8cfe65ea5a949e19b9a528a73315f29d087c5af26b5669e5fc5936
cand_000035,Affichez les exécutions d'extraction (extraction_runs) avec leur date de début et l'état correspondant pour les documents de 2023.,"SELECT er.start_time, s.code AS etat FROM extraction_runs er JOIN documents d ON er.document_id = d.document_id JOIN states s ON er.state_id = s.state_id WHERE d.document_year = '2023' ORDER BY er.start_time;",medium,"[""extraction_runs"", ""documents"", ""states""]","[""join"", ""ordering""]",True,[],True,,False,2,18,2,8619d36de8cd2d21a428793bb58ce80609844c325f292ef7d26e20cb24216d7d
cand_000036,Identifiez les communes où la valeur extraite pour l'indicateur 'D001' est supérieure à la moyenne de toutes les valeurs de 'D001'.,"WITH moyenne_d001 AS (SELECT AVG(CAST(value AS REAL)) AS moyenne FROM extraction_results WHERE safir_field_id = 'D001' AND value != '') SELECT d.city_name, CAST(e.value AS REAL) AS valeur FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.safir_field_id = 'D001' AND CAST(e.value AS REAL) > (SELECT moyenne FROM moyenne_d001) ORDER BY valeur DESC;",hard,"[""documents"", ""extraction_results""]","[""subquery"", ""join"", ""aggregation""]",True,[],True,,False,9,25,2,db4d20375dd803f699b69b769ba30fe9173f8e8fcdbe34ca5f1e52f1e26694f6
cand_000037,"Calculez le ratio entre les indicateurs 'D001' et 'DF011' pour chaque commune, en utilisant les valeurs extraites de 2024.","WITH valeurs AS (SELECT d.city_name, MAX(CASE WHEN e.safir_field_id = 'D001' THEN CAST(e.value AS REAL) END) AS d001, MAX(CASE WHEN e.safir_field_id = 'DF011' THEN CAST(e.value AS REAL) END) AS df011 FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE d.document_year = '2024' AND e.safir_field_id IN ('D001', 'DF011') AND e.value != '' GROUP BY d.city_name, e.document_id) SELECT city_name, d001 / NULLIF(df011, 0) AS ratio FROM valeurs WHERE d001 IS NOT NULL AND df011 IS NOT NULL ORDER BY ratio DESC;",hard,"[""documents"", ""extraction_results""]","[""subquery"", ""join"", ""aggregation"", ""conditional""]",True,[],True,,False,10,87,2,ab56eee88815780d42d24e9d6cb57887edf00f86403d6252312ab508b57627c8
cand_000038,Analysez la tendance annuelle des valeurs de 'D001' en calculant la variation en pourcentage entre 2023 et 2024 pour chaque commune.,"WITH valeurs_par_annee AS (SELECT d.city_name, d.document_year, AVG(CAST(e.value AS REAL)) AS moyenne FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.safir_field_id = 'D001' AND e.value != '' AND d.document_year IN ('2023', '2024') GROUP BY d.city_name, d.document_year), pivot AS (SELECT city_name, MAX(CASE WHEN document_year = '2023' THEN moyenne END) AS valeur_2023, MAX(CASE WHEN document_year = '2024' THEN moyenne END) AS valeur_2024 FROM valeurs_par_annee GROUP BY city_name) SELECT city_name, valeur_2023, valeur_2024, ((valeur_2024 - valeur_2023) / NULLIF(valeur_2023, 0)) * 100 AS variation_pourcentage FROM pivot WHERE valeur_2023 IS NOT NULL AND valeur_2024 IS NOT NULL ORDER BY variation_pourcentage DESC;",hard,"[""documents"", ""extraction_results""]","[""subquery"", ""join"", ""aggregation"", ""trend_analysis""]",True,[],True,,False,5,0,4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000039,Quel est le nombre total de documents par type de masque (mask) ?,"SELECT mask, COUNT(*) AS nombre_documents FROM documents GROUP BY mask;",easy,"[""documents""]","[""aggregation"", ""group_by""]",True,[],True,,False,0,3,2,bb04c0e6fd34f0635aa3e5cbf8eec17b68bcbfcc54ae941f3871b14cd58b1685
cand_000040,Affichez les communes qui ont des documents avec un budget_type 'BA' pour l'année 2023.,SELECT DISTINCT city_name FROM documents WHERE budget_type = 'BA' AND document_year = '2023';,easy,"[""documents""]","[""filtering"", ""distinct""]",True,[],True,,False,0,1,1,a56da05ae54216e9ac2f77cf3890a9bde4535778f7d68575b16043ca107a2c12
cand_000041,Combien de documents ont un nombre de pages inférieur à 100 ?,SELECT COUNT(*) AS nombre_documents FROM documents WHERE nb_pages < 100;,easy,"[""documents""]","[""filtering"", ""aggregation""]",True,[],True,,False,0,1,1,a56da05ae54216e9ac2f77cf3890a9bde4535778f7d68575b16043ca107a2c12
cand_000042,Quel est le SIRET le plus fréquent parmi les documents ?,"SELECT siret, COUNT(*) AS count FROM documents GROUP BY siret ORDER BY count DESC LIMIT 1;",easy,"[""documents""]","[""aggregation"", ""ordering""]",True,[],True,,False,0,1,2,a56da05ae54216e9ac2f77cf3890a9bde4535778f7d68575b16043ca107a2c12
cand_000043,Listez les années où il y a des documents avec le format 'image'.,SELECT DISTINCT document_year FROM documents WHERE format = 'image';,easy,"[""documents""]","[""filtering"", ""distinct""]",True,[],True,,False,0,0,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000044,"Pour chaque état (code de states), combien de documents sont dans cet état ?","SELECT s.code, COUNT(d.document_id) AS nombre_documents FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY s.code;",easy,"[""documents"", ""states""]","[""join"", ""aggregation"", ""group_by""]",True,[],True,,False,2,3,2,e48710a1b251c1cad16e99b3c0533c776889221faabb591108cb8a08c131bb95
cand_000045,Affichez les documents qui n'ont pas de warning_message.,SELECT * FROM documents WHERE warning_message IS NULL OR warning_message = '';,easy,"[""documents""]","[""filtering""]",True,[],True,,False,1,62,13,82c2633ae8fe891088fd22d7e147ce063d2bea0d13a2ae7e6e1af028ed5ff1e8
cand_000046,Quelle est la commune avec le plus petit nombre de documents ?,"SELECT city_name, COUNT(*) AS count FROM documents GROUP BY city_name ORDER BY count ASC LIMIT 1;",easy,"[""documents""]","[""aggregation"", ""ordering""]",True,[],True,,False,0,1,2,a56da05ae54216e9ac2f77cf3890a9bde4535778f7d68575b16043ca107a2c12
cand_000047,"Pour chaque indicateur financier (safir_field_id), calculer le nombre de fois où il a été extrait avec succès (état SUCCESS).","SELECT er.safir_field_id, COUNT(*) AS nombre_succes FROM extraction_results er JOIN states s ON er.state_id = s.state_id WHERE s.code = 'SUCCESS' GROUP BY er.safir_field_id;",medium,"[""extraction_results"", ""states""]","[""join"", ""aggregation"", ""group_by"", ""filtering""]",True,[],True,,False,18,119,2,e9ac785966560adb55be82b1f494544b85952e3a1b313640f3fa0fe3cd582b7f
cand_000048,Comparez la moyenne des valeurs numériques de 'D001' entre les années 2023 et 2024.,"SELECT d.document_year, AVG(CAST(er.value AS REAL)) AS moyenne_valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND er.value IS NOT NULL AND er.value != '' AND d.document_year IN ('2023', '2024') GROUP BY d.document_year;",medium,"[""extraction_results"", ""documents""]","[""join"", ""aggregation"", ""casting"", ""filtering""]",True,[],True,,False,5,2,2,bff4f13adf381cc8e7333882fa24b5c78e0b8451e5282a8ab339a35b2263ccf0
cand_000049,Identifier les communes où la valeur de 'Conso' est la plus élevée pour chaque année.,"SELECT d.document_year, d.city_name, MAX(CAST(er.value AS REAL)) AS valeur_max FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'Conso' AND er.value IS NOT NULL AND er.value != '' GROUP BY d.document_year, d.city_name;",medium,"[""extraction_results"", ""documents""]","[""join"", ""aggregation"", ""group_by""]",True,[],True,,False,5,24,3,bcdb7861b92ebac7358f96631252b80947598000b3939636129cc146dbf06853
cand_000050,"Calculer le taux d'erreur par type de document (mask), basé sur les messages d'erreur dans extraction_results.","SELECT d.mask, COUNT(CASE WHEN er.message_error IS NOT NULL AND er.message_error != '' THEN 1 END) AS nombre_erreurs, COUNT(*) AS total_resultats, (COUNT(CASE WHEN er.message_error IS NOT NULL AND er.message_error != '' THEN 1 END) * 100.0 / COUNT(*)) AS taux_erreur_pourcent FROM extraction_results er JOIN documents d ON er.document_id = d.document_id GROUP BY d.mask;",medium,"[""extraction_results"", ""documents""]","[""join"", ""aggregation"", ""conditional_aggregation""]",True,[],True,,False,12,3,4,1e3c88f32f9aff1ae551b2ace3828f99030ad0b3862029d15373cdc11415c1c7
cand_000051,"Affichez les valeurs extraites pour tous les indicateurs d'une commune spécifique, par exemple 'COMMUNE DE BONIFACIO', pour l'année 2024.","SELECT er.safir_field_id, er.value FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.city_name = 'COMMUNE DE BONIFACIO' AND d.document_year = '2024';",medium,"[""extraction_results"", ""documents""]","[""join"", ""filtering""]",True,[],True,,False,11,2133,2,7d096793008dfcb5cd6dfb1247d3bfeb2a3b0c06257b1d5ad9dd2a21fda3aafa
cand_000052,Quel est le ratio entre le nombre de résultats d'extraction et le nombre de pages par document ?,"SELECT d.document_id, d.nb_pages, COUNT(er.result_id) AS nombre_resultats, COUNT(er.result_id) * 1.0 / NULLIF(d.nb_pages, 0) AS ratio FROM documents d LEFT JOIN extraction_results er ON d.document_id = er.document_id GROUP BY d.document_id, d.nb_pages;",medium,"[""documents"", ""extraction_results""]","[""join"", ""aggregation"", ""division""]",True,[],True,,False,18,126,4,27ff7d9aea9ade91f278726711cc59ef6007c5ae994398ee9f1a900383e0e431
cand_000053,Trouver les indicateurs qui n'ont jamais été extraits avec des erreurs.,SELECT DISTINCT er.safir_field_id FROM extraction_results er WHERE er.safir_field_id NOT IN (SELECT DISTINCT safir_field_id FROM extraction_results WHERE message_error IS NOT NULL AND message_error != '');,medium,"[""extraction_results""]","[""subquery"", ""filtering""]",True,[],True,,False,13,0,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000054,Analyser la distribution des valeurs de 'DF011' par type de budget.,"SELECT d.budget_type, MIN(CAST(er.value AS REAL)) AS min_valeur, AVG(CAST(er.value AS REAL)) AS avg_valeur, MAX(CAST(er.value AS REAL)) AS max_valeur FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'DF011' AND er.value IS NOT NULL AND er.value != '' GROUP BY d.budget_type;",medium,"[""extraction_results"", ""documents""]","[""join"", ""aggregation"", ""group_by""]",True,[],True,,False,4,2,4,64f3762a7b3b28a1c02352ba5c323aa1238891ed5eeea324b17fab8041ad6fcb
cand_000055,"Pour chaque commune, classer les années basé sur la valeur de 'D001' et identifier l'année avec la valeur maximale.","WITH ranked AS ( SELECT d.city_name, d.document_year, CAST(er.value AS REAL) AS valeur, ROW_NUMBER() OVER (PARTITION BY d.city_name ORDER BY CAST(er.value AS REAL) DESC) AS rank FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND er.value IS NOT NULL AND er.value != '' ) SELECT city_name, document_year, valeur FROM ranked WHERE rank = 1;",hard,"[""extraction_results"", ""documents""]","[""window_function"", ""join"", ""subquery""]",True,[],True,,False,4,23,3,ab11bb4d73eca36309da84d496399335231f965a5174747c5bd6e6382afc886a
cand_000056,Identifier les communes où la valeur de 'Conso' est supérieure à deux fois la moyenne.,"WITH avg_value AS ( SELECT AVG(CAST(er.value AS REAL)) AS avg_v FROM extraction_results er WHERE er.safir_field_id = 'Conso' AND er.value IS NOT NULL AND er.value != '' ) SELECT d.city_name, er.value FROM extraction_results er JOIN documents d ON er.document_id = d.document_id CROSS JOIN avg_value WHERE er.safir_field_id = 'Conso' AND er.value IS NOT NULL AND er.value != '' AND CAST(er.value AS REAL) > 2 * avg_value.avg_v;",hard,"[""extraction_results"", ""documents""]","[""subquery"", ""aggregation"", ""join""]",True,[],True,,False,8,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000057,"Afficher le top 5 des communes avec la plus forte augmentation de la valeur 'D001' entre 2023 et 2024, en pourcentage.","WITH values_2023 AS ( SELECT d.city_name, CAST(er.value AS REAL) AS valeur_2023 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2023' AND er.value IS NOT NULL AND er.value != '' ), values_2024 AS ( SELECT d.city_name, CAST(er.value AS REAL) AS valeur_2024 FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'D001' AND d.document_year = '2024' AND er.value IS NOT NULL AND er.value != '' ) SELECT v2023.city_name, ((v2024.valeur_2024 - v2023.valeur_2023) / NULLIF(v2023.valeur_2023, 0)) * 100 AS pourcentage_augmentation FROM values_2023 v2023 JOIN values_2024 v2024 ON v2023.city_name = v2024.city_name ORDER BY pourcentage_augmentation DESC LIMIT 5;",hard,"[""extraction_results"", ""documents""]","[""subquery"", ""join"", ""percentage_calculation"", ""ordering""]",True,[],True,,False,8,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000058,"Pour chaque règle d'extraction (field_rules), trouver les documents où elle a été appliquée et compter les succès et échecs.","SELECT fr.safir_field_id, d.document_id, s.code AS etat, COUNT(*) AS count FROM field_rules fr LEFT JOIN extraction_results er ON fr.safir_field_id = er.safir_field_id LEFT JOIN documents d ON er.document_id = d.document_id LEFT JOIN states s ON er.state_id = s.state_id GROUP BY fr.safir_field_id, d.document_id, s.code;",hard,"[""field_rules"", ""extraction_results"", ""documents"", ""states""]","[""join"", ""aggregation"", ""group_by""]",True,[],True,,False,3161,12303,4,a2ecf092c07e3e3c962c2dfbcae3ea0a689c9dcbb18634630dbabeceb44ed44d
cand_000059,Combien de documents budgétaires avons-nous traités pour l'année 2024 ?,SELECT COUNT(*) AS nombre_documents FROM documents WHERE document_year = '2024';,easy,"[""documents""]","[""count"", ""filter""]",True,[],True,,False,1,1,1,a56da05ae54216e9ac2f77cf3890a9bde4535778f7d68575b16043ca107a2c12
cand_000060,Quelles sont les communes distinctes qui ont soumis des documents en 2023 ?,SELECT DISTINCT city_name FROM documents WHERE document_year = '2023' ORDER BY city_name;,easy,"[""documents""]","[""distinct"", ""filter""]",True,[],True,,False,0,6,1,50462dc90cf7fca66b717890467bcfcaaeb797eb6feaa0ddffa92b4f00de6d96
