"id","text_query","sql_query"
"13","Quelles règles de validation de niveau 'ECHEC' s'appliquent à plus de 5 champs SAFIR différents ?","SELECT vr.validation_rule_id AS 'Identifiant_Regle_Validation', vr.message_if_problem AS 'Message_Erreur', LENGTH(vr.safir_field_id_list) - LENGTH(REPLACE(vr.safir_field_id_list, ',', '')) + 1 AS 'Nombre_Champs_SAFIR_Concernes' FROM validation_rules vr WHERE vr.level_of_problem = 'ECHEC' AND vr.safir_field_id_list IS NOT NULL AND vr.safir_field_id_list != '' AND (LENGTH(vr.safir_field_id_list) - LENGTH(REPLACE(vr.safir_field_id_list, ',', '')) + 1) > 5 ORDER BY (LENGTH(vr.safir_field_id_list) - LENGTH(REPLACE(vr.safir_field_id_list, ',', '')) + 1) DESC;"
"14","Quels sont les documents sans aucune section extraite (table sections vide) ?","SELECT d.document_id AS 'Identifiant_Document', d.city_name AS 'Ville', d.mask AS 'Masque_Document' FROM documents d LEFT JOIN sections sec ON d.document_id = sec.document_id WHERE sec.section_id IS NULL AND d.state_id IN (SELECT state_id FROM states WHERE code IN ('SUCCESS', 'PARTIAL')) ORDER BY d.document_id;"
"15","Quelle est le nombre de sessions d'extraction réussies par format de document ?","SELECT d.format AS 'Format_Document', COUNT(*) AS 'Nombre_Sessions_Reussies' FROM documents d JOIN extraction_runs e ON d.document_id = e.document_id JOIN states s ON e.state_id = s.state_id WHERE s.code = 'SUCCESS' GROUP BY d.format ORDER BY COUNT(*) DESC;"
"18","Quels documents au format scan ou image ont des messages d'erreur ou d'avertissement ?","SELECT DISTINCT d.document_id AS 'Identifiant_Document', d.city_name AS 'Ville', d.format AS 'Format', er.message_error AS 'Message_Erreur' FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE (er.message_error LIKE '%erreur%' OR er.message_error LIKE '%warning%') AND d.format IN ('scan', 'image') ORDER BY d.document_id;"
"19","Quelles sont les règles d'extraction (par identifiant fonctionnel) qui n'ont jamais été utilisées dans une exécution ?","SELECT DISTINCT fr.safir_field_id AS 'Champ_SAFIR_Inutilise', fr.mask AS 'Masque_Associe' FROM field_rules fr WHERE fr.safir_field_id NOT IN (SELECT DISTINCT er.safir_field_id FROM extraction_results er) ORDER BY fr.safir_field_id;"
"20","Quelle est la répartition des états de document (PENDING, SUCCESS, ERROR, etc.) par type de masque (M57_CA, M57_CFU, M4_CA) ?","SELECT d.mask AS 'Masque_Document', s.code AS 'Etat_Document', COUNT(d.document_id) AS 'Nombre_Documents' FROM documents d JOIN states s ON d.state_id = s.state_id WHERE d.mask IN ('M57_CA', 'M57_CFU', 'M4_CA') GROUP BY d.mask, s.code ORDER BY d.mask, COUNT(d.document_id) DESC;"
"2","Combien de résultats d'extraction ont été produits par chaque exécution, et quel est l'état de chaque exécution ?","SELECT er.run_id AS 'ID_Exécution', COUNT(er2.result_id) AS 'Nombre_Résultats', s.code AS 'État_Exécution' FROM extraction_runs er LEFT JOIN extraction_results er2 ON er.run_id = er2.run_id JOIN states s ON er.state_id = s.state_id GROUP BY er.run_id, s.code ORDER BY Nombre_Résultats DESC;"
"4","Pour chaque type de masque de document (M57_CA, M57_CFU, etc.), combien de règles d'extraction différentes existent ?","SELECT fr.mask AS 'Masque_Document', COUNT(DISTINCT fr.extraction_rule_id) AS 'Nombre_Règles_Extraction' FROM field_rules fr WHERE fr.mask IS NOT NULL GROUP BY fr.mask ORDER BY Nombre_Règles_Extraction DESC;"
"6","Quel est le pourcentage de résultats d'extraction en état 'SUCCESS' par rapport au total des résultats pour chaque document ?","SELECT er.document_id AS 'ID_Document', COUNT(CASE WHEN s.code = 'SUCCESS' THEN 1 END) AS 'Résultats_Succès', COUNT(er.result_id) AS 'Total_Résultats', ROUND((COUNT(CASE WHEN s.code = 'SUCCESS' THEN 1 END) * 100.0 / COUNT(er.result_id)), 2) AS 'Pourcentage_Succès' FROM extraction_results er JOIN states s ON er.state_id = s.state_id GROUP BY er.document_id HAVING Total_Résultats > 0 ORDER BY Pourcentage_Succès DESC;"
"9","Pour chaque ensemble de règles (ruleset), combien de règles d'extraction et de règles de validation sont associées ?","SELECT r.ruleset_id AS 'ID_Ensemble_Règles', r.description AS 'Description_Ensemble', COUNT(DISTINCT fr.extraction_rule_id) AS 'Règles_Extraction', COUNT(DISTINCT vr.validation_rule_id) AS 'Règles_Validation' FROM rulesets r LEFT JOIN field_rules fr ON r.ruleset_id = fr.ruleset_id LEFT JOIN validation_rules vr ON r.ruleset_id = vr.ruleset_id GROUP BY r.ruleset_id, r.description;"
"12","Quels sont les documents dont le lien S3 contient 'budget' et qui ont eu au moins une exécution avec un état 'SUCCESS' ?","SELECT DISTINCT d.document_id AS 'ID_Document', d.city_name AS 'Ville', d.link_bucketS3 AS 'Lien_S3' FROM documents d JOIN extraction_runs er ON d.document_id = er.document_id JOIN states s ON er.state_id = s.state_id WHERE d.link_bucketS3 LIKE '%budget%' AND s.code = 'SUCCESS';"
"14","Quels champs financiers n'ont jamais reçu de feedback (ni technique, ni non technique) sur leurs résultats d'extraction ?","SELECT DISTINCT er.safir_field_id AS 'Identifiant_Fonctionnel_Champ_Sans_Feedback' FROM extraction_results er LEFT JOIN resultfeedbacks rf ON er.result_id = rf.result_id WHERE rf.result_id IS NULL AND er.safir_field_id IS NOT NULL ORDER BY er.safir_field_id;"
"16","Quels sont les documents qui ont plus de 10 résultats d'extraction avec un message d'avertissement (warning) non vide ?","SELECT er.document_id AS 'ID_Document', COUNT(er.result_id) AS 'Nombre_Résultats_Avec_Avertissement' FROM extraction_results er WHERE er.message_warning IS NOT NULL AND er.message_warning != '' GROUP BY er.document_id HAVING Nombre_Résultats_Avec_Avertissement > 10 ORDER BY Nombre_Résultats_Avec_Avertissement DESC;"
"18","Quels ensembles de règles (rulesets) ont été créés et contiennent des règles d'extraction pour le masque 'M57_CFU' ?","SELECT DISTINCT r.ruleset_id AS 'ID_Ensemble_Règles', r.description AS 'Description_Ensemble', r.created_at AS 'Date_Création' FROM rulesets r JOIN field_rules fr ON r.ruleset_id = fr.ruleset_id WHERE fr.mask = 'M57_CFU' ORDER BY r.created_at DESC;"
"20","Quels sont les documents avec un état 'SUCCESS' dans leurs résultats d'extraction, et combien de résultats sont dans cet état par document ?","SELECT er.document_id AS 'ID_Document', d.city_name AS 'Ville', COUNT(er.result_id) AS 'Nombre_Résultats_SUCCESS' FROM extraction_results er JOIN documents d ON er.document_id = d.document_id JOIN states s ON er.state_id = s.state_id WHERE s.code = 'SUCCESS' GROUP BY er.document_id, d.city_name ORDER BY Nombre_Résultats_SUCCESS DESC;"
"5","Quels sont les ensembles de règles (rulesets) qui s'appliquent au masque 'M57_CA' et combien de règles d'extraction contiennent-ils ?","SELECT r.ruleset_id AS 'ID_Ensemble_Regles', r.description AS 'Description', COUNT(fr.extraction_rule_id) AS 'Nombre_Regles_Extraction' FROM rulesets r INNER JOIN field_rules fr ON r.ruleset_id = fr.ruleset_id WHERE fr.mask = 'M57_CA' GROUP BY r.ruleset_id, r.description;"
"8","Combien de documents par format (PDF, scan, image) ont des sections extraites ?","SELECT d.format AS 'Format_Document', COUNT(DISTINCT d.document_id) AS 'Nombre_Documents_Avec_Sections' FROM documents d INNER JOIN sections s ON d.document_id = s.document_id GROUP BY d.format ORDER BY COUNT(DISTINCT d.document_id) DESC;"
"12","Quels sont les champs SAFIR qui n'ont jamais été extraits avec succès (état SUCCESS) ?","SELECT DISTINCT fr.safir_field_id AS 'Identifiant_Fonctionnel_Champ_Jamais_Reussi' FROM field_rules fr WHERE fr.safir_field_id NOT IN (SELECT DISTINCT safir_field_id FROM extraction_results WHERE state_id = (SELECT state_id FROM states WHERE code = 'SUCCESS'));"
"14","Listez les documents avec leur état de traitement et le nombre de résultats d'extraction associés, triés par date de création.","SELECT d.document_id AS 'ID_Document', s.code AS 'Etat_Traitement', COUNT(er.result_id) AS 'Nombre_Resultats' FROM documents d LEFT JOIN extraction_results er ON d.document_id = er.document_id INNER JOIN states s ON d.state_id = s.state_id GROUP BY d.document_id, s.code ORDER BY d.created_at DESC;"
"18","Listez les 5 champs SAFIR les plus fréquemment extraits (avec succès ou partiellement) sur l'ensemble des documents.","SELECT er.safir_field_id AS 'Identifiant_Fonctionnel_Champ', COUNT(*) AS 'Frequence_Extraction' FROM extraction_results er WHERE er.state_id IN (SELECT state_id FROM states WHERE code IN ('SUCCESS', 'PARTIAL')) GROUP BY er.safir_field_id ORDER BY COUNT(*) DESC LIMIT 5;"
"20","Affichez l'évolution annuelle du nombre total de documents traités, par état final (SUCCESS, ERROR, PARTIAL).","SELECT d.document_year AS 'Annee', s.code AS 'Etat_Final', COUNT(*) AS 'Nombre_Documents' FROM documents d INNER JOIN states s ON d.state_id = s.state_id WHERE s.code IN ('SUCCESS', 'ERROR', 'PARTIAL') GROUP BY d.document_year, s.code ORDER BY d.document_year DESC, s.code;"
"2","Combien de résultats d'extraction ont été produits par chaque exécution (run) pour le masque 'M57_CA' ?","SELECT er.run_id AS 'Identifiant_Execution', COUNT(er2.result_id) AS 'Nombre_Resultats' FROM extraction_runs er JOIN documents d ON er.document_id = d.document_id LEFT JOIN extraction_results er2 ON er.run_id = er2.run_id WHERE d.mask = 'M57_CA' GROUP BY er.run_id;"
"6","Quels sont les 5 documents les plus récents (par date de création) qui sont encore en attente de traitement ?","SELECT d.document_id AS 'Identifiant_Document', d.city_name AS 'Ville', d.created_at AS 'Date_Creation' FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'PENDING' ORDER BY d.created_at DESC LIMIT 5;"
"9","Quels ensembles de règles (rulesets) sont utilisés par des documents du format 'scan' ?","SELECT DISTINCT rs.ruleset_id AS 'Identifiant_Ensemble_Regles', rs.description AS 'Description' FROM rulesets rs JOIN field_rules fr ON rs.ruleset_id = fr.ruleset_id JOIN documents d ON fr.mask = d.mask WHERE d.format = 'scan';"
"10","Calculez le pourcentage de documents en erreur par rapport au total des documents pour chaque année.","SELECT d.document_year AS 'Annee_Document', (CAST(SUM(CASE WHEN s.code = 'ERROR' THEN 1 ELSE 0 END) AS FLOAT) / COUNT(*)) * 100 AS 'Pourcentage_Erreurs' FROM documents d JOIN states s ON d.state_id = s.state_id GROUP BY d.document_year;"
"11","Listez tous les champs SAFIR extraits pour les documents ayant un état SUCCESS, avec leur valeur et leur état.","SELECT er.safir_field_id AS 'Identifiant_Fonctionnel_Champ', er.value AS 'Valeur_Extraite', s.code AS 'Etat_Extraction' FROM extraction_results er JOIN states s ON er.state_id = s.state_id WHERE s.code = 'SUCCESS';"
"15","Quels sont les 3 champs SAFIR les plus fréquemment extraits (avec succès) dans l'ensemble de la base ?","SELECT fr.safir_field_id AS 'Identifiant_Fonctionnel_Champ', COUNT(er.result_id) AS 'Nombre_Extractions_Succes' FROM extraction_results er JOIN states s ON er.state_id = s.state_id JOIN field_rules fr ON er.safir_field_id = fr.safir_field_id WHERE s.code = 'SUCCESS' GROUP BY fr.safir_field_id ORDER BY COUNT(er.result_id) DESC LIMIT 3;"
"17","Listez les documents qui n'ont aucune section extraite associée.","SELECT d.document_id AS 'Identifiant_Document', d.city_name AS 'Ville' FROM documents d LEFT JOIN sections s ON d.document_id = s.document_id WHERE s.section_id IS NULL;"
"18","Pour chaque règle d'extraction, indiquez le nombre de masques de document différents auxquels elle s'applique.","SELECT fr.safir_field_id AS 'Identifiant_Fonctionnel_Champ', COUNT(DISTINCT fr.mask) AS 'Nombre_Masques_Applicables' FROM field_rules fr GROUP BY fr.safir_field_id;"
"19","Quels sont les documents avec des messages d'avertissement (warning) dans leurs résultats d'extraction, et combien d'avertissements par document ?","SELECT er.document_id AS 'Identifiant_Document', COUNT(er.result_id) AS 'Nombre_Avertissements' FROM extraction_results er WHERE er.message_warning IS NOT NULL GROUP BY er.document_id;"
"4","Quels sont les 5 documents ayant généré le plus de résultats d'extraction avec des avertissements (message_warning non vide) ?","SELECT er.document_id AS 'Identifiant_Document', COUNT(er.result_id) AS 'Nombre_Avertissements' FROM extraction_results er WHERE er.message_warning IS NOT NULL AND er.message_warning != '' GROUP BY er.document_id ORDER BY COUNT(er.result_id) DESC LIMIT 5;"
"7","Pour chaque commune, quel est le nombre total de documents et le dernier document traité (par date de création) ?","SELECT d.city_name AS 'Commune', COUNT(d.document_id) AS 'Total_Documents', MAX(d.created_at) AS 'Dernier_Traitement' FROM documents d WHERE d.city_name IS NOT NULL AND d.city_name != '' GROUP BY d.city_name ORDER BY COUNT(d.document_id) DESC;"
"10","Pour les documents de type 'M57_CA', quels sont les identifiants fonctionnels de champ les plus fréquemment extraits (top 5) ?","SELECT er.safir_field_id AS 'Identifiant_Fonctionnel_Champ', COUNT(er.result_id) AS 'Frequence_Extraction' FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE d.mask = 'M57_CA' GROUP BY er.safir_field_id ORDER BY COUNT(er.result_id) DESC LIMIT 5;"
"11","Combien de documents sont dans un état 'ERROR' avec un message d'erreur non vide, et quel est le message d'erreur le plus courant parmi ceux-ci ?","SELECT d.error_message AS 'Message_Erreur_Commun', COUNT(d.document_id) AS 'Nombre_Documents' FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'ERROR' AND d.error_message IS NOT NULL AND d.error_message != '' GROUP BY d.error_message ORDER BY COUNT(d.document_id) DESC LIMIT 1;"
"13","Quels sont les documents ayant à la fois des sections extraites et des résultats d'extraction, et combien de sections par document ?","SELECT d.document_id AS 'Identifiant_Document', COUNT(DISTINCT s.section_id) AS 'Nombre_Sections' FROM documents d JOIN sections s ON d.document_id = s.document_id JOIN extraction_results er ON d.document_id = er.document_id GROUP BY d.document_id HAVING COUNT(DISTINCT s.section_id) > 0 ORDER BY COUNT(DISTINCT s.section_id) DESC;"
"14","Pour chaque niveau de problème dans les règles de validation (ALERTE, ECHEC), combien de règles existent par masque de document ?","SELECT vr.level_of_problem AS 'Niveau_Probleme', vr.mask AS 'Masque_Document', COUNT(vr.validation_rule_id) AS 'Nombre_Regles' FROM validation_rules vr WHERE vr.level_of_problem IS NOT NULL AND vr.mask IS NOT NULL AND vr.mask != '' GROUP BY vr.level_of_problem, vr.mask ORDER BY vr.level_of_problem, vr.mask;"
"15","Quels sont les runs d'extraction qui n'ont produit aucun résultat (extraction_results vide) ?","SELECT er.run_id AS 'Execution_Sans_Resultat', er.start_time AS 'Heure_Demarrage' FROM extraction_runs er LEFT JOIN extraction_results res ON er.run_id = res.run_id WHERE res.result_id IS NULL ORDER BY er.start_time DESC;"
"16","Quelle est la longueur moyenne (en caractères) des messages d'erreur dans les documents traités ?","SELECT AVG(LENGTH(error_message)) AS 'Longueur_Moyenne_Message_Erreur' FROM documents WHERE error_message IS NOT NULL;"
"17","Quels sont les documents qui ont été traités avec des runs d'extraction, et combien de runs par document ?","SELECT d.document_id AS 'Identifiant_Document', d.siret AS 'SIRET', COUNT(er.run_id) AS 'Nombre_Runs' FROM documents d JOIN extraction_runs er ON d.document_id = er.document_id GROUP BY d.document_id, d.siret HAVING COUNT(er.run_id) >= 1 ORDER BY COUNT(er.run_id) DESC;"
"18","Quelle est la répartition des états (SUCCESS, ERROR, etc.) parmi les résultats d'extraction pour le masque de document 'M57_CFU' ?","SELECT s.code AS 'Etat_Resultat', COUNT(er.result_id) AS 'Nombre_Resultats' FROM extraction_results er JOIN states s ON er.state_id = s.state_id JOIN documents d ON er.document_id = d.document_id WHERE d.mask = 'M57_CFU' GROUP BY s.code ORDER BY COUNT(er.result_id) DESC;"
"2","Listez tous les documents ayant au moins un résultat d'extraction avec un état 'SUCCESS' et un message d'avertissement.","SELECT DISTINCT d.document_id AS 'Identifiant_Document', d.city_name AS 'Ville', d.document_year AS 'Année' FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE er.state_id = (SELECT state_id FROM states WHERE code = 'SUCCESS') AND er.message_warning IS NOT NULL;"
"4","Calculez le taux d'échec (documents en état ERROR ou PARTIAL) par format de fichier pour les années 2022, 2023 et 2024.","SELECT d.format AS 'Format_Fichier', (CAST(SUM(CASE WHEN d.state_id IN (SELECT state_id FROM states WHERE code IN ('ERROR', 'PARTIAL')) THEN 1 ELSE 0 END) AS FLOAT) / COUNT(*)) * 100 AS 'Taux_Echec_Pourcentage' FROM documents d WHERE d.document_year IN ('2022', '2023', '2024') GROUP BY d.format;"
"6","Pour chaque ensemble de règles, listez le nombre de règles de validation de niveau 'ECHEC' et le nombre de règles d'extraction associées.","SELECT rs.ruleset_id AS 'Identifiant_Ensemble_Regles', rs.description AS 'Description', COUNT(DISTINCT vr.validation_rule_id) AS 'Nombre_Regles_Validation_Echec', COUNT(DISTINCT fr.extraction_rule_id) AS 'Nombre_Regles_Extraction' FROM rulesets rs LEFT JOIN validation_rules vr ON rs.ruleset_id = vr.ruleset_id AND vr.level_of_problem = 'ECHEC' LEFT JOIN field_rules fr ON rs.ruleset_id = fr.ruleset_id GROUP BY rs.ruleset_id, rs.description;"
"8","Listez les villes ayant soumis des documents avec plus d'un type de budget différent au cours de la même année, en excluant les entrées sans nom de ville.","SELECT d.city_name AS 'Ville', d.document_year AS 'Année', COUNT(DISTINCT d.budget_type) AS 'Nombre_Types_Budget_Distincts' FROM documents d WHERE d.city_name IS NOT NULL AND d.city_name != '' GROUP BY d.city_name, d.document_year HAVING COUNT(DISTINCT d.budget_type) > 1;"
