id,question_fr,sql,difficulty,tables_used,runtime_ok,runtime_error,result_row_count,judge_score,judge_verdict,judge_reason,judge_pass,judge_fix_sql,judge_dimension_scores,judge_flags,judge_model,judged_at_utc
cand_000016,Quelle est l'évolution du nombre de documents extraits par format depuis 2023 ?,"SELECT document_year, format, COUNT(*) as document_count FROM documents WHERE document_year IN ('2023', '2024') GROUP BY document_year, format ORDER BY document_year, format;",medium,"[""documents""]",True,,3,4.0,pass,"SQL correctly answers the question about document evolution by format since 2023 with proper grouping and ordering, though it could be slightly improved for clarity.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 4.0}",[],deepseek-chat,2026-03-11T15:57:03.869904+00:00
cand_000018,Quelle est la répartition des documents par type de budget et par format en 2024 ?,"SELECT budget_type, format, COUNT(*) as document_count FROM documents WHERE document_year = '2024' GROUP BY budget_type, format;",medium,"[""documents""]",True,,3,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T15:57:15.566797+00:00
cand_000019,Quelle est la moyenne de pages par document pour chaque type de budget en 2024 ?,"SELECT budget_type, AVG(nb_pages) as avg_pages FROM documents WHERE document_year = '2024' GROUP BY budget_type;",medium,"[""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is clear and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T15:57:20.079398+00:00
cand_000024,Quelle est la moyenne de pages par document pour chaque type de budget et chaque format en 2024 ?,"SELECT budget_type, format, AVG(nb_pages) as avg_pages FROM documents WHERE document_year = '2024' GROUP BY budget_type, format;",hard,"[""documents""]",True,,3,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces meaningful financial analysis output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T15:57:53.348232+00:00
cand_000028,Quelle est l'évolution des recettes fiscales pour les budgets principaux (BP) entre 2023 et 2024 ?,"SELECT d.document_year, SUM(CASE WHEN er.safir_field_id = 'RI1' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS total_tax_revenues FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year IN ('2023', '2024') AND d.budget_type = 'BP' GROUP BY d.document_year ORDER BY d.document_year;",medium,"[""documents"", ""extraction_results""]",True,,2,4.0,pass,"SQL correctly answers the question about tax revenue evolution for BP budgets between 2023 and 2024 with proper schema usage, but could be slightly improved for clarity and robustness.",True,"SELECT d.document_year, SUM(CAST(er.value AS FLOAT)) AS total_tax_revenues FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year IN ('2023', '2024') AND d.budget_type = 'BP' AND er.safir_field_id = 'RI1' GROUP BY d.document_year ORDER BY d.document_year;","{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}","[""assumes_safir_field_id_ri1_represents_tax_revenues""]",deepseek-chat,2026-03-11T15:58:27.911300+00:00
cand_000029,"Quelle est la répartition des dépenses de personnel par type de budget (BP, BA) en 2024 ?","SELECT d.budget_type, SUM(CASE WHEN er.safir_field_id = 'D11' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS total_personnel_expenses FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' GROUP BY d.budget_type;",easy,"[""documents"", ""extraction_results""]",True,,2,4.0,pass,"SQL correctly answers the question about personnel expenses distribution by budget type in 2024 with proper schema usage, though it could be slightly improved for clarity.",True,"SELECT d.budget_type, SUM(CAST(er.value AS FLOAT)) AS total_personnel_expenses FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' AND er.safir_field_id = 'D11' GROUP BY d.budget_type;","{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}","[""assumes_safir_field_id_d11_represents_personnel_expenses""]",deepseek-chat,2026-03-11T15:58:35.087806+00:00
cand_000035,Quelle est l'évolution des recettes totales pour les budgets annexes (BA) entre 2023 et 2024 ?,"SELECT d.document_year, SUM(CASE WHEN er.safir_field_id = 'RI16' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS total_revenues FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year IN ('2023', '2024') AND d.budget_type = 'BA' GROUP BY d.document_year ORDER BY d.document_year;",medium,"[""documents"", ""extraction_results""]",True,,2,4.0,pass,"SQL correctly calculates total revenues for annex budgets in 2023 and 2024 with proper filtering and aggregation, though it could be slightly improved for clarity.",True,"SELECT d.document_year, SUM(CAST(er.value AS FLOAT)) AS total_revenues FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year IN ('2023', '2024') AND d.budget_type = 'BA' AND er.safir_field_id = 'RI16' GROUP BY d.document_year ORDER BY d.document_year;","{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 3.0}",[],deepseek-chat,2026-03-11T15:59:32.578270+00:00
cand_000040,"Quelles sont les 10 communes avec le plus de documents extraits en 2024, triées par nombre de documents ?","SELECT city_name, COUNT(*) as document_count FROM documents WHERE documents.document_year = '2024' GROUP BY city_name ORDER BY document_count DESC LIMIT 10;",easy,"[""documents""]",True,,10,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:00:15.137413+00:00
cand_000043,Quelle est la répartition des dépenses de personnel par type de budget (BP et BA) pour l'année 2024 ?,"SELECT d.budget_type AS type_budget, SUM(CASE WHEN er.safir_field_id = 'D01' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS depenses_personnel FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' GROUP BY d.budget_type;",easy,"[""documents"", ""extraction_results""]",True,,2,4.0,pass,"SQL correctly answers the business question about personnel expenses distribution by budget type for 2024, with valid schema usage and clear structure. Minor improvements possible for robustness.",True,"SELECT d.budget_type AS type_budget, SUM(CASE WHEN er.safir_field_id = 'D01' THEN CAST(er.value AS REAL) ELSE 0.0 END) AS depenses_personnel FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' AND er.value IS NOT NULL AND er.value != '' GROUP BY d.budget_type;","{""intent_alignment"": 5.0, ""schema_correctness"": 4.0, ""query_quality"": 4.0}","[""assumes_safir_field_id_d01_exists"", ""implicit_float_conversion""]",deepseek-chat,2026-03-11T16:00:40.781004+00:00
cand_000050,Quelle est la répartition des dépenses de personnel par type de budget (BP et BA) en 2024 ?,"SELECT budget_type, SUM(CAST(value AS DECIMAL)) AS total_dépenses_personnel FROM documents JOIN extraction_results ON documents.document_id = extraction_results.document_id WHERE document_year = '2024' AND safir_field_id = 'DF657' GROUP BY budget_type;",easy,"[""extraction_results"", ""documents""]",True,,2,4.0,pass,"SQL correctly answers the business question about personnel expenses distribution by budget type in 2024, with valid schema usage and good query quality. Minor improvements possible for clarity.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 4.0, ""query_quality"": 4.0}",[],deepseek-chat,2026-03-11T16:01:36.611663+00:00
cand_000055,Quelle est la répartition des documents extraits par commune pour l'année 2024 ?,"SELECT city_name, COUNT(*) as document_count FROM documents WHERE document_year = '2024' GROUP BY city_name ORDER BY document_count DESC;",easy,"[""documents""]",True,,18,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is well-structured for business analysis.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:02:20.496131+00:00
cand_000056,Quelle est l'évolution du nombre de documents extraits par mois au cours de l'année 2024 ?,"SELECT strftime('%m', created_at) as month, COUNT(*) as document_count FROM documents WHERE document_year = '2024' GROUP BY month ORDER BY month;",easy,"[""documents""]",True,,1,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, analyst-friendly output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:02:25.312217+00:00
cand_000060,Quelle est l'évolution des recettes fiscales totales pour les budgets principaux (BP) entre 2023 et 2024 ?,"WITH fiscal_revenues_2023 AS (
    SELECT SUM(CAST(value AS FLOAT)) AS total_2023
    FROM extraction_results
    WHERE safir_field_id = 'RI01'
    AND document_id IN (
        SELECT document_id
        FROM documents
        WHERE document_year = '2023'
        AND budget_type = 'BP'
    )
),
fiscal_revenues_2024 AS (
    SELECT SUM(CAST(value AS FLOAT)) AS total_2024
    FROM extraction_results
    WHERE safir_field_id = 'RI01'
    AND document_id IN (
        SELECT document_id
        FROM documents
        WHERE document_year = '2024'
        AND budget_type = 'BP'
    )
)
SELECT
    fr2023.total_2023,
    fr2024.total_2024,
    ((fr2024.total_2024 - fr2023.total_2023) / fr2023.total_2023) * 100 AS growth_percentage
FROM fiscal_revenues_2023 fr2023, fiscal_revenues_2024 fr2024;",medium,"[""documents"", ""extraction_results""]",True,,1,4.0,pass,"SQL correctly calculates total fiscal revenues for BP budgets in 2023 and 2024 with growth percentage, aligning with business intent. Minor improvements possible for clarity and robustness.",True,"WITH fiscal_revenues AS (
    SELECT 
        d.document_year,
        SUM(CAST(er.value AS FLOAT)) AS total_revenue
    FROM extraction_results er
    JOIN documents d ON er.document_id = d.document_id
    WHERE er.safir_field_id = 'RI01'
        AND d.document_year IN ('2023', '2024')
        AND d.budget_type = 'BP'
    GROUP BY d.document_year
)
SELECT 
    MAX(CASE WHEN document_year = '2023' THEN total_revenue END) AS total_2023,
    MAX(CASE WHEN document_year = '2024' THEN total_revenue END) AS total_2024,
    CASE 
        WHEN MAX(CASE WHEN document_year = '2023' THEN total_revenue END) > 0 
        THEN ((MAX(CASE WHEN document_year = '2024' THEN total_revenue END) - MAX(CASE WHEN document_year = '2023' THEN total_revenue END)) / MAX(CASE WHEN document_year = '2023' THEN total_revenue END)) * 100 
        ELSE NULL 
    END AS growth_percentage
FROM fiscal_revenues;","{""intent_alignment"": 5.0, ""schema_correctness"": 4.0, ""query_quality"": 4.0}","[""implicit_cross_join"", ""potential_null_handling""]",deepseek-chat,2026-03-11T16:03:03.193905+00:00
cand_000062,Quelles sont les 10 communes avec le total des dépenses d'investissement le plus élevé en 2024 ?,"SELECT d.city_name, SUM(CAST(e.value AS FLOAT)) AS total_investissement FROM documents d JOIN extraction_results e ON d.document_id = e.document_id WHERE e.safir_field_id IN ('DF65', 'DF66', 'DF67') AND d.document_year = '2024' AND d.state_id IN (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY d.city_name ORDER BY total_investissement DESC LIMIT 10;",easy,"[""documents"", ""extraction_results"", ""states""]",True,,10,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema relationships, and produces a meaningful financial analysis result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:03:12.316250+00:00
cand_000064,Quelle est l'évolution du nombre de documents par type de budget (BP et BA) entre 2023 et 2024 ?,"SELECT document_year, budget_type, COUNT(*) as document_count FROM documents WHERE document_year IN ('2023', '2024') GROUP BY document_year, budget_type ORDER BY document_year, budget_type;",easy,"[""documents""]",True,,4,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces clear, analyst-grade results.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:03:34.441402+00:00
cand_000065,"Quelle est la répartition des documents par type de document (M57_CA, M57_CFU, etc.) pour l'année 2024 ?","SELECT mask, COUNT(*) as document_count FROM documents WHERE document_year = '2024' GROUP BY mask;",easy,"[""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is clear and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:03:38.808738+00:00
cand_000066,Quelles sont les 5 communes avec le plus grand nombre de documents extraits en 2024 ?,"SELECT city_name, COUNT(*) as document_count FROM documents WHERE document_year = '2024' GROUP BY city_name ORDER BY document_count DESC LIMIT 5;",easy,"[""documents""]",True,,5,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:03:43.059137+00:00
cand_000075,Quelle est la répartition des documents extraits par type de budget (BP et BA) pour l'année 2024 ?,"SELECT d.budget_type, COUNT(*) as document_count FROM documents d WHERE d.document_year = '2024' GROUP BY d.budget_type ORDER BY document_count DESC;",easy,"[""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, analyst-friendly result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:05:33.260234+00:00
cand_000080,"Quelles sont les 10 communes avec le nombre de documents extraits le plus élevé en 2024, triées par nombre de documents ?","SELECT d.city_name, COUNT(*) AS nombre_documents FROM documents d WHERE d.document_year = '2024' GROUP BY d.city_name ORDER BY nombre_documents DESC LIMIT 10;",medium,"[""documents""]",True,,10,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:06:10.962965+00:00
cand_000082,"Quelle est la répartition des dépenses de personnel par type de budget (BP, BA) pour l'année 2024 ?","SELECT d.budget_type, SUM(CASE WHEN er.safir_field_id = 'D001' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS depenses_personnel FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' GROUP BY d.budget_type;",hard,"[""documents"", ""extraction_results""]",True,,2,4.0,pass,"SQL correctly answers the business question about personnel expenses distribution by budget type for 2024, with proper schema usage and clear logic. Minor improvements possible for robustness.",True,"SELECT d.budget_type, SUM(CASE WHEN er.safir_field_id = 'D001' THEN CAST(er.value AS REAL) ELSE 0.0 END) AS depenses_personnel FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' AND er.safir_field_id = 'D001' GROUP BY d.budget_type;","{""intent_alignment"": 5.0, ""schema_correctness"": 4.0, ""query_quality"": 4.0}","[""assumes_safir_field_id_d001_exists"", ""implicit_float_conversion""]",deepseek-chat,2026-03-11T16:06:25.182226+00:00
cand_000084,Quel est le taux de documents en erreur par année ?,"SELECT d.document_year, COUNT(CASE WHEN d.state_id = 'ERROR' THEN 1 END) * 100.0 / COUNT(*) AS taux_erreur FROM documents d GROUP BY d.document_year ORDER BY d.document_year;",medium,"[""documents"", ""states""]",True,,2,4.0,pass,"SQL correctly calculates error rate per year with valid syntax and schema use, but question wording is slightly technical.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 4.0}","[""question_technical""]",deepseek-chat,2026-03-11T16:06:36.510170+00:00
cand_000085,Quelle est la répartition des recettes d'investissement par commune en 2024 ?,"SELECT d.city_name, SUM(CASE WHEN er.safir_field_id = 'RI' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS total_ri FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' GROUP BY d.city_name ORDER BY total_ri DESC;",easy,"[""documents"", ""extraction_results""]",True,,18,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema with valid joins, and produces a clear, analyst-friendly output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:06:40.719063+00:00
cand_000097,Quelles sont les 10 communes avec le total des dépenses de fonctionnement le plus élevé en 2024 ?,"SELECT d.city_name, SUM(CASE WHEN er.safir_field_id = 'D001' THEN CAST(er.value AS DECIMAL) ELSE 0 END) AS total_depenses_fonctionnement FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' GROUP BY d.city_name ORDER BY total_depenses_fonctionnement DESC LIMIT 10;",easy,"[""documents"", ""extraction_results""]",True,,10,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema with valid joins, and produces a clear, analyst-friendly result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:08:14.202047+00:00
cand_000104,"Quelle est la répartition des documents extraits par type de document (M57_CA, M57_CFU, etc.) pour l'année 2024 ?","SELECT d.mask, COUNT(*) AS nombre_documents FROM documents d WHERE d.document_year = '2024' GROUP BY d.mask;",easy,"[""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is clear and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:09:13.609571+00:00
cand_000107,"Quelles sont les 5 communes avec le nombre de documents extraits le plus élevé en 2024, triées par nombre de documents ?","SELECT d.city_name, COUNT(*) AS nb_documents FROM documents d WHERE d.document_year = '2024' GROUP BY d.city_name ORDER BY nb_documents DESC LIMIT 5;",easy,"[""documents""]",True,,5,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant result.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:09:34.569237+00:00
cand_000110,Quelle est l'évolution du total des recettes fiscales pour les budgets principaux (BP) par commune entre 2023 et 2024 ?,"SELECT d.city_name, SUM(CASE WHEN d.document_year = '2023' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS recettes_2023, SUM(CASE WHEN d.document_year = '2024' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS recettes_2024 FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.budget_type = 'BP' AND er.safir_field_id = 'RF01' AND d.document_year IN ('2023', '2024') GROUP BY d.city_name ORDER BY recettes_2024 - recettes_2023 DESC;",medium,"[""documents"", ""extraction_results""]",True,,0,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema relationships, and produces a clear financial analysis output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:09:56.542679+00:00
cand_000120,Quelle est la répartition des documents extraits par type de budget (BP et BA) pour l'année 2023 ?,"SELECT documents.budget_type, COUNT(*) as document_count FROM documents WHERE documents.document_year = '2023' GROUP BY documents.budget_type;",easy,"[""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and is clear and efficient.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:11:29.961473+00:00
cand_000121,"Quelle est la répartition des documents par format (PDF, scan, image) pour l'année 2024 ?","SELECT format, COUNT(*) as document_count FROM documents WHERE document_year = '2024' GROUP BY format ORDER BY document_count DESC;",easy,"[""documents""]",True,,2,5.0,pass,"SQL perfectly matches the French question intent, uses correct schema, and produces a clear, business-relevant output.",True,,"{""intent_alignment"": 5.0, ""schema_correctness"": 5.0, ""query_quality"": 5.0}",[],deepseek-chat,2026-03-11T16:11:33.954392+00:00
