id,question_fr,sql,difficulty,tables_used,tags,accept_for_training,reject_reasons,runtime_ok,runtime_error,runtime_timeout,execution_ms,result_row_count,result_col_count,result_hash_sha256
cand_000014,Quelle est la répartition des types de budget (BP et BA) pour les communes avec plus de 100 documents en 2024 ?,"SELECT budget_type, COUNT(*) as document_count FROM documents WHERE document_year = '2024' AND city_name IN (SELECT city_name FROM documents WHERE document_year = '2024' GROUP BY city_name HAVING COUNT(*) > 100) GROUP BY budget_type;",medium,"[""documents""]","[""budget"", ""répartition"", ""commune""]",True,[],True,,False,0,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000015,Quelles sont les 10 communes avec le plus de documents en erreur en 2024 ?,"SELECT d.city_name, COUNT(*) as error_count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'ERROR' AND d.document_year = '2024' GROUP BY d.city_name ORDER BY error_count DESC LIMIT 10;",medium,"[""documents"", ""states""]","[""erreur"", ""commune""]",True,[],True,,False,17,7,2,4313fb93f978b36b8be9928fa02715d168843e2c98a73a509ed83d7f2a404330
cand_000016,Quelle est l'évolution du nombre de documents extraits par format depuis 2023 ?,"SELECT document_year, format, COUNT(*) as document_count FROM documents WHERE document_year IN ('2023', '2024') GROUP BY document_year, format ORDER BY document_year, format;",medium,"[""documents""]","[""extraction"", ""format"", ""tendance""]",True,[],True,,False,1,3,3,df066c0b971263046a360e1d66820a9e8797998b11d414a0c7e941d0ce1c9447
cand_000017,Quelle est la répartition des erreurs d'extraction par type de budget en 2024 ?,"SELECT d.budget_type, COUNT(*) as error_count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'ERROR' AND d.document_year = '2024' GROUP BY d.budget_type;",medium,"[""documents"", ""states""]","[""erreur"", ""budget""]",True,[],True,,False,1,2,2,5b582fa342c87722f316b7c18365a9c56c39530ffc4c768b74a8852191c2f2fb
cand_000018,Quelle est la répartition des documents par type de budget et par format en 2024 ?,"SELECT budget_type, format, COUNT(*) as document_count FROM documents WHERE document_year = '2024' GROUP BY budget_type, format;",medium,"[""documents""]","[""budget"", ""format"", ""répartition""]",True,[],True,,False,0,3,3,71da842772527731c0b471d3ac3c22a793bcbc9e8097dde5562e9f32dd75858f
cand_000019,Quelle est la moyenne de pages par document pour chaque type de budget en 2024 ?,"SELECT budget_type, AVG(nb_pages) as avg_pages FROM documents WHERE document_year = '2024' GROUP BY budget_type;",medium,"[""documents""]","[""document"", ""pages"", ""budget""]",True,[],True,,False,0,2,2,5d545291e39e9de72583c0154a15ff662d78f6370c2e21c65ab7167cb7725e1b
cand_000020,"Quelles sont les 10 communes avec le plus de documents extraits en 2024, triées par nombre de pages ?","SELECT city_name, COUNT(*) as document_count, AVG(nb_pages) as avg_pages FROM documents WHERE document_year = '2024' GROUP BY city_name ORDER BY document_count DESC, avg_pages DESC LIMIT 10;",hard,"[""documents""]","[""extraction"", ""commune"", ""pages""]",True,[],True,,False,0,10,3,d20e8898bd874588dbc66ad4cd824e86bc10dd03e7ec21ca821dcf7e58ad4048
cand_000021,Quelle est la répartition des erreurs d'extraction par type de document et par type de budget en 2024 ?,"SELECT d.mask, d.budget_type, COUNT(*) as error_count FROM documents d JOIN states s ON d.state_id = s.state_id WHERE s.code = 'ERROR' AND d.document_year = '2024' GROUP BY d.mask, d.budget_type;",hard,"[""documents"", ""states""]","[""erreur"", ""type_document"", ""budget""]",True,[],True,,False,0,3,3,9b8f54231f4deda7579a9128e410c594a3f243f35ba621bb3968ef4c77724e4e
cand_000022,Quels sont les 5 champs les plus fréquemment extraits pour les documents en erreur en 2024 ?,"SELECT er.safir_field_id, COUNT(*) as extraction_count FROM extraction_results er JOIN documents d ON er.document_id = d.document_id JOIN states s ON er.state_id = s.state_id WHERE s.code = 'ERROR' AND d.document_year = '2024' GROUP BY er.safir_field_id ORDER BY extraction_count DESC LIMIT 5;",hard,"[""extraction_results"", ""documents"", ""states""]","[""erreur"", ""extraction"", ""champ""]",True,[],True,,False,84,5,2,84e4cfe790fcb7fcf491aff573cc9e7e6be8ae544b06d70e758a39d8c16fb294
cand_000023,"Quelle est la répartition des documents par type de budget et par format, pour les communes avec plus de 50 documents en 2024 ?","SELECT d.budget_type, d.format, COUNT(*) as document_count FROM documents d WHERE d.document_year = '2024' AND d.city_name IN (SELECT city_name FROM documents WHERE document_year = '2024' GROUP BY city_name HAVING COUNT(*) > 50) GROUP BY d.budget_type, d.format;",hard,"[""documents""]","[""budget"", ""format"", ""répartition"", ""commune""]",True,[],True,,False,0,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000024,Quelle est la moyenne de pages par document pour chaque type de budget et chaque format en 2024 ?,"SELECT budget_type, format, AVG(nb_pages) as avg_pages FROM documents WHERE document_year = '2024' GROUP BY budget_type, format;",hard,"[""documents""]","[""document"", ""pages"", ""budget"", ""format""]",True,[],True,,False,0,3,3,590bb7d7c36654a8e35392c6f6f88073030b05a7010755917716ac8a32b78fc8
cand_000025,Quelle est l'évolution des dépenses d'investissement totales pour les communes de plus de 50 000 habitants entre 2023 et 2024 ?,"SELECT d.document_year, SUM(CASE WHEN er.safir_field_id = 'D001' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS total_investment FROM documents d JOIN extraction_results er ON d.document_id = er.document_id JOIN extraction_runs r ON er.run_id = r.run_id JOIN sections s ON d.document_id = s.document_id WHERE d.document_year IN ('2023', '2024') AND d.siret IN (SELECT d2.siret FROM documents d2 JOIN sections s2 ON d2.document_id = s2.document_id WHERE s2.section_value LIKE '%50 000%' AND s.section_value LIKE '%habitants%') GROUP BY d.document_year ORDER BY d.document_year;",medium,"[""documents"", ""extraction_results"", ""extraction_runs"", ""sections""]","[""depenses_investissement"", ""evolution_temporelle"", ""analyse_communes""]",True,[],True,,False,924,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000026,"Quelle est la répartition des recettes de fonctionnement par type de commune (urbaine, rurale) pour l'année 2024 ?","SELECT s.section_value AS commune_type, SUM(CASE WHEN er.safir_field_id = 'RI16' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS total_revenues FROM documents d JOIN extraction_results er ON d.document_id = er.document_id JOIN sections s ON d.document_id = s.document_id WHERE d.document_year = '2024' AND s.section_value LIKE '%urbaine%' OR s.section_value LIKE '%rurale%' GROUP BY s.section_value;",easy,"[""documents"", ""extraction_results"", ""sections""]","[""recettes_fonctionnement"", ""repartition"", ""types_communes""]",True,[],True,,False,151,9,2,fa29a740d4fd6a087339781d0809636937b80302958c70800df7f91196d16659
cand_000027,Quelles sont les 10 communes avec le taux de dette le plus élevé par habitant en 2024 ?,"SELECT d.city_name, (CAST(er1.value AS FLOAT) / NULLIF(CAST(er2.value AS FLOAT), 0)) * 100 AS debt_per_capita FROM documents d JOIN extraction_results er1 ON d.document_id = er1.document_id JOIN extraction_results er2 ON d.document_id = er2.document_id JOIN sections s ON d.document_id = s.document_id WHERE d.document_year = '2024' AND er1.safir_field_id = 'DF6611' AND er2.safir_field_id = 'POP' GROUP BY d.city_name, er1.value, er2.value ORDER BY debt_per_capita DESC LIMIT 10;",hard,"[""documents"", ""extraction_results"", ""sections""]","[""dette"", ""analyse_communes"", ""indicateurs_financiers""]",True,[],True,,False,7,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000028,Quelle est l'évolution des recettes fiscales pour les budgets principaux (BP) entre 2023 et 2024 ?,"SELECT d.document_year, SUM(CASE WHEN er.safir_field_id = 'RI1' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS total_tax_revenues FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year IN ('2023', '2024') AND d.budget_type = 'BP' GROUP BY d.document_year ORDER BY d.document_year;",medium,"[""documents"", ""extraction_results""]","[""recettes_fiscales"", ""evolution_temporelle"", ""budgets_principaux""]",True,[],True,,False,8,2,2,e670d5305ba0398733ef42bbf9b6dbbbac016f6faf63d9fed5e9dc59448c4a67
cand_000029,"Quelle est la répartition des dépenses de personnel par type de budget (BP, BA) en 2024 ?","SELECT d.budget_type, SUM(CASE WHEN er.safir_field_id = 'D11' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS total_personnel_expenses FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' GROUP BY d.budget_type;",easy,"[""documents"", ""extraction_results""]","[""depenses_personnel"", ""repartition"", ""types_budgets""]",True,[],True,,False,7,2,2,c7636a73e1107893ad5c169a0ae0d304188bd53b31c79d71c647428ca79b0c46
cand_000030,Quelles sont les 5 communes avec la plus forte croissance des dépenses d'équipement entre 2023 et 2024 ?,"WITH yearly_expenses AS ( SELECT d.city_name, d.document_year, SUM(CASE WHEN er.safir_field_id = 'D002' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS equipment_expenses FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year IN ('2023', '2024') GROUP BY d.city_name, d.document_year ) SELECT y1.city_name, ((y1.equipment_expenses - y2.equipment_expenses) / NULLIF(y2.equipment_expenses, 0)) * 100 AS growth_rate FROM yearly_expenses y1 JOIN yearly_expenses y2 ON y1.city_name = y2.city_name AND y1.document_year = '2024' AND y2.document_year = '2023' ORDER BY growth_rate DESC LIMIT 5;",hard,"[""documents"", ""extraction_results""]","[""depenses_equipement"", ""croissance"", ""analyse_communes""]",True,[],True,,False,11,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000031,"Quelle est la répartition des recettes de fonctionnement par source (fiscales, non fiscales) en 2024 ?","SELECT CASE WHEN er.safir_field_id = 'RI1' THEN 'Fiscales' WHEN er.safir_field_id = 'RI2' THEN 'Non fiscales' ELSE 'Autres' END AS revenue_source, SUM(CAST(er.value AS FLOAT)) AS total_revenues FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' AND er.safir_field_id IN ('RI1', 'RI2') GROUP BY CASE WHEN er.safir_field_id = 'RI1' THEN 'Fiscales' WHEN er.safir_field_id = 'RI2' THEN 'Non fiscales' ELSE 'Autres' END;",medium,"[""documents"", ""extraction_results""]","[""recettes_fonctionnement"", ""repartition"", ""sources_recettes""]",True,[],True,,False,3,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000032,Quelle est l'évolution des dépenses de fonctionnement pour les communes de moins de 10 000 habitants entre 2023 et 2024 ?,"SELECT d.document_year, SUM(CASE WHEN er.safir_field_id = 'D1' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS total_operating_expenses FROM documents d JOIN extraction_results er ON d.document_id = er.document_id JOIN sections s ON d.document_id = s.document_id WHERE d.document_year IN ('2023', '2024') AND d.siret IN (SELECT d2.siret FROM documents d2 JOIN sections s2 ON d2.document_id = s2.document_id WHERE s2.section_value LIKE '%10 000%' AND s.section_value LIKE '%habitants%') GROUP BY d.document_year ORDER BY d.document_year;",medium,"[""documents"", ""extraction_results"", ""sections""]","[""depenses_fonctionnement"", ""evolution_temporelle"", ""analyse_communes""]",True,[],True,,False,13,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000033,"Quelle est la répartition des dépenses d'investissement par catégorie (équipement, remboursement de dette) en 2024 ?","SELECT CASE WHEN er.safir_field_id = 'D001' THEN 'Équipement' WHEN er.safir_field_id = 'D002' THEN 'Remboursement de dette' ELSE 'Autres' END AS investment_category, SUM(CAST(er.value AS FLOAT)) AS total_investment FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' AND er.safir_field_id IN ('D001', 'D002') GROUP BY CASE WHEN er.safir_field_id = 'D001' THEN 'Équipement' WHEN er.safir_field_id = 'D002' THEN 'Remboursement de dette' ELSE 'Autres' END;",easy,"[""documents"", ""extraction_results""]","[""depenses_investissement"", ""repartition"", ""categories_depenses""]",True,[],True,,False,4,2,2,59750f9f8b96d789b5089bce54b53d21fdc03ab0abf88f3db49fe9ceaad04e09
cand_000034,Quelles sont les 10 communes avec le taux de marge budgétaire le plus élevé en 2024 ?,"SELECT d.city_name, (CAST(er1.value AS FLOAT) - CAST(er2.value AS FLOAT)) / NULLIF(CAST(er2.value AS FLOAT), 0) * 100 AS budget_margin_rate FROM documents d JOIN extraction_results er1 ON d.document_id = er1.document_id JOIN extraction_results er2 ON d.document_id = er2.document_id WHERE d.document_year = '2024' AND er1.safir_field_id = 'RI16' AND er2.safir_field_id = 'D1' GROUP BY d.city_name, er1.value, er2.value ORDER BY budget_margin_rate DESC LIMIT 10;",hard,"[""documents"", ""extraction_results""]","[""marge_budgetaire"", ""analyse_communes"", ""indicateurs_financiers""]",True,[],True,,False,7,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000035,Quelle est l'évolution des recettes totales pour les budgets annexes (BA) entre 2023 et 2024 ?,"SELECT d.document_year, SUM(CASE WHEN er.safir_field_id = 'RI16' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS total_revenues FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year IN ('2023', '2024') AND d.budget_type = 'BA' GROUP BY d.document_year ORDER BY d.document_year;",medium,"[""documents"", ""extraction_results""]","[""recettes_totales"", ""evolution_temporelle"", ""budgets_annexes""]",True,[],True,,False,1,2,2,4962c74a841df87421663f4e97f27cd2fe1dad86b805e636ac235b20d22fe469
cand_000036,"Quelle est la répartition des dépenses de fonctionnement par fonction (éducation, santé, etc.) en 2024 ?","SELECT er.safir_field_id AS function_code, SUM(CAST(er.value AS FLOAT)) AS total_expenses FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' AND er.safir_field_id LIKE 'D%' AND er.safir_field_id != 'D1' AND er.safir_field_id != 'D001' AND er.safir_field_id != 'D002' GROUP BY er.safir_field_id;",medium,"[""documents"", ""extraction_results""]","[""depenses_fonctionnement"", ""repartition"", ""fonctions_budgetaires""]",True,[],True,,False,6,53,2,4043da13771c5b4f4515f7e21a176ca149ccb32ec6c82ba263b313a901f13a20
cand_000037,Quelles sont les 5 communes avec la plus forte baisse des recettes fiscales entre 2023 et 2024 ?,"WITH yearly_revenues AS ( SELECT d.city_name, d.document_year, SUM(CASE WHEN er.safir_field_id = 'RI1' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS tax_revenues FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year IN ('2023', '2024') GROUP BY d.city_name, d.document_year ) SELECT y1.city_name, ((y1.tax_revenues - y2.tax_revenues) / NULLIF(y2.tax_revenues, 0)) * 100 AS revenue_change FROM yearly_revenues y1 JOIN yearly_revenues y2 ON y1.city_name = y2.city_name AND y1.document_year = '2024' AND y2.document_year = '2023' ORDER BY revenue_change ASC LIMIT 5;",hard,"[""documents"", ""extraction_results""]","[""recettes_fiscales"", ""baisse"", ""analyse_communes""]",True,[],True,,False,11,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000038,Quelle est l'évolution des dépenses totales pour les communes de plus de 100 000 habitants entre 2023 et 2024 ?,"SELECT d.document_year, SUM(CASE WHEN er.safir_field_id = 'D1' OR er.safir_field_id = 'D001' OR er.safir_field_id = 'D002' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS total_expenses FROM documents d JOIN extraction_results er ON d.document_id = er.document_id JOIN sections s ON d.document_id = s.document_id WHERE d.document_year IN ('2023', '2024') AND d.siret IN (SELECT d2.siret FROM documents d2 JOIN sections s2 ON d2.document_id = s2.document_id WHERE s2.section_value LIKE '%100 000%' AND s.section_value LIKE '%habitants%') GROUP BY d.document_year ORDER BY d.document_year;",medium,"[""documents"", ""extraction_results"", ""sections""]","[""depenses_totales"", ""evolution_temporelle"", ""analyse_communes""]",True,[],True,,False,12,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000039,Quelle est la répartition des documents par type de budget (BP et BA) pour les communes de plus de 100 000 habitants en 2024 ?,"SELECT documents.budget_type, COUNT(*) as document_count FROM documents WHERE documents.document_year = '2024' AND documents.siret IN (SELECT siret FROM documents WHERE LENGTH(city_name) > 100) GROUP BY documents.budget_type;",easy,"[""documents""]","[""budget_type"", ""city_name"", ""document_year""]",True,[],True,,False,0,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000040,"Quelles sont les 10 communes avec le plus de documents extraits en 2024, triées par nombre de documents ?","SELECT city_name, COUNT(*) as document_count FROM documents WHERE documents.document_year = '2024' GROUP BY city_name ORDER BY document_count DESC LIMIT 10;",easy,"[""documents""]","[""city_name"", ""document_year""]",True,[],True,,False,0,10,2,9340ad6569770fb8918f64f6e73b0b664df08bc06c4aab5c8bf2bdc3c4cd2469
cand_000041,Quelle est la répartition des documents par type de budget (BP et BA) pour les communes avec plus de 100 documents en 2024 ?,"SELECT d.budget_type, COUNT(*) AS nombre_documents FROM documents d WHERE d.document_year = '2024' AND d.city_name IN (SELECT d2.city_name FROM documents d2 GROUP BY d2.city_name HAVING COUNT(*) > 100) GROUP BY d.budget_type;",easy,"[""documents""]","[""documents"", ""budget"", ""nombre""]",True,[],True,,False,0,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000042,Quelle est l'évolution des recettes totales de fonctionnement pour les communes de plus de 50 000 habitants entre 2023 et 2024 ?,"SELECT d.document_year AS annee, SUM(CASE WHEN d.budget_type = 'BP' AND er.safir_field_id = 'Recettes_totales' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS recettes_totales_fonctionnement, COUNT(DISTINCT d.siret) AS nombre_communes FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year IN ('2023', '2024') AND d.city_name IN (SELECT d2.city_name FROM documents d2 JOIN extraction_results er2 ON d2.document_id = er2.document_id WHERE er2.safir_field_id = 'Population' AND CAST(er2.value AS INTEGER) > 50000 GROUP BY d2.city_name) GROUP BY d.document_year ORDER BY annee;",medium,"[""documents"", ""extraction_results""]","[""recettes"", ""fonctionnement"", ""evolution"", ""demographie""]",True,[],True,,False,9,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000043,Quelle est la répartition des dépenses de personnel par type de budget (BP et BA) pour l'année 2024 ?,"SELECT d.budget_type AS type_budget, SUM(CASE WHEN er.safir_field_id = 'D01' THEN CAST(er.value AS FLOAT) ELSE 0 END) AS depenses_personnel FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' GROUP BY d.budget_type;",easy,"[""documents"", ""extraction_results""]","[""depenses"", ""personnel"", ""budget"", ""comparaison""]",True,[],True,,False,7,2,2,1ea5e745f8ba542637f4b23741058745defc3a9ec7144ae143b70f819b05d010
cand_000044,"Quelle est la répartition des documents par type de budget (BP et BA) pour les communes de plus de 100 000 habitants en 2024, triée par nombre de documents ?","SELECT d.budget_type, d.city_name, COUNT(*) as document_count FROM documents d WHERE d.document_year = '2024' AND LENGTH(d.siret) = 14 AND d.siret NOT LIKE '%000%' GROUP BY d.budget_type, d.city_name HAVING COUNT(*) > 100 ORDER BY document_count DESC;",easy,"[""documents""]","[""budget_type"", ""city_name"", ""document_year""]",True,[],True,,False,0,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000045,Quelle est la répartition des recettes fiscales par commune pour l'année 2023 ?,"SELECT city_name, value, safir_field_id FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE document_year = '2023' AND safir_field_id LIKE 'RF%' GROUP BY city_name, safir_field_id;",easy,"[""extraction_results"", ""documents""]","[""recettes_fiscales"", ""analyse_communale""]",True,[],True,,False,5,149,3,b63881cc80bfb7a27fb32b8d106db38cb453ce4c3b6670b9908cc02b49f59da9
cand_000046,Quelle est l'évolution des dépenses de personnel entre 2023 et 2024 pour les communes de plus de 50 000 habitants ?,"SELECT city_name, document_year, value FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE document_year IN ('2023', '2024') AND safir_field_id = 'D11' AND value > 50000 GROUP BY city_name, document_year;",medium,"[""extraction_results"", ""documents""]","[""dépenses_personnel"", ""analyse_temporelle""]",True,[],True,,False,3,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000047,Quelles sont les 5 communes avec le taux de dette le plus élevé par habitant en 2024 ?,"SELECT city_name, value AS dette_par_habitant FROM extraction_results JOIN documents ON extraction_results.document_id = documents.document_id WHERE document_year = '2024' AND safir_field_id = 'DETTE_PAR_HAB' ORDER BY CAST(value AS FLOAT) DESC LIMIT 5;",hard,"[""extraction_results"", ""documents""]","[""dette"", ""analyse_communale""]",True,[],True,,False,5,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000048,Quelle est l'évolution des dépenses totales d'investissement pour les communes de plus de 50 000 habitants entre 2023 et 2024 ?,"SELECT d.document_year, SUM(CAST(er.value AS FLOAT)) AS total_investment_expenses FROM documents d JOIN extraction_results er ON d.document_id = er.document_id JOIN sections s ON d.document_id = s.document_id WHERE er.safir_field_id = 'D1000' AND s.section_value LIKE '%population%50 000%' GROUP BY d.document_year ORDER BY d.document_year;",medium,"[""documents"", ""extraction_results"", ""sections""]","[""investissement"", ""tendance"", ""population""]",True,[],True,,False,3,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
